cluster_size, probability, probability_err
1.000000000000000000e+00,4.636581577083426775e-01,1.222318793180454709e-03
2.000000000000000000e+00,2.440289019780235436e-01,5.312653880265977811e-04
3.000000000000000000e+00,9.784500026604991962e-02,7.380622379400201671e-04
4.000000000000000000e+00,6.239606163123114640e-02,5.659041585371346952e-04
5.000000000000000000e+00,3.724110496168713674e-02,3.777708722255834631e-04
6.000000000000000000e+00,2.560147982249277865e-02,1.774466505723225980e-04
7.000000000000000000e+00,1.691537812085074435e-02,5.572871723655406289e-04
8.000000000000000000e+00,1.306822209554814318e-02,4.411661512683652357e-04
9.000000000000000000e+00,8.798081389995968810e-03,3.603488442381074549e-04
1.000000000000000000e+01,6.866550131388313334e-03,1.435190507128697955e-04
1.100000000000000000e+01,4.936878878221399695e-03,1.080124284357774917e-04
1.200000000000000000e+01,3.834697140980175209e-03,1.195462091110372428e-05
1.300000000000000000e+01,2.775546723501066612e-03,1.633769898502689870e-04
1.400000000000000000e+01,2.392842816443141452e-03,6.204833171774548888e-05
1.500000000000000000e+01,1.890030240225447399e-03,5.238477383025127955e-05
1.600000000000000000e+01,1.559485985051983553e-03,7.734415521308958368e-05
1.700000000000000000e+01,1.250027439633564054e-03,1.385388874269047820e-04
1.800000000000000000e+01,9.485962468644861109e-04,1.959181329231253097e-04
1.900000000000000000e+01,6.874947502677359332e-04,1.082857675364472385e-04
2.000000000000000000e+01,6.935853904543611524e-04,3.181068220544616861e-05
2.100000000000000000e+01,4.421966655601416735e-04,5.707866586894490063e-05
2.200000000000000000e+01,4.826384720651333174e-04,8.311279857113001263e-05
2.300000000000000000e+01,2.775523235218194432e-04,1.918496924161472721e-05
2.400000000000000000e+01,2.551173898889888959e-04,6.748022821374890118e-06
2.500000000000000000e+01,2.155950163128475961e-04,4.586377890603367030e-05
2.600000000000000000e+01,1.269840589236818137e-04,1.859840768275376383e-05
2.700000000000000000e+01,1.146327821738334839e-04,1.399286407397173728e-05
2.800000000000000000e+01,1.090529225156966307e-04,5.986415643347529902e-05
2.900000000000000000e+01,9.914086106778834974e-05,2.369210551605421331e-05
3.000000000000000000e+01,9.240637633425299521e-05,1.459634363306190678e-05
3.100000000000000000e+01,4.609310777936866219e-05,1.650755753837535763e-05
3.200000000000000000e+01,5.774082824571381351e-05,6.211241947487539187e-06
3.300000000000000000e+01,3.053899966193171560e-05,5.826303779044474169e-06
3.400000000000000000e+01,4.820540539122095521e-05,2.039949936345813853e-05
3.500000000000000000e+01,3.175730115128258253e-05,5.662630629750242323e-06
3.600000000000000000e+01,6.087542165355097168e-05,2.255628881059387110e-05
3.700000000000000000e+01,1.319899820683724275e-05,6.754887394937486029e-06
3.800000000000000000e+01,6.613756613756612339e-06,6.613756613756613186e-06
3.900000000000000000e+01,6.239393031845862088e-06,6.239393031845862935e-06
4.100000000000000000e+01,2.696998464016237907e-05,9.297556977422383813e-06
4.200000000000000000e+01,1.508341431810819399e-05,1.508341431810819568e-05
4.400000000000000000e+01,1.386463482796268726e-05,6.969716235992840429e-06
4.500000000000000000e+01,5.362505362505363233e-06,5.362505362505364080e-06
4.600000000000000000e+01,6.714473719549861498e-06,6.714473719549862345e-06
4.800000000000000000e+01,1.001396405667500079e-05,1.001396405667499909e-05
4.900000000000000000e+01,1.249464846379021728e-05,6.409129435536379716e-06
5.500000000000000000e+01,4.792577256345372758e-06,4.792577256345372758e-06
