cluster_size, probability, probability_err
1.000000000000000000e+00,6.905691425450388721e-01,1.913427320406306184e-03
2.000000000000000000e+00,2.421116789922172774e-01,2.921035384699070120e-03
3.000000000000000000e+00,4.492234308892376765e-02,6.626420845551422552e-04
4.000000000000000000e+00,1.549872757979782467e-02,6.401417876215093495e-04
5.000000000000000000e+00,4.455393261597650860e-03,1.604350482872451110e-04
6.000000000000000000e+00,1.591032622258080386e-03,4.571501510945275677e-05
7.000000000000000000e+00,4.902848180778611063e-04,4.171933638731439116e-05
8.000000000000000000e+00,2.766915187247389143e-04,2.718091374553843542e-05
9.000000000000000000e+00,4.866286258978610768e-05,2.544060287633865462e-05
1.000000000000000000e+01,3.604271077387778162e-05,1.835795375108860799e-05
