t,D_cat_mean,D_cat_err,D_ani_mean,D_ani_err
0.000000000000000000e+00,nan,nan,nan,nan
4.000000000000000000e+00,6.385219166666666890e-01,3.025189474221126520e-03,6.326926250000000085e-01,2.817134967541879732e-03
8.000000000000000000e+00,4.752467916666666126e-01,1.723078457684057603e-03,4.723471875000000431e-01,1.293395589185844128e-03
1.200000000000000000e+01,4.230454861111111464e-01,1.042790260941104481e-03,4.211541944444444630e-01,8.620808517627533054e-04
1.600000000000000000e+01,3.976470208333332534e-01,7.926144387923893296e-04,3.962005104166666514e-01,7.440926061533743646e-04
2.000000000000000000e+01,3.827327416666667093e-01,6.257385893232178618e-04,3.815228666666666824e-01,5.697625623889252758e-04
2.400000000000000000e+01,3.728802152777778156e-01,5.713004605513710829e-04,3.718337708333333547e-01,4.799628227694111514e-04
2.800000000000000000e+01,3.659789761904762573e-01,4.798662019511345969e-04,3.650432202380952118e-01,4.415485859183970198e-04
3.200000000000000000e+01,3.609115937499999816e-01,3.888706592329509788e-04,3.600782343749999725e-01,3.756570489201293932e-04
3.600000000000000000e+01,3.570475925925926108e-01,3.492671576197590435e-04,3.562716342592592289e-01,3.664924433875091088e-04
4.000000000000000000e+01,3.538851083333333092e-01,3.138361407989923198e-04,3.531793750000000176e-01,3.353878299658413667e-04
4.400000000000000000e+01,3.512582840909090898e-01,2.780513326486839056e-04,3.506321666666666892e-01,3.354201483316042258e-04
4.800000000000000000e+01,3.492747222222222225e-01,2.771315921494407687e-04,3.487052638888888945e-01,3.063220707587847218e-04
5.200000000000000000e+01,3.473586538461538309e-01,2.403799097355161505e-04,3.468443589743589461e-01,3.106439886839220451e-04
5.600000000000000000e+01,3.459516666666666573e-01,2.313413369227061039e-04,3.454692559523809825e-01,2.962344879293818856e-04
6.000000000000000000e+01,3.446547777777778099e-01,2.170012642747627229e-04,3.442054444444444528e-01,3.082534770351389613e-04
6.400000000000000000e+01,3.434840885416666767e-01,2.224086079862271754e-04,3.430726302083333401e-01,2.867921336155611215e-04
6.800000000000000000e+01,3.424579901960783657e-01,2.045780319914187019e-04,3.420726960784313819e-01,2.847773673400387051e-04
7.200000000000000000e+01,3.415722685185185736e-01,2.119825650645025311e-04,3.412130092592592367e-01,2.812837195488737826e-04
7.600000000000000000e+01,3.407828289473683880e-01,2.225948612005867046e-04,3.404543859649122872e-01,2.820390635973857004e-04
8.000000000000000000e+01,3.400601249999999354e-01,2.027207948855093401e-04,3.397585208333332996e-01,2.774720391214435681e-04
8.400000000000000000e+01,3.394200595238095475e-01,1.955921310093760299e-04,3.391430952380952157e-01,2.884991696297829343e-04
8.800000000000000000e+01,3.388411363636363860e-01,1.952685127745018567e-04,3.385834469696969995e-01,2.751739766641676473e-04
9.200000000000000000e+01,3.383007065217391029e-01,1.979802160140895623e-04,3.380579710144927530e-01,2.700791785135865631e-04
9.600000000000000000e+01,3.377867361111110966e-01,2.069235708955662241e-04,3.375613541666667161e-01,2.852445445190816072e-04
1.000000000000000000e+02,3.373697166666666525e-01,1.994432622218144876e-04,3.371551333333333567e-01,2.912606494635419738e-04
1.040000000000000000e+02,3.368991185897435847e-01,1.970595826586060944e-04,3.366973557692307661e-01,2.886637401182459706e-04
1.080000000000000000e+02,3.365590123456789762e-01,2.057900175456624258e-04,3.363649537037037285e-01,2.768159487713671061e-04
1.120000000000000000e+02,3.361773065476190148e-01,1.977341911146536177e-04,3.359962499999999963e-01,2.918116547901752076e-04
1.160000000000000000e+02,3.358332040229884963e-01,1.966602212090412148e-04,3.356662643678161029e-01,2.828298446778569142e-04
