r,gCA_mean,gCA_err
5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000333e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000001332e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000888e-01,4.610294448975095190e-04,6.008620415276486374e-06
9.499999999999999556e-01,8.237716589992564176e-01,3.327694095441120249e-03
1.050000000000000044e+00,3.958176539735477117e+00,1.279617589028523260e-02
1.150000000000000133e+00,3.490380220133898259e+00,8.891923808437776286e-03
1.250000000000000000e+00,2.145650595987294462e+00,4.316513263612939758e-03
1.350000000000000089e+00,1.406488087440204371e+00,2.232891228557889931e-03
1.450000000000000178e+00,1.057126806853474266e+00,1.570079949029699277e-03
1.550000000000000044e+00,9.035032457804870187e-01,1.533412648070016111e-03
1.650000000000000133e+00,8.622949098374947940e-01,1.757722746650718874e-03
1.750000000000000000e+00,9.032869301187330668e-01,2.382583076052621849e-03
1.850000000000000089e+00,1.010012242801156868e+00,3.337569150825915858e-03
1.950000000000000178e+00,1.155180531928585719e+00,4.412563723050014382e-03
2.049999999999999822e+00,1.293015835865250374e+00,5.239530893943304853e-03
2.150000000000000355e+00,1.360407964676173753e+00,5.330357057687417320e-03
2.250000000000000000e+00,1.346356595706990067e+00,4.989646122526218697e-03
2.350000000000000533e+00,1.295830160047667157e+00,4.508799096078392604e-03
2.450000000000000178e+00,1.248579273845404236e+00,4.093965831343123439e-03
2.549999999999999822e+00,1.223101172085783617e+00,4.042492443548729823e-03
2.650000000000000355e+00,1.220999068193860948e+00,4.073359871582436786e-03
2.750000000000000000e+00,1.234383008374319246e+00,4.383946784615775673e-03
2.850000000000000533e+00,1.253944785302065767e+00,4.702425841685830069e-03
2.950000000000000178e+00,1.268420031117957203e+00,4.898396150222836080e-03
3.049999999999999822e+00,1.269900411906236481e+00,5.026891159277791822e-03
3.150000000000000355e+00,1.256321893991528160e+00,4.912619393256200187e-03
3.250000000000000000e+00,1.233037269985722384e+00,4.752914817649367060e-03
3.350000000000000533e+00,1.208493050387736023e+00,4.625221408923106854e-03
3.450000000000000178e+00,1.189947871906273269e+00,4.554735830427615421e-03
3.549999999999999822e+00,1.181158162375911314e+00,4.551246457355228453e-03
3.650000000000000355e+00,1.181421292956680080e+00,4.735953445914717688e-03
3.750000000000000000e+00,1.188444377282885656e+00,4.900827607906992935e-03
3.850000000000000533e+00,1.197579608439261367e+00,5.080189053335603874e-03
3.950000000000000178e+00,1.204860397474172284e+00,5.244548213348814228e-03
4.050000000000000711e+00,1.207705194732770604e+00,5.304725197869979668e-03
4.150000000000000355e+00,1.205668765112296148e+00,5.293682324084833697e-03
4.250000000000000000e+00,1.199662930817716688e+00,5.251451316467060752e-03
4.349999999999999645e+00,1.192125743309115027e+00,5.228197174870222001e-03
4.450000000000000178e+00,1.184658431305202875e+00,5.181825081730243379e-03
4.550000000000000711e+00,1.178741002382903691e+00,5.199254452584240425e-03
4.650000000000000355e+00,1.174760023322430902e+00,5.266066176059288478e-03
4.750000000000000000e+00,1.172101911326307588e+00,5.353494591097853264e-03
4.850000000000000533e+00,1.170255192976917602e+00,5.378215020126908379e-03
4.950000000000000178e+00,1.168165154067556388e+00,5.469152330509948097e-03
5.050000000000000711e+00,1.165364624177500419e+00,5.487814796299019492e-03
5.150000000000000355e+00,1.161944452477936984e+00,5.471272708977678763e-03
5.250000000000000000e+00,1.158088592777209547e+00,5.508740293503389812e-03
5.350000000000000533e+00,1.154250186941121026e+00,5.472555455256809288e-03
5.450000000000000178e+00,1.150748428588199701e+00,5.533744402829812205e-03
5.550000000000000711e+00,1.147740197883690305e+00,5.538135638928956203e-03
5.650000000000000355e+00,1.145223074909787808e+00,5.583929359247988625e-03
5.750000000000000000e+00,1.142900781722849146e+00,5.624881471656932239e-03
5.850000000000000533e+00,1.140607432441131497e+00,5.638546431767423386e-03
5.950000000000000178e+00,1.138022179944325085e+00,5.665588876505155830e-03
6.050000000000000711e+00,1.135022249657663185e+00,5.693503200763884615e-03
6.150000000000000355e+00,1.131763075342439029e+00,5.655052685998768029e-03
6.250000000000000000e+00,1.128302160354694106e+00,5.671608511445529015e-03
6.350000000000000533e+00,1.124752336510755901e+00,5.684604882188707721e-03
6.450000000000000178e+00,1.121485792051370556e+00,5.678428518676280866e-03
6.550000000000000711e+00,1.118342406408631806e+00,5.681579000168152788e-03
6.650000000000000355e+00,1.115423638318315369e+00,5.684191460649732665e-03
6.750000000000000000e+00,1.112588758453855409e+00,5.680025635819318207e-03
6.850000000000000533e+00,1.109887488199220229e+00,5.670887021488262882e-03
6.950000000000000178e+00,1.107170599584824000e+00,5.674890714111642358e-03
7.050000000000000711e+00,1.104259248664243520e+00,5.674460366024888444e-03
7.150000000000000355e+00,1.101438860575093104e+00,5.664089505341547010e-03
7.250000000000000000e+00,1.098522520306245642e+00,5.633957568534975376e-03
7.350000000000000533e+00,1.095708612567472873e+00,5.636590170734368833e-03
7.450000000000000178e+00,1.092840546410296376e+00,5.591464530253128715e-03
7.550000000000000711e+00,1.090035971778350099e+00,5.604963583269735594e-03
7.650000000000000355e+00,1.087280756140589499e+00,5.579536966610353782e-03
7.750000000000000000e+00,1.084557465892385553e+00,5.559167532450759106e-03
7.850000000000000533e+00,1.081897387490049267e+00,5.525970139667745092e-03
7.950000000000000178e+00,1.079187849840686386e+00,5.520147512495673925e-03
8.050000000000000711e+00,1.076466028839423217e+00,5.457036507261762287e-03
8.150000000000000355e+00,1.073768424060536519e+00,5.428107977481748045e-03
8.250000000000000000e+00,1.071066653164205684e+00,5.380407013470156659e-03
8.350000000000001421e+00,1.068521865287831885e+00,5.359878627975618766e-03
8.449999999999999289e+00,1.065902149255163911e+00,5.308997335615845206e-03
8.550000000000000711e+00,1.063382244126668041e+00,5.268060517526814562e-03
8.650000000000000355e+00,1.060857381433848001e+00,5.229694817598186211e-03
8.750000000000000000e+00,1.058385581015404586e+00,5.169523072812737263e-03
8.850000000000001421e+00,1.055948898698385152e+00,5.129751061943532871e-03
8.949999999999999289e+00,1.053477523830127938e+00,5.075535848849732634e-03
9.050000000000000711e+00,1.051015608175221105e+00,5.012891424969815636e-03
9.150000000000000355e+00,1.048648994098741571e+00,4.959227945946864322e-03
9.250000000000000000e+00,1.046299349529717038e+00,4.893609561459917774e-03
9.350000000000001421e+00,1.043955271818691966e+00,4.832705712409327350e-03
9.449999999999999289e+00,1.041631521598460841e+00,4.768838635881672908e-03
9.550000000000000711e+00,1.039398882383760103e+00,4.693412469256901670e-03
9.650000000000002132e+00,1.037133612306806230e+00,4.631356981563288649e-03
9.750000000000000000e+00,1.034952453657453919e+00,4.571678051390450949e-03
9.850000000000001421e+00,1.032759959199647470e+00,4.485756398749118391e-03
9.949999999999999289e+00,1.030592222072451936e+00,4.409380128371991059e-03
