r,gCA_mean,gCA_err
5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000333e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000001332e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000888e-01,8.092120723778378983e-04,2.030633328108204848e-05
9.499999999999999556e-01,1.508011298140927270e+00,1.407704228256962363e-02
1.050000000000000044e+00,7.310764831386551421e+00,6.056631949803457232e-02
1.150000000000000133e+00,6.492932350979630840e+00,4.665918712651076494e-02
1.250000000000000000e+00,4.008911416539880257e+00,2.619599627702630384e-02
1.350000000000000089e+00,2.628668106302169072e+00,1.625236181772530056e-02
1.450000000000000178e+00,1.965576672617763254e+00,1.256433241971778754e-02
1.550000000000000044e+00,1.662975344831412183e+00,1.165663902229339792e-02
1.650000000000000133e+00,1.565345035141724406e+00,1.203258707688457420e-02
1.750000000000000000e+00,1.609419381728569576e+00,1.433363229711918235e-02
1.850000000000000089e+00,1.767262028543387542e+00,1.807945122629040641e-02
1.950000000000000178e+00,1.990340511260860534e+00,2.265764050263947837e-02
2.049999999999999822e+00,2.203915668570568975e+00,2.623127338864299912e-02
2.150000000000000355e+00,2.304693764250514754e+00,2.804056821759443388e-02
2.250000000000000000e+00,2.275863340280813496e+00,2.726700825724278493e-02
2.350000000000000533e+00,2.186685904953185933e+00,2.565530567892467320e-02
2.450000000000000178e+00,2.101275902085171232e+00,2.442602377179413364e-02
2.549999999999999822e+00,2.050562583021703578e+00,2.402418786792323915e-02
2.650000000000000355e+00,2.034479672332167866e+00,2.475750174645575258e-02
2.750000000000000000e+00,2.041230586898437060e+00,2.562386971205091873e-02
2.850000000000000533e+00,2.057025988152903828e+00,2.682543712319247764e-02
2.950000000000000178e+00,2.063678671708053525e+00,2.774355989547016427e-02
3.049999999999999822e+00,2.050316967653841971e+00,2.824896729919044308e-02
3.150000000000000355e+00,2.015555330830848479e+00,2.829734787883462013e-02
3.250000000000000000e+00,1.966141410681330415e+00,2.790651180653051788e-02
3.350000000000000533e+00,1.914384498257935663e+00,2.738859487035388493e-02
3.450000000000000178e+00,1.872257540113331897e+00,2.722095175848916748e-02
3.549999999999999822e+00,1.844461935022413623e+00,2.743457331714233352e-02
3.650000000000000355e+00,1.830275247861082422e+00,2.798040853251005516e-02
3.750000000000000000e+00,1.825876953331267760e+00,2.856552349695199930e-02
3.850000000000000533e+00,1.824150380626998968e+00,2.919810759019566063e-02
3.950000000000000178e+00,1.820816113227171851e+00,3.005917560676145753e-02
4.050000000000000711e+00,1.810740155315767153e+00,3.029326794759023417e-02
4.150000000000000355e+00,1.793356740439561836e+00,3.053728226686040770e-02
4.250000000000000000e+00,1.771829199095492857e+00,3.056864801251520797e-02
4.349999999999999645e+00,1.747757880168586242e+00,3.054555447407756100e-02
4.450000000000000178e+00,1.723634689023220812e+00,3.060028318169479358e-02
4.550000000000000711e+00,1.701353036480066638e+00,3.059951763293692131e-02
4.650000000000000355e+00,1.682117727401589935e+00,3.087377575853270800e-02
4.750000000000000000e+00,1.664383050344812265e+00,3.106524113040750809e-02
4.850000000000000533e+00,1.647473763700573413e+00,3.121564277900811674e-02
4.950000000000000178e+00,1.630680930199260192e+00,3.136992897076713166e-02
5.050000000000000711e+00,1.613135954145956674e+00,3.148810521789819489e-02
5.150000000000000355e+00,1.594918125984225110e+00,3.155227796150646136e-02
5.250000000000000000e+00,1.576447540639806411e+00,3.165810665505559840e-02
5.350000000000000533e+00,1.557494378058874140e+00,3.160789514705741876e-02
5.450000000000000178e+00,1.539287766093620169e+00,3.167132221420048549e-02
5.550000000000000711e+00,1.522060358735456642e+00,3.166945941991716751e-02
5.650000000000000355e+00,1.505710827367231941e+00,3.170584709122004768e-02
5.750000000000000000e+00,1.489228609508324475e+00,3.182356035292104035e-02
5.850000000000000533e+00,1.473102892891478666e+00,3.181748621290613616e-02
5.950000000000000178e+00,1.456898040134171790e+00,3.178277241487450361e-02
6.050000000000000711e+00,1.440094043436459526e+00,3.171204387201117386e-02
6.150000000000000355e+00,1.423122844049419689e+00,3.162595822201148821e-02
6.250000000000000000e+00,1.406384616396746834e+00,3.142978543401730301e-02
6.350000000000000533e+00,1.389620074740249622e+00,3.139131870002386665e-02
6.450000000000000178e+00,1.373165277255352645e+00,3.118303131911589338e-02
6.550000000000000711e+00,1.357155134225870752e+00,3.105434661886597933e-02
6.650000000000000355e+00,1.341293360429927750e+00,3.096033912745259700e-02
6.750000000000000000e+00,1.325958341522337269e+00,3.070886307747131352e-02
6.850000000000000533e+00,1.311081540510551147e+00,3.054251234922577413e-02
6.950000000000000178e+00,1.295666701835108459e+00,3.027318400311215102e-02
7.050000000000000711e+00,1.280930160900912274e+00,3.002982153075910501e-02
7.150000000000000355e+00,1.266202215413460674e+00,2.979791743577910740e-02
7.250000000000000000e+00,1.251467976869970578e+00,2.948700872387160013e-02
7.350000000000000533e+00,1.236989646195010506e+00,2.918901753499356100e-02
7.450000000000000178e+00,1.223141653073923640e+00,2.889217661282396030e-02
7.550000000000000711e+00,1.208866689985922616e+00,2.852833912859392002e-02
7.650000000000000355e+00,1.195216974029400525e+00,2.819823961640757770e-02
7.750000000000000000e+00,1.181921680150655352e+00,2.776411614135826725e-02
7.850000000000000533e+00,1.168677557147972834e+00,2.741594353806837275e-02
7.950000000000000178e+00,1.155668164704877210e+00,2.701115715424716804e-02
8.050000000000000711e+00,1.143057791277823254e+00,2.654929180349933915e-02
8.150000000000000355e+00,1.130407484901249759e+00,2.618531458477797724e-02
8.250000000000000000e+00,1.118042681005632755e+00,2.562078766209710534e-02
8.350000000000001421e+00,1.106052105578045452e+00,2.522871353024372723e-02
8.449999999999999289e+00,1.094173143507912505e+00,2.471587211989784497e-02
8.550000000000000711e+00,1.082734073925416540e+00,2.417280403093218302e-02
8.650000000000000355e+00,1.071402603131952125e+00,2.358229308863232787e-02
8.750000000000000000e+00,1.060453954853334713e+00,2.311199090601409947e-02
8.850000000000001421e+00,1.049793234944501386e+00,2.255360011696658229e-02
8.949999999999999289e+00,1.039091817423809960e+00,2.195978514691426450e-02
9.050000000000000711e+00,1.029011574320619626e+00,2.135421200279629880e-02
9.150000000000000355e+00,1.018907785241210506e+00,2.076816028030014499e-02
9.250000000000000000e+00,1.009184363241919069e+00,2.015913545129076334e-02
9.350000000000001421e+00,9.996640031750809730e-01,1.954140783353032831e-02
9.449999999999999289e+00,9.906463727897290017e-01,1.890713209996836008e-02
9.550000000000000711e+00,9.816325513403196812e-01,1.824002469050619787e-02
9.650000000000002132e+00,9.729853027579992153e-01,1.760739963052562057e-02
9.750000000000000000e+00,9.646490595444721095e-01,1.695006815364630617e-02
9.850000000000001421e+00,9.566199781874848984e-01,1.629281737133916885e-02
9.949999999999999289e+00,9.487598500066869445e-01,1.561465245306451442e-02
