t,sigma_avg,sigma_err
0.000000000000000000e+00,nan,nan
4.000000000000000000e+00,1.247117383333333294e+02,1.723366126414944688e+01
8.000000000000000000e+00,9.073329582066666887e+01,8.664165611788369858e+00
1.200000000000000000e+01,7.922987466666667444e+01,5.788666339040129394e+00
1.600000000000000000e+01,7.365517206666666539e+01,4.316050841811460259e+00
2.000000000000000000e+01,7.029019821333332629e+01,3.422195649426196695e+00
2.400000000000000000e+01,6.791677575555556245e+01,2.797857192665365922e+00
2.800000000000000000e+01,6.628082415238095848e+01,2.394536867482273568e+00
3.200000000000000000e+01,6.512594056666667086e+01,2.120252628862748789e+00
3.600000000000000000e+01,6.416001022222222616e+01,1.906097292226163642e+00
4.000000000000000000e+01,6.340806320000000085e+01,1.767761246353892091e+00
4.400000000000000000e+01,6.279458345454545309e+01,1.637979176940557835e+00
4.800000000000000000e+01,6.232360433333332139e+01,1.550550432279696134e+00
5.200000000000000000e+01,6.192080512820513150e+01,1.468539406745479114e+00
5.600000000000000000e+01,6.155013214285713730e+01,1.384459424627914492e+00
6.000000000000000000e+01,6.126445323555554978e+01,1.336667172175979301e+00
6.400000000000000000e+01,6.102503471666666712e+01,1.288693662795046269e+00
6.800000000000000000e+01,6.081194736470588680e+01,1.254693408628243745e+00
7.200000000000000000e+01,6.062305568148148183e+01,1.229005053890644295e+00
7.600000000000000000e+01,6.045991360701755468e+01,1.197640641265075079e+00
8.000000000000000000e+01,6.035204368666666142e+01,1.198583130655189288e+00
8.400000000000000000e+01,6.022729118095237766e+01,1.185591807692210953e+00
8.800000000000000000e+01,6.013559330909092893e+01,1.163813484952282540e+00
9.200000000000000000e+01,6.005529343768115780e+01,1.155459969411621657e+00
9.600000000000000000e+01,5.995448588888888253e+01,1.138137862823709767e+00
1.000000000000000000e+02,5.989404147199999073e+01,1.142765305283991673e+00
1.040000000000000000e+02,5.983322601538461782e+01,1.139520015060719649e+00
1.080000000000000000e+02,5.978520699753086376e+01,1.147157800180182541e+00
1.120000000000000000e+02,5.976087486666667559e+01,1.156413930976235349e+00
1.160000000000000000e+02,5.969459504367817004e+01,1.162042708339947161e+00
1.200000000000000000e+02,5.964613588444444758e+01,1.171402748921184012e+00
1.240000000000000000e+02,5.961170492473117832e+01,1.174666775782861716e+00
1.280000000000000000e+02,5.958829541249999551e+01,1.186936637449589327e+00
1.320000000000000000e+02,5.956207172525252957e+01,1.202478175290481843e+00
1.360000000000000000e+02,5.951742911764705468e+01,1.207816015538730747e+00
1.400000000000000000e+02,5.948399108571427263e+01,1.213968292947883665e+00
1.440000000000000000e+02,5.947882377777777663e+01,1.229263426712609686e+00
1.480000000000000000e+02,5.946395099099099468e+01,1.239104957080197744e+00
1.520000000000000000e+02,5.942474852631579552e+01,1.239442601702680280e+00
1.560000000000000000e+02,5.940901083760684287e+01,1.240259565873851555e+00
1.600000000000000000e+02,5.938139383333333399e+01,1.247861767862950444e+00
1.640000000000000000e+02,5.934677886178862138e+01,1.244515533792176942e+00
1.680000000000000000e+02,5.931961917460316869e+01,1.252345877584768674e+00
1.720000000000000000e+02,5.929802793798448590e+01,1.260932787753600737e+00
1.760000000000000000e+02,5.929214460606060300e+01,1.265895025101269500e+00
1.800000000000000000e+02,5.929245268148147119e+01,1.272753881376105900e+00
1.840000000000000000e+02,5.927665501449276064e+01,1.286202552121969989e+00
1.880000000000000000e+02,5.927164994893617234e+01,1.294993879409557458e+00
1.920000000000000000e+02,5.924010745555555246e+01,1.307240704352363281e+00
1.960000000000000000e+02,5.921979725959183583e+01,1.314299618794086300e+00
2.000000000000000000e+02,5.920906648533332373e+01,1.329018813279214895e+00
2.040000000000000000e+02,5.920785006535948014e+01,1.346550254422048898e+00
2.080000000000000000e+02,5.919163677333333595e+01,1.360217030859526943e+00
2.120000000000000000e+02,5.916089811069182502e+01,1.372096707306676544e+00
2.160000000000000000e+02,5.913611128148147600e+01,1.390514911303017076e+00
