t,sigma_avg,sigma_err
0.000000000000000000e+00,nan,nan
4.000000000000000000e+00,2.327917715625000028e+01,2.035409668684502460e+00
8.000000000000000000e+00,1.764494627343750111e+01,1.010294843786219809e+00
1.200000000000000000e+01,1.569823150000000034e+01,6.594845307403004453e-01
1.600000000000000000e+01,1.474932536718749887e+01,4.972764596840985041e-01
2.000000000000000000e+01,1.415806790625000033e+01,3.965024328854042102e-01
2.400000000000000000e+01,1.378228618750000045e+01,3.434207732859810847e-01
2.800000000000000000e+01,1.348433540625000049e+01,3.051805078544738148e-01
3.200000000000000000e+01,1.325189959570312581e+01,2.785517373304459143e-01
3.600000000000000000e+01,1.306879648437499952e+01,2.569887514318867638e-01
4.000000000000000000e+01,1.292353159424999909e+01,2.363426162214716242e-01
4.400000000000000000e+01,1.279624843764204556e+01,2.185691788362693899e-01
4.800000000000000000e+01,1.269722169531249811e+01,2.045783476536172651e-01
5.200000000000000000e+01,1.261612195312499907e+01,1.918164094249683316e-01
5.600000000000000000e+01,1.253658753683035698e+01,1.819715541793796854e-01
6.000000000000000000e+01,1.245868054687500148e+01,1.767409639681191413e-01
6.400000000000000000e+01,1.239990209765624840e+01,1.765294687968710641e-01
6.800000000000000000e+01,1.234435721966911714e+01,1.749287880152067542e-01
7.200000000000000000e+01,1.230413945312499990e+01,1.756371299985503842e-01
7.600000000000000000e+01,1.226130964638158005e+01,1.744683397858754204e-01
8.000000000000000000e+01,1.222362546562500007e+01,1.740505194402095501e-01
8.400000000000000000e+01,1.219935551339285951e+01,1.748460580460453051e-01
8.800000000000000000e+01,1.217038039772727487e+01,1.749373421076303725e-01
9.200000000000000000e+01,1.213922298913043463e+01,1.761862170853705223e-01
9.600000000000000000e+01,1.211988470703125031e+01,1.779151767290087227e-01
1.000000000000000000e+02,1.210729550625000073e+01,1.790142836687051986e-01
1.040000000000000000e+02,1.208645239182692421e+01,1.802552332007293645e-01
1.080000000000000000e+02,1.207341338541666786e+01,1.835375603061139838e-01
1.120000000000000000e+02,1.206353337053571195e+01,1.849480684919837248e-01
1.160000000000000000e+02,1.205717995150862087e+01,1.862326708155622734e-01
1.200000000000000000e+02,1.204159376562499872e+01,1.851092329067620113e-01
1.240000000000000000e+02,1.203498449092741929e+01,1.860425037472392684e-01
1.280000000000000000e+02,1.202999736328125024e+01,1.872810925189241915e-01
1.320000000000000000e+02,1.202507384943181812e+01,1.877605467270475337e-01
1.360000000000000000e+02,1.201831795036764916e+01,1.880528621030587433e-01
