t,sigma_avg,sigma_err
0.000000000000000000e+00,nan,nan
4.000000000000000000e+00,4.354155416250000599e+02,4.667456180297439516e+01
8.000000000000000000e+00,3.127613842499999919e+02,2.333418129219579740e+01
1.200000000000000000e+01,2.714217448124999805e+02,1.545708585363983900e+01
1.600000000000000000e+01,2.516701790625000399e+02,1.169771830456100936e+01
2.000000000000000000e+01,2.392462964999999713e+02,9.414007274253400226e+00
2.400000000000000000e+01,2.313596090624999704e+02,7.712127202776027701e+00
2.800000000000000000e+01,2.255850131249999890e+02,6.526930555967657810e+00
3.200000000000000000e+01,2.210584523437500195e+02,5.652532666281361529e+00
3.600000000000000000e+01,2.175267708333333303e+02,5.049835989667119662e+00
4.000000000000000000e+01,2.144738024999999766e+02,4.495780638705339172e+00
4.400000000000000000e+01,2.120508394261364060e+02,4.078761769990102870e+00
4.800000000000000000e+01,2.100976442656249787e+02,3.796688479035847941e+00
5.200000000000000000e+01,2.084835208125000463e+02,3.626239213387392191e+00
5.600000000000000000e+01,2.069003280803571556e+02,3.439174063884102406e+00
6.000000000000000000e+01,2.055774247625000157e+02,3.316103036088981604e+00
6.400000000000000000e+01,2.043292835742187492e+02,3.162298260288025187e+00
6.800000000000000000e+01,2.033931286764705817e+02,3.053765531973736014e+00
7.200000000000000000e+01,2.023871734375000244e+02,2.983380936301197384e+00
7.600000000000000000e+01,2.014895966447368778e+02,2.871965800063701391e+00
8.000000000000000000e+01,2.007786330937500168e+02,2.860766944653060584e+00
8.400000000000000000e+01,2.001349469642857457e+02,2.853273262580871883e+00
8.800000000000000000e+01,1.994597874715909143e+02,2.795473295771118138e+00
9.200000000000000000e+01,1.988576676358695465e+02,2.809807063221128942e+00
9.600000000000000000e+01,1.983750518749999969e+02,2.859390605192849932e+00
1.000000000000000000e+02,1.978584889500000088e+02,2.886464902444400682e+00
1.040000000000000000e+02,1.973548618269230985e+02,2.934597581399738697e+00
1.080000000000000000e+02,1.968987075694444400e+02,2.951718932881659097e+00
1.120000000000000000e+02,1.964836820758928866e+02,2.977453398349120040e+00
1.160000000000000000e+02,1.960867807758620529e+02,3.020151790079827148e+00
1.200000000000000000e+02,1.956767173124999886e+02,3.045514357303930275e+00
1.240000000000000000e+02,1.954147956048386732e+02,3.070399129452563880e+00
1.280000000000000000e+02,1.951427206054687531e+02,3.106224501442702568e+00
1.320000000000000000e+02,1.949017044886363976e+02,3.151522223392776212e+00
1.360000000000000000e+02,1.945731588419117770e+02,3.202722792244644623e+00
1.400000000000000000e+02,1.942993735714285890e+02,3.274386237333255067e+00
1.440000000000000000e+02,1.940756257291666884e+02,3.331925798528480698e+00
1.480000000000000000e+02,1.938079589695945799e+02,3.382493281709400446e+00
1.520000000000000000e+02,1.935876177138158027e+02,3.433769927114878495e+00
1.560000000000000000e+02,1.934266753365384943e+02,3.477958919392600823e+00
1.600000000000000000e+02,1.931707154531249842e+02,3.532960046699966217e+00
1.640000000000000000e+02,1.930331809756097812e+02,3.566507296499497492e+00
1.680000000000000000e+02,1.928618123660714332e+02,3.608300851697835654e+00
1.720000000000000000e+02,1.926821850436046475e+02,3.634510615264658462e+00
1.760000000000000000e+02,1.925689075568181750e+02,3.684372652725516506e+00
1.800000000000000000e+02,1.924435567083333183e+02,3.718882294890709428e+00
1.840000000000000000e+02,1.923245840624999801e+02,3.759153243329677263e+00
1.880000000000000000e+02,1.922023473271276828e+02,3.776934368054697178e+00
1.920000000000000000e+02,1.920898074218749798e+02,3.810736599665003332e+00
1.960000000000000000e+02,1.920066605357142748e+02,3.851040550211369595e+00
2.000000000000000000e+02,1.919097917999999936e+02,3.885521966782278902e+00
2.040000000000000000e+02,1.917952255147058622e+02,3.934495180015204152e+00
2.080000000000000000e+02,1.916608554447115296e+02,3.969329796589657455e+00
2.120000000000000000e+02,1.915413212264150786e+02,3.996722477977851185e+00
2.160000000000000000e+02,1.914350059027777888e+02,4.008624624966453887e+00
2.200000000000000000e+02,1.913292788181818196e+02,4.014444824047005866e+00
2.240000000000000000e+02,1.912376058482142867e+02,4.015911047251208288e+00
2.280000000000000000e+02,1.911770233881579202e+02,4.001919296478769539e+00
2.320000000000000000e+02,1.910943355280172398e+02,4.000533316946125240e+00
2.360000000000000000e+02,1.910351631355932227e+02,4.001311772022311253e+00
2.400000000000000000e+02,1.909683486875000256e+02,4.008033944174435703e+00
