t,D_solv_mean,D_solv_err
0.000000000000000000e+00,nan,nan
4.000000000000000000e+00,8.012450833333334410e-01,1.863044722936222936e-03
8.000000000000000000e+00,6.000166041666666894e-01,7.800341539305964385e-04
1.200000000000000000e+01,5.355227638888889752e-01,5.810130947990896008e-04
1.600000000000000000e+01,5.037388229166666065e-01,5.021139477589198425e-04
2.000000000000000000e+01,4.851896749999999869e-01,3.928946287072031295e-04
2.400000000000000000e+01,4.728869166666666568e-01,3.385884307998927932e-04
2.800000000000000000e+01,4.639237380952380141e-01,2.669794326010380874e-04
3.200000000000000000e+01,4.575086093750000416e-01,2.548205647302022748e-04
3.600000000000000000e+01,4.523808379629629672e-01,2.094432229547904469e-04
4.000000000000000000e+01,4.483797916666666938e-01,1.974702689959856338e-04
4.400000000000000000e+01,4.451208712121211830e-01,2.145222787665283922e-04
4.800000000000000000e+01,4.423816319444443534e-01,1.482405080481705671e-04
5.200000000000000000e+01,4.400166666666667226e-01,1.684913470941035911e-04
5.600000000000000000e+01,4.380226190476190773e-01,1.213147874407810486e-04
6.000000000000000000e+01,4.363597222222222460e-01,1.324277567890337951e-04
6.400000000000000000e+01,4.347610937500000494e-01,1.219282352968229215e-04
6.800000000000000000e+01,4.335290196078431246e-01,1.351022456586363453e-04
7.200000000000000000e+01,4.323247916666666524e-01,1.333691780039903622e-04
7.600000000000000000e+01,4.311994517543858985e-01,1.289790295514633674e-04
8.000000000000000000e+01,4.303038333333334409e-01,1.072000381843625088e-04
8.400000000000000000e+01,4.294526587301586984e-01,1.045015286153183691e-04
8.800000000000000000e+01,4.286735984848484837e-01,9.199746223593136864e-05
9.200000000000000000e+01,4.279725181159420577e-01,1.100206746892407761e-04
9.600000000000000000e+01,4.273260416666667116e-01,1.183282582465989467e-04
1.000000000000000000e+02,4.267593333333333239e-01,9.941314529170978010e-05
1.040000000000000000e+02,4.261891185897436207e-01,1.057690080557590863e-04
1.080000000000000000e+02,4.256964351851850736e-01,8.540921035902971010e-05
1.120000000000000000e+02,4.252198660714285872e-01,8.659729623770026153e-05
1.160000000000000000e+02,4.247753017241379103e-01,8.496973447019418285e-05
1.200000000000000000e+02,4.243272222222221890e-01,8.361489727287388298e-05
1.240000000000000000e+02,4.239996908602149395e-01,7.945019202600405903e-05
1.280000000000000000e+02,4.236377994791666879e-01,6.281352822834113700e-05
1.320000000000000000e+02,4.232700757575756922e-01,7.565791237099694683e-05
1.360000000000000000e+02,4.229394607843136589e-01,7.189097997623433440e-05
1.400000000000000000e+02,4.226470357142857459e-01,7.123512926460962773e-05
1.440000000000000000e+02,4.223396412037036529e-01,7.114021626614877439e-05
1.480000000000000000e+02,4.220979504504504543e-01,7.543346849960589847e-05
1.520000000000000000e+02,4.218191776315789454e-01,6.995488086411064458e-05
1.560000000000000000e+02,4.215836858974358892e-01,7.247197380799125341e-05
1.600000000000000000e+02,4.213885833333333442e-01,6.932333223641855247e-05
1.640000000000000000e+02,4.211542581300813382e-01,5.740232766979111141e-05
1.680000000000000000e+02,4.209201984126983431e-01,6.823852191047540135e-05
1.720000000000000000e+02,4.207503197674418161e-01,5.818449856558012757e-05
1.760000000000000000e+02,4.205403030303029865e-01,7.077837201329857642e-05
1.800000000000000000e+02,4.203779537037037883e-01,6.360672984654322808e-05
1.840000000000000000e+02,4.201792844202899002e-01,6.827833962207151307e-05
1.880000000000000000e+02,4.200187234042552786e-01,6.940482094773987040e-05
1.920000000000000000e+02,4.198559895833332556e-01,6.293117277474814645e-05
1.960000000000000000e+02,4.196827380952380393e-01,5.736039054938468854e-05
2.000000000000000000e+02,4.195499416666667036e-01,7.043976177259748353e-05
2.040000000000000000e+02,4.194141993464052254e-01,6.051548747666507852e-05
2.080000000000000000e+02,4.192798557692308248e-01,6.389910419505040733e-05
2.120000000000000000e+02,4.191437264150943420e-01,5.693728157273051846e-05
2.160000000000000000e+02,4.190149305555556092e-01,5.878342608572557687e-05
2.200000000000000000e+02,4.188919696969697348e-01,5.879428811081340484e-05
2.240000000000000000e+02,4.187756026785714458e-01,5.995526547315522268e-05
2.280000000000000000e+02,4.186600292397660850e-01,6.820026121591240306e-05
2.320000000000000000e+02,4.185819540229884228e-01,6.636710694578208788e-05
2.360000000000000000e+02,4.184403036723163827e-01,5.896638642844338659e-05
2.400000000000000000e+02,4.183696388888889506e-01,6.402419565647783130e-05
2.440000000000000000e+02,4.182292964480874287e-01,6.450572408087223964e-05
2.480000000000000000e+02,4.181518010752688363e-01,6.646735260758406699e-05
2.520000000000000000e+02,4.180480158730158768e-01,6.570905198192161941e-05
2.560000000000000000e+02,4.179931966145833400e-01,6.446283162184542352e-05
2.600000000000000000e+02,4.178918974358974414e-01,6.652160156710284892e-05
2.640000000000000000e+02,4.177803472222222370e-01,5.902915145866086658e-05
2.680000000000000000e+02,4.177040858208955210e-01,6.405924853352584953e-05
2.720000000000000000e+02,4.176225306372549073e-01,6.319856495818471347e-05
2.760000000000000000e+02,4.175449577294686465e-01,6.423701839983780751e-05
2.800000000000000000e+02,4.174762083333333207e-01,6.590447532992430393e-05
2.840000000000000000e+02,4.174063321596244158e-01,6.148070829930485609e-05
2.880000000000000000e+02,4.173270891203703092e-01,6.287151162721299588e-05
2.920000000000000000e+02,4.172515981735159807e-01,6.258172481881597231e-05
2.960000000000000000e+02,4.172262105855855663e-01,6.741882989355164944e-05
3.000000000000000000e+02,4.171463888888888860e-01,6.339950193016738564e-05
3.040000000000000000e+02,4.170738322368420792e-01,6.550893119529877765e-05
3.080000000000000000e+02,4.170185335497835766e-01,6.692170752225361262e-05
3.120000000000000000e+02,4.169578311965811968e-01,6.195861955590406273e-05
3.160000000000000000e+02,4.168807331223628454e-01,6.868317135547750247e-05
3.200000000000000000e+02,4.168415364583332727e-01,6.280193572964236815e-05
3.240000000000000000e+02,4.167774485596708045e-01,6.748301285799230371e-05
3.280000000000000000e+02,4.167191514227641669e-01,6.512652435742462688e-05
3.320000000000000000e+02,4.166607379518071919e-01,6.528506382278133845e-05
3.360000000000000000e+02,4.166184126984126546e-01,6.619966735564423738e-05
3.400000000000000000e+02,4.165788921568626679e-01,7.150327514308088192e-05
3.440000000000000000e+02,4.165119186046511435e-01,6.677766955987328543e-05
3.480000000000000000e+02,4.164599760536399353e-01,6.675808414906195915e-05
3.520000000000000000e+02,4.164266950757576358e-01,7.017823825009396105e-05
3.560000000000000000e+02,4.163751310861423249e-01,6.881313103761202876e-05
3.600000000000000000e+02,4.163199305555555507e-01,6.845840263006714561e-05
3.640000000000000000e+02,4.162750824175824316e-01,7.113598716262717054e-05
3.680000000000000000e+02,4.162221014492754056e-01,6.835490164435377317e-05
3.720000000000000000e+02,4.161912275985663601e-01,7.456626606724598458e-05
3.760000000000000000e+02,4.161461613475177512e-01,7.095492647641424874e-05
3.800000000000000000e+02,4.160943245614034391e-01,7.253622408555645087e-05
3.840000000000000000e+02,4.160666189236111312e-01,7.399260313073404175e-05
3.880000000000000000e+02,4.160329037800686858e-01,7.796051415895562423e-05
3.920000000000000000e+02,4.159854336734693514e-01,8.032536384655440806e-05
3.960000000000000000e+02,4.159511026936026923e-01,7.654217434320977726e-05
4.000000000000000000e+02,4.159020291666665758e-01,7.940426359803295551e-05
4.040000000000000000e+02,4.158612211221122124e-01,7.820273443031310891e-05
4.080000000000000000e+02,4.158282271241830474e-01,7.993908095051442068e-05
4.120000000000000000e+02,4.157943365695793148e-01,8.036037600412270410e-05
4.160000000000000000e+02,4.157554487179487279e-01,7.937531798127305839e-05
4.200000000000000000e+02,4.157102777777777480e-01,7.854660524803605971e-05
4.240000000000000000e+02,4.156776729559749084e-01,8.079393756769537966e-05
4.280000000000000000e+02,4.156444704049844785e-01,8.122498717496211610e-05
4.320000000000000000e+02,4.156080632716049328e-01,8.066457178998654625e-05
4.360000000000000000e+02,4.155724770642201804e-01,8.287262724976662842e-05
4.400000000000000000e+02,4.155529545454546003e-01,8.324681382515197151e-05
4.440000000000000000e+02,4.155186186186186070e-01,8.421363774132557063e-05
4.480000000000000000e+02,4.154814732142857459e-01,8.646640094316721187e-05
4.520000000000000000e+02,4.154527286135693553e-01,8.477165998054377255e-05
4.560000000000000000e+02,4.154271929824561171e-01,8.581366289725926078e-05
4.600000000000000000e+02,4.153965942028985947e-01,8.814516039750410696e-05
4.640000000000000000e+02,4.153697557471264790e-01,8.938233864890117713e-05
4.680000000000000000e+02,4.153387108262108218e-01,8.695300441269783345e-05
4.720000000000000000e+02,4.153077683615818971e-01,8.930766934699970556e-05
4.760000000000000000e+02,4.152835434173670071e-01,8.946076223487672559e-05
4.800000000000000000e+02,4.152586458333332731e-01,8.840610007164956881e-05
4.840000000000000000e+02,4.152304752066114935e-01,9.055407466249698373e-05
4.880000000000000000e+02,4.152024248633879866e-01,8.959656995444815369e-05
4.920000000000000000e+02,4.151816395663955883e-01,9.107747821672661681e-05
4.960000000000000000e+02,4.151522849462365161e-01,9.298120853315187007e-05
5.000000000000000000e+02,4.151293999999999818e-01,9.325619563702008247e-05
5.040000000000000000e+02,4.150934854497355109e-01,9.379738207922091965e-05
5.080000000000000000e+02,4.150694225721783814e-01,9.237793931619142456e-05
