t,D_solv_mean,D_solv_err
0.000000000000000000e+00,nan,nan
4.000000000000000000e+00,7.847633749999999297e-01,1.824197260722152693e-03
8.000000000000000000e+00,5.873700833333332927e-01,8.118465595337922029e-04
1.200000000000000000e+01,5.245192083333332089e-01,6.181659566572685408e-04
1.600000000000000000e+01,4.935011874999999937e-01,3.878744230986811651e-04
2.000000000000000000e+01,4.750589250000000763e-01,3.000129242200670686e-04
2.400000000000000000e+01,4.629925624999999267e-01,3.402274853313647443e-04
2.800000000000000000e+01,4.543259880952380536e-01,2.481866331519133975e-04
3.200000000000000000e+01,4.479768020833334030e-01,2.212843832267198392e-04
3.600000000000000000e+01,4.430986388888890071e-01,2.187884090215748087e-04
4.000000000000000000e+01,4.392064583333333272e-01,1.505759038370929116e-04
4.400000000000000000e+01,4.359847348484848228e-01,1.699809737345404231e-04
4.800000000000000000e+01,4.333084027777777680e-01,1.628549035409715439e-04
5.200000000000000000e+01,4.310752243589743848e-01,1.627217215069689193e-04
5.600000000000000000e+01,4.291306547619047618e-01,1.468709174394953402e-04
6.000000000000000000e+01,4.275342500000000046e-01,1.542976756774979644e-04
6.400000000000000000e+01,4.260691406250000091e-01,1.663172799546750835e-04
6.800000000000000000e+01,4.247365441176470524e-01,1.489950084418346530e-04
7.200000000000000000e+01,4.236347222222222042e-01,1.579757237800808768e-04
7.600000000000000000e+01,4.225526973684209930e-01,1.678116833144273085e-04
8.000000000000000000e+01,4.216688124999999898e-01,1.500601572078634905e-04
8.400000000000000000e+01,4.208739087301586745e-01,1.680687649806311722e-04
8.800000000000000000e+01,4.200664772727272234e-01,1.559993525797669046e-04
9.200000000000000000e+01,4.193708152173912795e-01,1.537604385531559129e-04
9.600000000000000000e+01,4.187273611111111404e-01,1.537567239508804003e-04
1.000000000000000000e+02,4.181850833333332629e-01,1.418077516425886981e-04
1.040000000000000000e+02,4.176507051282051242e-01,1.677205836492128086e-04
1.080000000000000000e+02,4.170869907407407373e-01,1.555462964459999409e-04
1.120000000000000000e+02,4.166547916666666351e-01,1.571387012562721524e-04
1.160000000000000000e+02,4.162034051724138317e-01,1.645226954002098360e-04
1.200000000000000000e+02,4.158418611111110996e-01,1.733313600413965289e-04
1.240000000000000000e+02,4.154556586021505571e-01,1.642685233205560993e-04
1.280000000000000000e+02,4.151054166666666712e-01,1.647837079267863085e-04
1.320000000000000000e+02,4.147991287878787792e-01,1.659012235445184364e-04
1.360000000000000000e+02,4.144530392156863252e-01,1.672745793631167787e-04
1.400000000000000000e+02,4.141898690476190081e-01,1.694954631660859450e-04
1.440000000000000000e+02,4.138946759259259922e-01,1.674868161195521758e-04
1.480000000000000000e+02,4.136556644144144812e-01,1.733063383225877158e-04
1.520000000000000000e+02,4.133946162280702774e-01,1.775004513014650891e-04
1.560000000000000000e+02,4.131908119658119771e-01,1.778059880584839983e-04
1.600000000000000000e+02,4.129260833333333602e-01,1.826692750388265616e-04
1.640000000000000000e+02,4.127555182926828659e-01,1.838067046990719182e-04
1.680000000000000000e+02,4.125535714285714084e-01,1.880212344607499358e-04
1.720000000000000000e+02,4.123572674418604644e-01,1.933360461127040756e-04
1.760000000000000000e+02,4.121780113636363541e-01,1.896231629477804421e-04
1.800000000000000000e+02,4.120042592592591535e-01,1.915718583231543583e-04
1.840000000000000000e+02,4.118438949275361471e-01,2.001651892479102898e-04
1.880000000000000000e+02,4.116938918439716488e-01,1.924610682168240074e-04
1.920000000000000000e+02,4.115309374999999714e-01,2.026226229368281913e-04
1.960000000000000000e+02,4.114049914965987043e-01,2.071850836257865553e-04
