t,D_solv_mean,D_solv_err
0.000000000000000000e+00,nan,nan
4.000000000000000000e+00,7.295600833333333313e-01,1.354567678230737295e-03
8.000000000000000000e+00,5.458478541666667017e-01,8.029019217795524974e-04
1.200000000000000000e+01,4.868920277777777916e-01,4.444214409556230009e-04
1.600000000000000000e+01,4.579161770833333200e-01,3.138472313841133318e-04
2.000000000000000000e+01,4.409006999999999787e-01,2.807337402259212186e-04
2.400000000000000000e+01,4.298060277777778215e-01,2.418734217382018494e-04
2.800000000000000000e+01,4.219016547619046653e-01,2.059083635715535949e-04
3.200000000000000000e+01,4.160596822916666215e-01,1.317932326267506568e-04
3.600000000000000000e+01,4.115161064814815139e-01,1.633507755216700888e-04
4.000000000000000000e+01,4.079329708333332971e-01,1.399917934722715929e-04
4.400000000000000000e+01,4.050189393939394589e-01,1.345609426278316246e-04
4.800000000000000000e+01,4.025985416666666983e-01,1.341572868657169005e-04
5.200000000000000000e+01,4.006438141025641109e-01,1.165041451399686281e-04
5.600000000000000000e+01,3.988915773809523779e-01,9.989313910004532547e-05
6.000000000000000000e+01,3.973901666666667110e-01,9.643865189977896425e-05
6.400000000000000000e+01,3.960885937499999954e-01,9.978257492605159171e-05
6.800000000000000000e+01,3.949812500000001170e-01,9.120758753166264025e-05
7.200000000000000000e+01,3.939303935185184957e-01,7.823587087931897560e-05
7.600000000000000000e+01,3.930514035087718794e-01,9.147279016133427949e-05
8.000000000000000000e+01,3.922453541666667265e-01,8.236501097427799303e-05
8.400000000000000000e+01,3.914606547619047805e-01,7.482150223296343621e-05
8.800000000000000000e+01,3.908203787878787305e-01,7.956788905216412853e-05
9.200000000000000000e+01,3.902137318840580016e-01,7.865978652049011497e-05
9.600000000000000000e+01,3.896593576388888702e-01,7.434569543813983512e-05
1.000000000000000000e+02,3.891301166666666367e-01,7.265121331606882180e-05
1.040000000000000000e+02,3.886229326923076877e-01,6.502801710263720616e-05
1.080000000000000000e+02,3.882303858024690468e-01,6.705046910913345934e-05
1.120000000000000000e+02,3.878006101190475952e-01,6.552817970403669915e-05
1.160000000000000000e+02,3.874339367816092006e-01,7.648660500853511819e-05
1.200000000000000000e+02,3.870672083333334124e-01,7.173784163652973712e-05
1.240000000000000000e+02,3.867212365591398138e-01,7.329405680276365775e-05
1.280000000000000000e+02,3.864388151041666108e-01,7.260029344663641848e-05
1.320000000000000000e+02,3.861407196969696143e-01,8.091313328324888803e-05
1.360000000000000000e+02,3.858371691176470941e-01,7.470077116651634575e-05
1.400000000000000000e+02,3.855836309523810179e-01,7.845679919876018553e-05
1.440000000000000000e+02,3.853553703703703759e-01,7.852538046778615322e-05
1.480000000000000000e+02,3.851155968468468194e-01,7.792116011869406201e-05
1.520000000000000000e+02,3.848634649122807394e-01,8.259820831414228716e-05
1.560000000000000000e+02,3.846829166666666522e-01,8.231702982186447871e-05
1.600000000000000000e+02,3.844739479166666696e-01,8.367710840352482308e-05
1.640000000000000000e+02,3.842852134146341192e-01,8.170231883315468642e-05
1.680000000000000000e+02,3.840977380952381171e-01,8.710664562632321228e-05
