r,gZZ_mean,gZZ_err
2.857142857142857054e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.571428571428571508e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.428571428571428492e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.571428571428571175e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.142857142857142794e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.714285714285714413e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.285714285714285476e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.857142857142856540e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.428571428571428159e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.571428571428571397e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.142857142857143016e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.714285714285713524e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.285714285714285143e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.857142857142856762e-01,-6.689042413107411204e-03,2.717880275449991801e-04
9.428571428571428381e-01,-5.885292550422678293e-01,1.276997439750456303e-03
1.000000000000000000e+00,-3.369625846366992583e+00,3.066458048680925814e-03
1.057142857142856940e+00,-5.364527073841041549e+00,7.906490572833034872e-03
1.114285714285714324e+00,-4.765405775060894911e+00,4.707315892774058784e-03
1.171428571428571264e+00,-3.539631189666567312e+00,3.788035609380813965e-03
1.228571428571428648e+00,-2.588705370367211156e+00,2.805473128360168582e-03
1.285714285714285587e+00,-1.900893166136778500e+00,3.219620483514359487e-03
1.342857142857142971e+00,-1.365531224748765649e+00,2.329557247392327439e-03
1.399999999999999911e+00,-9.594949628653914875e-01,2.335060840217824483e-03
1.457142857142857295e+00,-6.510224860105466860e-01,1.960119520372911612e-03
1.514285714285714235e+00,-3.991574543879249370e-01,2.359585658094827745e-03
1.571428571428571175e+00,-1.952838221298672239e-01,3.212655262729910768e-03
1.628571428571428559e+00,-4.336942766282703143e-02,1.089239717160270281e-03
1.685714285714285499e+00,8.798253225333389771e-02,2.698383421152934086e-03
1.742857142857142883e+00,1.810530002014587303e-01,2.536044245153072207e-03
1.799999999999999822e+00,2.667574129727871002e-01,1.477054129576268983e-03
1.857142857142857206e+00,3.294078980856503525e-01,1.917635106927256545e-03
1.914285714285714146e+00,3.797469771922418746e-01,2.620513694747907737e-03
1.971428571428571530e+00,4.098167134818950785e-01,1.972113416399116741e-03
2.028571428571428470e+00,4.223408148354731440e-01,1.165064188205149976e-03
2.085714285714285410e+00,4.169897368410385718e-01,1.177832135150576678e-03
2.142857142857142794e+00,3.804046467544188737e-01,1.574596692048750276e-03
2.200000000000000178e+00,3.355890579242394867e-01,2.216870034631386426e-03
2.257142857142857117e+00,2.828072688043609118e-01,1.668512485435024676e-03
2.314285714285714057e+00,2.298281322086198897e-01,1.806140864615147622e-03
2.371428571428571441e+00,1.797227485849762496e-01,2.620580959306954144e-03
2.428571428571428381e+00,1.294578726320456674e-01,1.607401127638396869e-03
2.485714285714285765e+00,8.939839282970643564e-02,1.503534896238961031e-03
2.542857142857142705e+00,4.867013303674474350e-02,1.170692194547739767e-03
2.599999999999999645e+00,1.865563875219307041e-02,1.292013341208699375e-03
2.657142857142857029e+00,-7.250864750809227384e-03,1.458761695287375242e-03
2.714285714285714413e+00,-2.645098878810845516e-02,9.857103611253313462e-04
2.771428571428571352e+00,-4.479761909528660879e-02,9.510177343818426287e-04
2.828571428571428292e+00,-5.663639995844613889e-02,7.767440837381098728e-04
2.885714285714285676e+00,-6.423928727792568849e-02,1.040937070423807436e-03
2.942857142857143060e+00,-6.957244786651395341e-02,1.207565313596744780e-03
3.000000000000000000e+00,-6.784532087957924340e-02,1.003630433618544647e-03
3.057142857142856940e+00,-6.749196022450713872e-02,1.333954796166532918e-03
3.114285714285713880e+00,-6.309292301987641516e-02,1.349220841004397566e-03
3.171428571428571264e+00,-5.831016973093226113e-02,1.041264363059908821e-03
3.228571428571428648e+00,-4.925707301426716228e-02,8.790405941344122277e-04
3.285714285714285587e+00,-4.291567242142442506e-02,1.250636870752778324e-03
3.342857142857142527e+00,-3.420800479385303905e-02,8.610737672150789706e-04
3.399999999999999911e+00,-2.472557781766411208e-02,8.244393600134118216e-04
3.457142857142857295e+00,-1.657338918912278775e-02,1.194550056121727226e-03
3.514285714285714235e+00,-1.095091096893849834e-02,9.264449077353961899e-04
3.571428571428571175e+00,-3.286261387231981246e-03,9.404266089237026506e-04
3.628571428571428559e+00,1.758317426382793782e-03,1.295239110822750395e-03
3.685714285714285499e+00,4.501895304232639630e-03,1.101414321495919292e-03
3.742857142857142883e+00,6.626911918382516822e-03,4.721204113659677377e-04
3.799999999999999822e+00,8.875912508037186663e-03,1.469471617753820942e-03
3.857142857142856762e+00,1.261926276347016297e-02,9.674630449325431498e-04
3.914285714285714146e+00,1.511620715567414328e-02,1.259397417048995806e-03
3.971428571428571530e+00,1.003878621392797522e-02,1.129307499232954206e-03
4.028571428571428470e+00,1.171724015417185960e-02,8.763891696811281851e-04
4.085714285714285410e+00,1.116156488097672615e-02,1.331394812371613189e-03
4.142857142857142350e+00,1.051461074712745081e-02,3.925791759859110076e-04
4.200000000000000178e+00,9.056979636531270125e-03,1.519635522280477847e-03
4.257142857142857117e+00,8.556457102845827292e-03,9.845382724183815524e-04
4.314285714285714057e+00,6.099832771696856067e-03,8.648623713034944488e-04
4.371428571428570997e+00,6.177011355820427423e-03,1.216465310330261829e-03
4.428571428571428825e+00,3.839108336693253069e-03,1.231129804582628898e-03
4.485714285714285765e+00,1.898936934289729940e-03,6.222184250486201187e-04
4.542857142857142705e+00,4.680573886603145656e-04,9.409812520411125038e-04
4.599999999999999645e+00,1.253455657575219860e-03,1.720491075276548874e-03
4.657142857142856585e+00,-2.583107240519133676e-05,5.265961467402205040e-04
4.714285714285714413e+00,-1.782488523758862711e-03,1.054063235697320433e-03
4.771428571428571352e+00,-9.583995828972291520e-04,8.137722768754467647e-04
4.828571428571428292e+00,-1.636899967027583046e-03,8.187372736584953240e-04
4.885714285714285232e+00,-2.197478552942233772e-03,8.514768059110771215e-04
4.942857142857143060e+00,-2.528668641009890108e-03,8.442955623884407278e-04
5.000000000000000000e+00,-1.826366829176584439e-03,6.274113047308811815e-04
5.057142857142856940e+00,-2.428866271589824426e-03,5.766270253400434522e-04
5.114285714285713880e+00,-3.091018190864369512e-03,7.562802775951240957e-04
5.171428571428570820e+00,-2.626405656722230475e-03,6.901055663295913977e-04
5.228571428571428648e+00,-1.495020026477922401e-03,8.267439346478748377e-04
5.285714285714285587e+00,-1.500340243382680726e-03,7.495943976469012122e-04
5.342857142857142527e+00,-6.166518809504583764e-04,4.444318918903792195e-04
5.400000000000000355e+00,-1.428931885935624813e-03,7.344314323870863295e-04
5.457142857142857295e+00,-2.681573832101325047e-04,5.582292088578092327e-04
5.514285714285714235e+00,1.763151763953585470e-04,8.048106961819622178e-04
5.571428571428571175e+00,-9.849985122013071425e-04,4.584320464476359844e-04
5.628571428571428115e+00,1.299825707886359451e-03,6.147705806753742640e-04
5.685714285714285054e+00,-8.613089717053323553e-05,8.779546519996807167e-04
