t,D_cat_mean,D_cat_err,D_ani_mean,D_ani_err
0.000000000000000000e+00,nan,nan,nan,nan
4.000000000000000222e-01,1.817927333333333173e-01,1.566729881201014930e-03,1.806938458333332831e-01,1.221754706371335581e-03
8.000000000000000444e-01,1.280667729166666269e-01,7.971797224047841779e-04,1.275576208333333017e-01,6.378968721134782149e-04
1.199999999999999956e+00,1.099001513888888948e-01,5.496576497192899244e-04,1.095751736111111041e-01,4.464541466770024039e-04
1.600000000000000089e+00,1.007196770833333199e-01,4.287566175607570619e-04,1.005001874999999767e-01,3.571590485236548346e-04
2.000000000000000000e+00,9.516530000000002210e-02,3.585712602007789119e-04,9.501090833333332430e-02,3.098380634015252379e-04
2.399999999999999911e+00,9.144328472222222615e-02,3.170682946313527293e-04,9.132272222222223568e-02,2.812962324445845747e-04
2.799999999999999822e+00,8.877215476190478127e-02,2.895119293741395500e-04,8.866663690476192516e-02,2.627203812281780188e-04
3.200000000000000178e+00,8.675784374999997994e-02,2.674628878477680648e-04,8.666866145833332369e-02,2.505915168978588119e-04
3.600000000000000089e+00,8.518013425925925752e-02,2.507954708918777912e-04,8.510628703703701503e-02,2.428811221809723108e-04
4.000000000000000000e+00,8.391497500000000276e-02,2.392396610928356436e-04,8.385351666666666925e-02,2.371074452524335474e-04
4.400000000000000355e+00,8.287954545454544186e-02,2.302331864426302311e-04,8.282428787878787224e-02,2.353158041757456539e-04
4.799999999999999822e+00,8.201168402777778144e-02,2.230343085175517763e-04,8.196005555555556377e-02,2.330093486116451712e-04
5.200000000000000178e+00,8.127494871794871401e-02,2.174634284875609047e-04,8.122714743589741493e-02,2.310803634723940453e-04
5.599999999999999645e+00,8.063501785714287384e-02,2.125461382262818280e-04,8.059593154761905687e-02,2.299931554153198060e-04
6.000000000000000000e+00,8.007943333333333857e-02,2.088317706663502687e-04,8.004769999999999941e-02,2.292901901216181509e-04
6.400000000000000355e+00,7.959051562499999677e-02,2.061467699524770344e-04,7.956600781249997811e-02,2.294512577206010815e-04
6.799999999999999822e+00,7.915971813725489192e-02,2.032725207696717447e-04,7.914398774509803780e-02,2.307764574641224650e-04
7.200000000000000178e+00,7.877725694444444315e-02,2.015028605073941506e-04,7.876654629629628590e-02,2.308705386282957912e-04
7.599999999999999645e+00,7.843413815789473942e-02,2.007544484049181592e-04,7.842878947368422948e-02,2.315205158844860689e-04
8.000000000000000000e+00,7.812416666666666121e-02,1.996746820592895536e-04,7.812264166666665899e-02,2.330678200984262580e-04
8.400000000000000355e+00,7.783977777777775775e-02,1.983680899986523113e-04,7.784559722222220146e-02,2.342276558150742762e-04
8.800000000000000711e+00,7.758117045454546168e-02,1.976806530168618214e-04,7.759028787878786970e-02,2.351631891174527480e-04
9.199999999999999289e+00,7.734453985507247498e-02,1.973354701688548383e-04,7.735440760869564947e-02,2.364648122940928065e-04
9.599999999999999645e+00,7.712478819444444633e-02,1.969780007345592473e-04,7.713807291666667509e-02,2.373339156148401310e-04
1.000000000000000000e+01,7.692385333333334740e-02,1.963277127850458770e-04,7.693911833333332007e-02,2.382552217951465544e-04
1.040000000000000036e+01,7.673758974358972640e-02,1.963464250848956892e-04,7.675623557692305698e-02,2.389132652116232733e-04
1.080000000000000071e+01,7.656486882716048714e-02,1.976440122135367076e-04,7.658329320987651567e-02,2.393735005320079309e-04
1.119999999999999929e+01,7.640294642857144158e-02,1.981997184793599684e-04,7.642377083333336263e-02,2.402725450794520668e-04
1.159999999999999964e+01,7.625125431034482371e-02,1.985995248121339232e-04,7.627437356321839501e-02,2.412341889913671266e-04
1.200000000000000000e+01,7.610883749999999837e-02,1.993366223803109613e-04,7.613475555555555829e-02,2.425623652729546101e-04
1.240000000000000036e+01,7.597556720430106991e-02,1.998343061711874136e-04,7.600127284946237016e-02,2.438160974985556680e-04
1.280000000000000071e+01,7.584942317708333326e-02,2.002219774289635244e-04,7.587668880208332800e-02,2.448477575230502781e-04
1.319999999999999929e+01,7.573041540404042149e-02,2.012477889281552731e-04,7.575842171717173112e-02,2.460914308931878153e-04
1.359999999999999964e+01,7.561725735294119732e-02,2.019504772485172382e-04,7.564677083333334884e-02,2.464940592701580515e-04
1.400000000000000000e+01,7.551241190476190579e-02,2.025742982762651937e-04,7.554193690476190826e-02,2.470863558481437971e-04
1.440000000000000036e+01,7.541305555555553874e-02,2.030762918779117920e-04,7.544336689814815089e-02,2.477780659607728528e-04
1.480000000000000071e+01,7.531920945945944079e-02,2.033231658921134596e-04,7.534934684684682638e-02,2.483420826494703586e-04
1.519999999999999929e+01,7.522927741228072063e-02,2.041110560180071118e-04,7.526068530701754411e-02,2.490029663061030718e-04
1.559999999999999964e+01,7.514383440170940842e-02,2.048041084170811662e-04,7.517563461538462333e-02,2.495386100225808926e-04
1.600000000000000000e+01,7.506374583333333406e-02,2.054497183494506879e-04,7.509426458333332000e-02,2.498826341798874684e-04
1.639999999999999858e+01,7.498711077235772904e-02,2.059381826362375874e-04,7.501614329268294079e-02,2.503438238246222204e-04
1.680000000000000071e+01,7.491321031746031589e-02,2.065254389331012291e-04,7.494105654761903934e-02,2.508585717004675275e-04
1.719999999999999929e+01,7.484330717054264726e-02,2.070556286268025379e-04,7.486941279069768418e-02,2.517123573974221684e-04
1.760000000000000142e+01,7.477629734848482979e-02,2.075331934520956308e-04,7.480154356060605969e-02,2.525282981153140292e-04
1.800000000000000000e+01,7.471147314814814699e-02,2.078547605036961158e-04,7.473566759259259173e-02,2.532608985794983507e-04
1.839999999999999858e+01,7.465086050724638322e-02,2.080948581856624025e-04,7.467383514492755003e-02,2.537127350337217810e-04
1.880000000000000071e+01,7.459054698581558951e-02,2.083401270753604620e-04,7.461485017730495883e-02,2.543168479104032220e-04
1.919999999999999929e+01,7.453281510416667754e-02,2.087651464089121725e-04,7.455657552083336248e-02,2.551042642011364754e-04
1.960000000000000142e+01,7.447765476190475187e-02,2.092957382102653174e-04,7.450071173469388630e-02,2.560650563440306057e-04
2.000000000000000000e+01,7.442460250000000610e-02,2.097025254659692179e-04,7.444624583333334100e-02,2.568509544579137822e-04
2.039999999999999858e+01,7.437296405228759066e-02,2.097093965207330851e-04,7.439485457516341327e-02,2.573592648264587499e-04
2.080000000000000071e+01,7.432417708333331763e-02,2.097238939548695864e-04,7.434431490384615926e-02,2.576684645011976648e-04
2.119999999999999929e+01,7.427695990566038353e-02,2.096341202454748108e-04,7.429538207547170536e-02,2.581478647869985964e-04
2.160000000000000142e+01,7.423244521604938084e-02,2.096437654970386398e-04,7.424794058641973060e-02,2.586688498230943663e-04
2.200000000000000000e+01,7.418968333333333942e-02,2.097120603775068143e-04,7.420267499999999572e-02,2.590438632254184800e-04
2.239999999999999858e+01,7.414840773809525110e-02,2.098233767417248801e-04,7.416009300595238773e-02,2.592557536095543825e-04
2.280000000000000071e+01,7.410784649122806322e-02,2.100394823905393240e-04,7.411865643274853643e-02,2.595135718417869832e-04
2.319999999999999929e+01,7.406842672413795070e-02,2.102352529674024191e-04,7.407756465517241484e-02,2.597533563757755065e-04
2.360000000000000142e+01,7.403015536723162038e-02,2.101225170928048322e-04,7.403722457627118225e-02,2.598702978578364760e-04
2.400000000000000000e+01,7.399414583333333018e-02,2.099997767473213222e-04,7.399885416666666937e-02,2.602390265009030886e-04
2.439999999999999858e+01,7.395907786885246027e-02,2.102216828145230681e-04,7.396079918032788525e-02,2.603812429150383035e-04
2.480000000000000071e+01,7.392434811827956753e-02,2.102814065959189766e-04,7.392465725806450505e-02,2.603314855581672803e-04
2.519999999999999929e+01,7.389163359788358809e-02,2.106709932104097098e-04,7.388934523809523314e-02,2.604020726386682108e-04
2.560000000000000142e+01,7.385902343749999044e-02,2.106816268058635310e-04,7.385479817708331951e-02,2.605476338154502896e-04
2.600000000000000000e+01,7.382732051282051011e-02,2.107957712249882809e-04,7.382151282051283014e-02,2.607373283199560551e-04
2.639999999999999858e+01,7.379676136363638728e-02,2.111306117889910963e-04,7.378873106060605813e-02,2.609546265172472978e-04
2.680000000000000071e+01,7.376651741293531461e-02,2.112157092863416587e-04,7.375666044776120478e-02,2.613088509254531729e-04
