t,sigma_avg,sigma_err
0.000000000000000000e+00,nan,nan
4.000000000000000000e+00,2.084341189583333076e+01,3.691420644184321365e+00
8.000000000000000000e+00,1.478594331250000060e+01,1.858947253733961524e+00
1.200000000000000000e+01,1.277108078472222275e+01,1.236094151766349958e+00
1.600000000000000000e+01,1.175152258854166654e+01,9.210181955629279660e-01
2.000000000000000000e+01,1.116055715833333295e+01,7.370780376142335166e-01
2.400000000000000000e+01,1.074592288541666640e+01,6.069698035264531333e-01
2.800000000000000000e+01,1.048376898511904720e+01,5.276754886243023579e-01
3.200000000000000000e+01,1.026303328645833268e+01,4.631742940631933814e-01
3.600000000000000000e+01,1.009739849537037060e+01,4.106467068595777148e-01
4.000000000000000000e+01,9.971296477083333443e+00,3.686135975316832680e-01
4.400000000000000000e+01,9.854855263257574549e+00,3.325758769255218739e-01
4.800000000000000000e+01,9.772074689236111666e+00,3.046638018225608091e-01
5.200000000000000000e+01,9.694191475961536852e+00,2.786249173233146803e-01
5.600000000000000000e+01,9.623137662202381648e+00,2.542197412091672937e-01
6.000000000000000000e+01,9.569307705555555543e+00,2.353159064048511995e-01
6.400000000000000000e+01,9.530687796875000117e+00,2.189741531605710056e-01
6.800000000000000000e+01,9.494134754411764021e+00,2.044041535539023458e-01
7.200000000000000000e+01,9.467854535879627775e+00,1.919354734948013619e-01
7.600000000000000000e+01,9.436119539473684981e+00,1.813134650143268245e-01
8.000000000000000000e+01,9.413409790625001605e+00,1.733320035072245247e-01
8.400000000000000000e+01,9.390178767261906145e+00,1.649972847247714869e-01
8.800000000000000000e+01,9.369666772348484329e+00,1.596278871478209183e-01
9.200000000000000000e+01,9.350265074818839395e+00,1.529634821344282025e-01
9.600000000000000000e+01,9.333396631944443911e+00,1.482009247576433486e-01
1.000000000000000000e+02,9.314133985000001559e+00,1.431375030123057668e-01
1.040000000000000000e+02,9.294036776442307968e+00,1.391634566241005122e-01
1.080000000000000000e+02,9.280983417438273264e+00,1.358934863744512278e-01
1.120000000000000000e+02,9.261067790178573844e+00,1.334861796405934775e-01
1.160000000000000000e+02,9.241902722701151873e+00,1.325369742759518465e-01
1.200000000000000000e+02,9.228441154166665328e+00,1.314983540774067594e-01
1.240000000000000000e+02,9.215482909946237200e+00,1.289211871423384947e-01
