t,sigma_avg,sigma_err
0.000000000000000000e+00,nan,nan
4.000000000000000000e+00,4.650978506249999782e+02,6.730215979022460715e+01
8.000000000000000000e+00,3.465812662499999988e+02,3.367091471483276166e+01
1.200000000000000000e+01,3.077909022499999878e+02,2.273024795842719215e+01
1.600000000000000000e+01,2.875799519999999916e+02,1.711960787291544506e+01
2.000000000000000000e+01,2.752043325000000209e+02,1.372987971663931539e+01
2.400000000000000000e+01,2.672142087500000116e+02,1.174419082549693449e+01
2.800000000000000000e+01,2.613758817857142844e+02,1.025426377416288837e+01
3.200000000000000000e+01,2.571953404687500324e+02,9.239609939681280082e+00
3.600000000000000000e+01,2.539965547916666821e+02,8.346027419442291873e+00
4.000000000000000000e+01,2.518414605000000392e+02,7.645249337530031220e+00
4.400000000000000000e+01,2.498986397727272504e+02,7.147183616892887947e+00
4.800000000000000000e+01,2.483599312499999598e+02,6.697335600719616977e+00
5.200000000000000000e+01,2.468584947115384693e+02,6.302775016721175128e+00
5.600000000000000000e+01,2.454802500000000123e+02,6.054793845208598313e+00
6.000000000000000000e+01,2.443289062499999886e+02,5.745228449164675233e+00
6.400000000000000000e+01,2.431721414062500060e+02,5.518592060340126615e+00
6.800000000000000000e+01,2.423484882352940986e+02,5.360029112909665550e+00
7.200000000000000000e+01,2.416305645833333529e+02,5.109314390112911219e+00
7.600000000000000000e+01,2.408761342105262884e+02,4.942908054936084206e+00
8.000000000000000000e+01,2.402214796874999649e+02,4.804407467559989264e+00
8.400000000000000000e+01,2.396767285714285265e+02,4.744315110951702330e+00
8.800000000000000000e+01,2.391405511363636265e+02,4.680759480811516049e+00
9.200000000000000000e+01,2.386093728260869398e+02,4.592213336810064384e+00
9.600000000000000000e+01,2.380094195312500176e+02,4.457253784430050381e+00
1.000000000000000000e+02,2.374461562500000014e+02,4.285717025723971396e+00
1.040000000000000000e+02,2.369128961538461624e+02,4.177799182392818444e+00
1.080000000000000000e+02,2.364586444444444169e+02,4.141232030615602078e+00
1.120000000000000000e+02,2.359481430803571129e+02,4.123594977992670607e+00
1.160000000000000000e+02,2.354662642241379729e+02,4.118384005869347497e+00
1.200000000000000000e+02,2.350696362499999736e+02,4.127133470145128769e+00
1.240000000000000000e+02,2.347096995967742146e+02,4.132791462924039649e+00
1.280000000000000000e+02,2.343292845703125238e+02,4.120918028108594200e+00
1.320000000000000000e+02,2.338976676136363437e+02,4.131040872546824616e+00
1.360000000000000000e+02,2.335348279411764452e+02,4.169845037653060693e+00
1.400000000000000000e+02,2.332179567857143070e+02,4.188222031979093707e+00
1.440000000000000000e+02,2.328875968750000141e+02,4.224608490572359543e+00
1.480000000000000000e+02,2.325492425675675463e+02,4.233471979835219834e+00
1.520000000000000000e+02,2.322295722039473844e+02,4.259641180558386253e+00
1.560000000000000000e+02,2.319234201923076739e+02,4.265393678531293808e+00
1.600000000000000000e+02,2.315689017187499701e+02,4.277274020794823883e+00
1.640000000000000000e+02,2.312963821646341387e+02,4.304455088785438477e+00
1.680000000000000000e+02,2.309770325892856704e+02,4.319918999359427580e+00
1.720000000000000000e+02,2.306536308139534981e+02,4.341150124266963672e+00
1.760000000000000000e+02,2.303222139204545726e+02,4.371237344348990028e+00
1.800000000000000000e+02,2.301275999999999726e+02,4.400496796593393434e+00
1.840000000000000000e+02,2.299113399456521734e+02,4.419627615695959300e+00
1.880000000000000000e+02,2.296774946808510833e+02,4.451405129900698476e+00
1.920000000000000000e+02,2.294226707031249930e+02,4.482336795135279495e+00
1.960000000000000000e+02,2.291670424744898469e+02,4.506465564630373954e+00
2.000000000000000000e+02,2.289168660000000273e+02,4.517053592283819086e+00
2.040000000000000000e+02,2.287140437500000303e+02,4.546780645624425077e+00
2.080000000000000000e+02,2.285755384615384571e+02,4.581137676310736317e+00
2.120000000000000000e+02,2.284134247641509319e+02,4.598211237352926695e+00
2.160000000000000000e+02,2.283184937500000160e+02,4.617921126186191216e+00
2.200000000000000000e+02,2.281998122727272289e+02,4.642184076449893837e+00
2.240000000000000000e+02,2.281096871651785989e+02,4.674019355687080157e+00
2.280000000000000000e+02,2.279584338815789692e+02,4.691506688030452565e+00
2.320000000000000000e+02,2.278274890086207165e+02,4.704297400969955412e+00
2.360000000000000000e+02,2.276858723516949397e+02,4.706457429773202250e+00
2.400000000000000000e+02,2.275420184374999621e+02,4.704616923426250708e+00
2.440000000000000000e+02,2.274285070696720936e+02,4.699919986579737419e+00
2.480000000000000000e+02,2.273566530241935766e+02,4.694316802463054827e+00
2.520000000000000000e+02,2.272016002976191089e+02,4.685000333347424828e+00
2.560000000000000000e+02,2.270379861328124775e+02,4.680994438384630030e+00
2.600000000000000000e+02,2.269206395192307752e+02,4.688287380647367719e+00
2.640000000000000000e+02,2.267925735795454329e+02,4.694719123946158312e+00
2.680000000000000000e+02,2.266824195895522394e+02,4.703974927591386468e+00
2.720000000000000000e+02,2.265968274816176233e+02,4.704592351671021078e+00
2.760000000000000000e+02,2.265409703804347714e+02,4.718135873518347623e+00
2.800000000000000000e+02,2.264983791964286013e+02,4.716947294206477181e+00
2.840000000000000000e+02,2.264683996478873382e+02,4.713176513084597730e+00
2.880000000000000000e+02,2.264086578124999960e+02,4.718042642888007343e+00
2.920000000000000000e+02,2.263220565924657421e+02,4.713180913002811501e+00
2.960000000000000000e+02,2.262435661317567792e+02,4.720856149964141046e+00
3.000000000000000000e+02,2.261926727499999856e+02,4.727764688930062853e+00
3.040000000000000000e+02,2.261325564967105493e+02,4.734994081659378296e+00
3.080000000000000000e+02,2.260999928571428370e+02,4.737196531796564081e+00
3.120000000000000000e+02,2.260594201923076980e+02,4.741926141380993442e+00
3.160000000000000000e+02,2.260458538765822993e+02,4.752435076362123034e+00
3.200000000000000000e+02,2.259873147656249728e+02,4.762472557860284894e+00
3.240000000000000000e+02,2.259412613425926395e+02,4.767223961806061006e+00
3.280000000000000000e+02,2.258634864329268623e+02,4.786135451611554181e+00
3.320000000000000000e+02,2.258282155120481889e+02,4.794664852482670270e+00
3.360000000000000000e+02,2.258086904017857819e+02,4.806549659268416264e+00
3.400000000000000000e+02,2.257896275735293727e+02,4.823405819992039767e+00
3.440000000000000000e+02,2.257617632267441934e+02,4.835031334448054885e+00
3.480000000000000000e+02,2.257572696120689102e+02,4.844059269397182454e+00
3.520000000000000000e+02,2.257249174005682164e+02,4.851805170386898070e+00
3.560000000000000000e+02,2.256865552668539294e+02,4.862536756340555932e+00
3.600000000000000000e+02,2.256779899999999941e+02,4.885118963185099084e+00
3.640000000000000000e+02,2.256703011675824655e+02,4.890981961710681780e+00
3.680000000000000000e+02,2.256532546875000094e+02,4.908252921113589906e+00
3.720000000000000000e+02,2.256333056451612720e+02,4.921139511367886854e+00
3.760000000000000000e+02,2.256403013297872349e+02,4.945109441482186341e+00
3.800000000000000000e+02,2.256610981578946848e+02,4.972788775219671997e+00
3.840000000000000000e+02,2.256607878906250448e+02,4.997570679677058259e+00
3.880000000000000000e+02,2.256554603737113780e+02,5.016422264628938699e+00
3.920000000000000000e+02,2.256543271683673595e+02,5.044580723805752065e+00
3.960000000000000000e+02,2.256681458333333126e+02,5.080996128935164613e+00
4.000000000000000000e+02,2.256545640000000219e+02,5.119291975826224750e+00
4.040000000000000000e+02,2.256438295173267363e+02,5.153385036552213805e+00
4.080000000000000000e+02,2.256562584558823801e+02,5.194891902939978934e+00
4.120000000000000000e+02,2.256474291262135807e+02,5.240694487500078047e+00
4.160000000000000000e+02,2.256263405048076436e+02,5.274581552370303683e+00
4.200000000000000000e+02,2.256219028571428566e+02,5.299876670562292169e+00
4.240000000000000000e+02,2.255840678066037412e+02,5.316492828515949398e+00
4.280000000000000000e+02,2.256010796144859682e+02,5.334981470581308116e+00
4.320000000000000000e+02,2.256075803819444445e+02,5.358018466651599532e+00
4.360000000000000000e+02,2.256718842316514042e+02,5.387178647470673098e+00
4.400000000000000000e+02,2.257130740909090889e+02,5.415688391906234855e+00
4.440000000000000000e+02,2.257700555743243171e+02,5.445140667556488623e+00
4.480000000000000000e+02,2.258336922991071276e+02,5.481427167985247983e+00
4.520000000000000000e+02,2.258741634955752602e+02,5.506164984548308716e+00
4.560000000000000000e+02,2.259019138157894702e+02,5.531010916254568421e+00
4.600000000000000000e+02,2.259270350543478401e+02,5.554693666183479372e+00
4.640000000000000000e+02,2.259258257004310622e+02,5.577113179807108523e+00
4.680000000000000000e+02,2.259374373397435534e+02,5.595470444625596507e+00
4.720000000000000000e+02,2.259478266419491206e+02,5.615971817700486923e+00
4.760000000000000000e+02,2.259571121848739494e+02,5.642369677520735927e+00
4.800000000000000000e+02,2.259580264062499850e+02,5.668825061373025775e+00
4.840000000000000000e+02,2.259547716942148270e+02,5.693157256981820069e+00
4.880000000000000000e+02,2.259352498463114784e+02,5.714504349115147264e+00
4.920000000000000000e+02,2.259430724085365796e+02,5.748015378030145506e+00
4.960000000000000000e+02,2.259618415826612932e+02,5.775948977032431486e+00
5.000000000000000000e+02,2.259812135999999896e+02,5.806960513272505509e+00
5.040000000000000000e+02,2.259821721726190447e+02,5.836780458195917731e+00
5.080000000000000000e+02,2.259873258366141613e+02,5.867419274309638055e+00
5.120000000000000000e+02,2.259872121093750081e+02,5.896737215530802878e+00
5.160000000000000000e+02,2.260067805232557987e+02,5.922163780023665502e+00
5.200000000000000000e+02,2.260465586538461196e+02,5.948294268633041781e+00
5.240000000000000000e+02,2.260643222805343555e+02,5.973175856909596071e+00
5.280000000000000000e+02,2.260662440340909143e+02,5.996926858388052395e+00
5.320000000000000000e+02,2.260754843515037464e+02,6.035449490255945015e+00
5.360000000000000000e+02,2.260534642723880552e+02,6.070109178078427981e+00
5.400000000000000000e+02,2.260278829166666696e+02,6.101722858172039743e+00
5.440000000000000000e+02,2.259930938878676443e+02,6.132478174418644734e+00
5.480000000000000000e+02,2.259574033302919815e+02,6.167396567252487749e+00
5.520000000000000000e+02,2.259269475543478052e+02,6.202777951935219747e+00
5.560000000000000000e+02,2.258700250899280491e+02,6.234970259398311399e+00
5.600000000000000000e+02,2.258265317410714488e+02,6.274537344167888442e+00
5.640000000000000000e+02,2.258061555851063531e+02,6.316008950149273105e+00
5.680000000000000000e+02,2.257708816901408113e+02,6.362010651996946820e+00
5.720000000000000000e+02,2.257346942307692075e+02,6.400389372742729677e+00
5.760000000000000000e+02,2.256901032552082995e+02,6.439246343774562398e+00
5.800000000000000000e+02,2.256505152155172595e+02,6.473896835720088561e+00
5.840000000000000000e+02,2.256180656250000141e+02,6.514112952014768254e+00
5.880000000000000000e+02,2.255799862244897724e+02,6.546968823035760998e+00
5.920000000000000000e+02,2.255329921875000423e+02,6.579325610909984690e+00
5.960000000000000000e+02,2.254936172818791817e+02,6.610964457845338593e+00
6.000000000000000000e+02,2.254650011249999864e+02,6.649221954738156803e+00
6.040000000000000000e+02,2.254320728890728844e+02,6.687774651093564060e+00
6.080000000000000000e+02,2.253960754934210797e+02,6.727631454186355775e+00
6.120000000000000000e+02,2.253559524509803964e+02,6.766097969001134693e+00
6.160000000000000000e+02,2.253071595779220786e+02,6.800995278921496023e+00
6.200000000000000000e+02,2.252672142338709875e+02,6.839031200150340162e+00
6.240000000000000000e+02,2.252330131009615286e+02,6.886454371348895265e+00
6.280000000000000000e+02,2.251912140525477639e+02,6.931252837510316844e+00
6.320000000000000000e+02,2.251476515031645818e+02,6.979110444496558152e+00
6.360000000000000000e+02,2.251192974056603759e+02,7.026979177502064466e+00
6.400000000000000000e+02,2.250846461718750220e+02,7.072307642665985661e+00
6.440000000000000000e+02,2.250576206133540325e+02,7.115055021874767682e+00
6.480000000000000000e+02,2.250357324074074654e+02,7.162637254469037096e+00
6.520000000000000000e+02,2.250042592407975519e+02,7.208909064143592005e+00
6.560000000000000000e+02,2.249806566310975597e+02,7.259792717657380656e+00
6.600000000000000000e+02,2.249202855681818107e+02,7.308173065461782691e+00
6.640000000000000000e+02,2.248718684864457771e+02,7.355481884305522300e+00
6.680000000000000000e+02,2.248305598428143526e+02,7.403918952058092806e+00
6.720000000000000000e+02,2.247989511160714358e+02,7.444436103879233713e+00
6.760000000000000000e+02,2.247601182692307589e+02,7.483327036230169149e+00
6.800000000000000000e+02,2.247368332720588171e+02,7.528970103818497961e+00
6.840000000000000000e+02,2.247003100877192878e+02,7.571736435887423511e+00
6.880000000000000000e+02,2.246664698764535046e+02,7.610703243858721656e+00
6.920000000000000000e+02,2.246432186054913416e+02,7.657471881970498551e+00
6.960000000000000000e+02,2.246169151939654967e+02,7.700185081473825299e+00
7.000000000000000000e+02,2.246001818571428430e+02,7.744346249479341360e+00
7.040000000000000000e+02,2.245790770951704474e+02,7.788420516199241028e+00
7.080000000000000000e+02,2.245562258474576538e+02,7.829065218558013406e+00
