cluster_size, probability, probability_err
1.000000000000000000e+00,5.464134615499777192e-01,8.746382924062652813e-04
2.000000000000000000e+00,1.796727624806991608e-01,8.701333669661162791e-04
3.000000000000000000e+00,8.835019814686784212e-02,7.234052867438007855e-04
4.000000000000000000e+00,5.030072573537926889e-02,4.818186519820244268e-04
5.000000000000000000e+00,3.342174312719654178e-02,5.609079076274513069e-04
6.000000000000000000e+00,2.277696661238828857e-02,9.707806593872680392e-05
7.000000000000000000e+00,1.678642886479199056e-02,2.317220974453383534e-04
8.000000000000000000e+00,1.213452258506732793e-02,2.104467733269306604e-04
9.000000000000000000e+00,9.268442796122908917e-03,2.293062076929101823e-04
1.000000000000000000e+01,7.198878084981416570e-03,1.684892199310391117e-04
1.100000000000000000e+01,5.598630402853577159e-03,2.062845134465645812e-04
1.200000000000000000e+01,4.576387179768919705e-03,1.153688978884464118e-04
1.300000000000000000e+01,3.691813190589997296e-03,1.396952497674128712e-04
1.400000000000000000e+01,2.922509987226774939e-03,1.226534929626137019e-04
1.500000000000000000e+01,2.638379955271266761e-03,9.392005199584753708e-05
1.600000000000000000e+01,2.123426334218985693e-03,1.807654373171923819e-04
1.700000000000000000e+01,1.797320134432961111e-03,6.623711573021766872e-05
1.800000000000000000e+01,1.483745701029174887e-03,1.348049632223583525e-04
1.900000000000000000e+01,1.282480809092236256e-03,8.425547006564627775e-05
2.000000000000000000e+01,1.074233847518727683e-03,2.773448363066875568e-05
2.100000000000000000e+01,9.120361044989805073e-04,4.523199986258004103e-05
2.200000000000000000e+01,6.980974534369055982e-04,6.665095951865022408e-05
2.300000000000000000e+01,6.884260803492943956e-04,1.094666132445268876e-05
2.400000000000000000e+01,5.336477797921748917e-04,5.080101720964216232e-05
2.500000000000000000e+01,4.660973740159277730e-04,1.153288204739226089e-05
2.600000000000000000e+01,3.953854739690055328e-04,2.781930809744411528e-05
2.700000000000000000e+01,3.580777561819916376e-04,6.260285982129656717e-05
2.800000000000000000e+01,3.103189927914944330e-04,6.757257485806803118e-05
2.900000000000000000e+01,2.070845823884945650e-04,4.600038588285836825e-05
3.000000000000000000e+01,3.188053854906833413e-04,4.502042518140795044e-05
3.100000000000000000e+01,2.311545025386833180e-04,2.038366545621080725e-05
3.200000000000000000e+01,1.103215140537278240e-04,1.445824748145474201e-05
3.300000000000000000e+01,1.135861773782986876e-04,2.635175181527854940e-05
3.400000000000000000e+01,1.330337435809800586e-04,1.970239745514725351e-05
3.500000000000000000e+01,1.666659298113041274e-04,2.141283192143705403e-05
3.600000000000000000e+01,1.194712168909068680e-04,2.310931912711751862e-05
3.700000000000000000e+01,8.781117792467837133e-05,1.191849560713671213e-05
3.800000000000000000e+01,5.004775252644920572e-05,1.059500093874676035e-05
3.900000000000000000e+01,9.553217291274684409e-05,2.397626830788691699e-05
4.000000000000000000e+01,4.445961894342459827e-05,1.278485776325563325e-05
4.100000000000000000e+01,6.023624367577174393e-05,3.692014901421923677e-05
4.200000000000000000e+01,3.777783106063551847e-05,1.100440051019396587e-05
4.300000000000000000e+01,3.354956143575817470e-05,1.023073922015994832e-05
4.400000000000000000e+01,4.848252062386176491e-05,3.974861842027773486e-06
4.500000000000000000e+01,3.568237799820026733e-05,8.661746580611543809e-06
4.600000000000000000e+01,4.046503219776195303e-05,4.122199849930380971e-07
4.700000000000000000e+01,1.310362373247678500e-05,7.441642284299768034e-06
4.800000000000000000e+01,7.734367295337427075e-06,3.951832532036780570e-06
4.900000000000000000e+01,2.578292254468561782e-05,1.289490654401417002e-05
5.000000000000000000e+01,8.261557028973964429e-06,4.136218884216498859e-06
5.100000000000000000e+01,9.594443158750184952e-06,9.594443158750186646e-06
5.200000000000000000e+01,1.149314936341094199e-05,7.233063646127949292e-06
5.300000000000000000e+01,8.794811533752124036e-06,4.412635691620103383e-06
5.400000000000000000e+01,4.724111866969009782e-06,4.724111866969009782e-06
5.500000000000000000e+01,7.783536695101321145e-06,3.993617109928535613e-06
5.600000000000000000e+01,4.576994196371358817e-06,4.576994196371358817e-06
5.700000000000000000e+01,4.280748617318196410e-06,4.280748617318197257e-06
5.800000000000000000e+01,4.379971267388486210e-06,4.379971267388485363e-06
5.900000000000000000e+01,2.353378678030784883e-05,5.181692477472150993e-06
6.000000000000000000e+01,7.396964633806740015e-06,3.774486470711822214e-06
6.100000000000000000e+01,3.456667219733421761e-06,3.456667219733421761e-06
6.400000000000000000e+01,4.336889582791222414e-06,4.336889582791221567e-06
6.800000000000000000e+01,4.625004625004624718e-06,4.625004625004625565e-06
7.100000000000000000e+01,1.194881437296460185e-05,9.007140086357476763e-07
7.200000000000000000e+01,4.845242940481035217e-06,4.845242940481035217e-06
7.300000000000000000e+01,4.724111866969009782e-06,4.724111866969009782e-06
7.400000000000000000e+01,4.280748617318196410e-06,4.280748617318197257e-06
7.500000000000000000e+01,7.722771808263890786e-06,3.948241677745221325e-06
7.700000000000000000e+01,3.306878306878307017e-06,3.306878306878307017e-06
