cluster_size, probability, probability_err
1.000000000000000000e+00,3.033116024187452742e-01,5.595891471481659676e-03
2.000000000000000000e+00,3.442302847064727337e-03,1.356627335662181433e-03
3.000000000000000000e+00,1.212522045855355486e-03,6.704985152444990337e-04
7.993000000000000000e+03,3.779289493575110925e-04,1.889644746787556005e-04
7.995000000000000000e+03,8.597883597883333512e-04,5.165509044911658363e-04
7.996000000000000000e+03,1.807760141093427792e-03,3.086419753086388790e-04
7.997000000000000000e+03,7.660934744268027737e-03,1.458196269325753738e-04
7.998000000000000000e+03,5.500440917107580346e-02,5.735101207816836917e-03
7.999000000000000000e+03,1.666666666666666297e-01,9.092412093166342066e-03
8.000000000000000000e+03,4.596560846560846514e-01,1.376233600971219287e-02
