cluster_size, probability, probability_err
1.000000000000000000e+00,5.147514899028199364e-01,5.031732632186335097e-04
2.000000000000000000e+00,1.711245654458779519e-01,5.385988577931137165e-04
3.000000000000000000e+00,8.475307012443451804e-02,1.002053481610654930e-03
4.000000000000000000e+00,5.237500211822535695e-02,3.330374650149136228e-04
5.000000000000000000e+00,3.382898401443959480e-02,1.509735535555746890e-04
6.000000000000000000e+00,2.468486443329893920e-02,5.749489349369446339e-04
7.000000000000000000e+00,1.875976470712326441e-02,2.548001368978516294e-04
8.000000000000000000e+00,1.424795492768669153e-02,1.015584597179086711e-04
9.000000000000000000e+00,1.165615231159104759e-02,1.288139004929665448e-04
1.000000000000000000e+01,9.365135375677570775e-03,2.011287332317883447e-04
1.100000000000000000e+01,7.487303470509222569e-03,6.823777100604613453e-05
1.200000000000000000e+01,6.407655675818764614e-03,1.490431524766080973e-04
1.300000000000000000e+01,5.406275296151030231e-03,1.253527402536561315e-04
1.400000000000000000e+01,4.671265371017739067e-03,7.819402264862726731e-05
1.500000000000000000e+01,3.821984702031250031e-03,1.616890011505501309e-04
1.600000000000000000e+01,3.554919108056636256e-03,1.370765485291727402e-04
1.700000000000000000e+01,3.035093915797869388e-03,1.190896925441466885e-04
1.800000000000000000e+01,2.702365063760850308e-03,1.475505009388991757e-04
1.900000000000000000e+01,2.208975571438416292e-03,1.105289606352550006e-04
2.000000000000000000e+01,2.300155880639202528e-03,3.064970527796010867e-05
2.100000000000000000e+01,2.098651880882299817e-03,4.250043395975017701e-05
2.200000000000000000e+01,1.607677258255683179e-03,3.563285325011923455e-05
2.300000000000000000e+01,1.316771499552191714e-03,3.996370362333620096e-05
2.400000000000000000e+01,1.262412334621449989e-03,8.440515280383658941e-05
2.500000000000000000e+01,1.318648979766666625e-03,2.123230733336569230e-05
2.600000000000000000e+01,1.052425912745019385e-03,7.790773366320765791e-05
2.700000000000000000e+01,9.236670946967860890e-04,3.147707667643587492e-05
2.800000000000000000e+01,9.610345360905499235e-04,8.356955314431940992e-05
2.900000000000000000e+01,7.943234955823502133e-04,4.645025580500427187e-05
3.000000000000000000e+01,7.236821096390971863e-04,6.154497486677589272e-05
