cluster_size, probability, probability_err
1.000000000000000000e+00,8.184543932287487999e-01,2.168868906584959946e-05
2.000000000000000000e+00,1.362335970325459500e-01,5.820862168896567303e-04
3.000000000000000000e+00,3.208491748742838684e-02,1.257789506067666710e-04
4.000000000000000000e+00,9.192811296687601955e-03,4.909889113961051063e-04
5.000000000000000000e+00,2.692693764603827644e-03,1.269893913352483725e-04
6.000000000000000000e+00,8.906150213275416038e-04,1.085703196316123144e-04
7.000000000000000000e+00,3.037192755261333590e-04,3.764954064149915106e-05
8.000000000000000000e+00,8.744184989566184155e-05,1.227944161821964295e-05
9.000000000000000000e+00,5.138587557499608885e-05,1.459070256602841299e-05
1.000000000000000000e+01,8.425167660836450361e-06,8.425167660836452055e-06
