t,D_solv_mean,D_solv_err
0.000000000000000000e+00,nan,nan
4.000000000000000000e+00,7.964431249999999185e-01,1.802887186641092968e-03
8.000000000000000000e+00,5.971090000000000009e-01,7.522613156333733328e-04
1.200000000000000000e+01,5.321575694444444782e-01,6.130702240024970629e-04
1.600000000000000000e+01,5.010223437500000987e-01,4.870712351692940852e-04
2.000000000000000000e+01,4.822465666666667095e-01,3.304768425890887364e-04
2.400000000000000000e+01,4.700417222222221802e-01,3.444950148933195971e-04
2.800000000000000000e+01,4.612082500000000418e-01,2.780510889261771567e-04
3.200000000000000000e+01,4.547806354166666898e-01,2.844537537217033726e-04
3.600000000000000000e+01,4.499273194444444179e-01,2.341456127586154159e-04
4.000000000000000000e+01,4.458691666666665943e-01,2.387427362995615896e-04
4.400000000000000000e+01,4.426540530303030851e-01,1.734020692815029430e-04
4.800000000000000000e+01,4.399765625000000568e-01,1.961542936235058593e-04
5.200000000000000000e+01,4.378130128205128813e-01,1.754119175051599194e-04
5.600000000000000000e+01,4.358341369047618596e-01,1.465770170274528284e-04
6.000000000000000000e+01,4.342011666666666381e-01,1.420473268762985884e-04
6.400000000000000000e+01,4.327488281249999846e-01,1.436340355709806371e-04
6.800000000000000000e+01,4.313923774509803577e-01,1.646595124597002955e-04
7.200000000000000000e+01,4.302936111111111406e-01,1.513142985534773183e-04
7.600000000000000000e+01,4.292278289473684394e-01,1.427655063766009892e-04
8.000000000000000000e+01,4.283130208333333355e-01,1.500454671639069959e-04
8.400000000000000000e+01,4.275197222222221205e-01,1.400634955362612798e-04
8.800000000000000000e+01,4.267505681818182239e-01,1.307612784822429527e-04
9.200000000000000000e+01,4.260751086956521827e-01,1.263789323742822344e-04
9.600000000000000000e+01,4.254266666666667307e-01,1.337842941640330220e-04
1.000000000000000000e+02,4.249017833333333383e-01,1.365695658891847815e-04
1.040000000000000000e+02,4.243308012820513619e-01,1.359715527541534329e-04
1.080000000000000000e+02,4.238305401234567782e-01,1.332789992308313720e-04
1.120000000000000000e+02,4.234213244047618785e-01,1.304346541235276062e-04
1.160000000000000000e+02,4.229797126436781740e-01,1.288949048799662074e-04
1.200000000000000000e+02,4.225943611111110387e-01,1.406394481984897624e-04
1.240000000000000000e+02,4.221607661290322500e-01,1.350131646239031763e-04
