t,D_solv_mean,D_solv_err
0.000000000000000000e+00,nan,nan
4.000000000000000000e+00,8.024339583333333081e-01,2.092111336135223619e-03
8.000000000000000000e+00,6.011112083333333134e-01,9.791251531782885903e-04
1.200000000000000000e+01,5.363162777777777945e-01,6.587634374044264076e-04
1.600000000000000000e+01,5.047140000000001070e-01,5.602195438460708631e-04
2.000000000000000000e+01,4.856593666666667031e-01,4.571109003132471779e-04
2.400000000000000000e+01,4.735539027777778687e-01,3.676595926206026538e-04
2.800000000000000000e+01,4.648218214285714245e-01,3.482981350228809289e-04
3.200000000000000000e+01,4.583337291666667035e-01,3.106099031902826487e-04
3.600000000000000000e+01,4.530366481481481467e-01,2.903304022237709393e-04
4.000000000000000000e+01,4.490827916666666475e-01,2.317904266582892668e-04
4.400000000000000000e+01,4.458788636363635871e-01,2.439748050296092370e-04
4.800000000000000000e+01,4.431145138888888946e-01,2.074599219955408484e-04
5.200000000000000000e+01,4.408636858974358530e-01,1.901633836609695595e-04
5.600000000000000000e+01,4.388004464285714112e-01,1.710498441907749509e-04
6.000000000000000000e+01,4.370397777777778603e-01,1.658221442965196512e-04
6.400000000000000000e+01,4.356280989583333207e-01,1.688362139824717235e-04
6.800000000000000000e+01,4.343041666666666023e-01,1.692326737737527554e-04
7.200000000000000000e+01,4.330559953703702614e-01,1.482594804554013257e-04
7.600000000000000000e+01,4.320760307017543767e-01,1.656818751380866061e-04
8.000000000000000000e+01,4.310707708333333388e-01,1.526488156778666057e-04
8.400000000000000000e+01,4.302986507936507610e-01,1.606639419701160203e-04
8.800000000000000000e+01,4.295184848484848716e-01,1.520243448250910680e-04
9.200000000000000000e+01,4.287962499999999899e-01,1.488590802476914051e-04
9.600000000000000000e+01,4.281289236111111007e-01,1.449253572038566753e-04
1.000000000000000000e+02,4.275528166666666685e-01,1.525688803155496299e-04
1.040000000000000000e+02,4.270508814102564332e-01,1.396303070931706523e-04
1.080000000000000000e+02,4.265438117283951169e-01,1.470050230865914149e-04
1.120000000000000000e+02,4.259885565476190794e-01,1.302361071096946128e-04
1.160000000000000000e+02,4.255678591954022982e-01,1.376819387768798942e-04
1.200000000000000000e+02,4.252013194444444477e-01,1.397011176934818283e-04
1.240000000000000000e+02,4.247525672043011014e-01,1.444038555289901056e-04
1.280000000000000000e+02,4.244079296874999629e-01,1.274422578765458996e-04
1.320000000000000000e+02,4.240736742424243144e-01,1.353211770148539340e-04
1.360000000000000000e+02,4.237497303921569092e-01,1.403171727907331836e-04
