t,D_solv_mean,D_solv_err
0.000000000000000000e+00,nan,nan
4.000000000000000000e+00,7.957463333333333333e-01,1.877621829282007972e-03
8.000000000000000000e+00,5.968805833333332700e-01,8.014603297157148415e-04
1.200000000000000000e+01,5.329896944444444395e-01,5.651960408191270642e-04
1.600000000000000000e+01,5.016112083333332805e-01,4.029477057732941533e-04
2.000000000000000000e+01,4.831937916666667054e-01,2.864013843728428375e-04
2.400000000000000000e+01,4.708694236111111708e-01,2.805660344902365100e-04
2.800000000000000000e+01,4.623046547619046320e-01,2.516032147526111847e-04
3.200000000000000000e+01,4.558935572916666956e-01,2.091191902901631719e-04
3.600000000000000000e+01,4.509046944444444205e-01,1.973387085235061417e-04
4.000000000000000000e+01,4.469664583333333718e-01,1.822389712195855889e-04
4.400000000000000000e+01,4.437341287878788232e-01,1.778186241564040215e-04
4.800000000000000000e+01,4.410363194444444912e-01,1.611760209414173724e-04
5.200000000000000000e+01,4.388437179487179596e-01,1.235176016083496886e-04
5.600000000000000000e+01,4.369378571428571556e-01,1.270343774581682273e-04
6.000000000000000000e+01,4.351954166666666124e-01,1.313105517126642843e-04
6.400000000000000000e+01,4.337699218750000196e-01,1.351160818267561306e-04
6.800000000000000000e+01,4.325210294117646792e-01,1.413774733685586643e-04
7.200000000000000000e+01,4.313602546296296802e-01,1.189704675872205647e-04
7.600000000000000000e+01,4.303236622807018463e-01,1.220547152412417426e-04
8.000000000000000000e+01,4.293556041666667378e-01,1.166209750555902830e-04
8.400000000000000000e+01,4.285785714285713643e-01,1.093627003706343863e-04
8.800000000000000000e+01,4.277867045454545325e-01,1.484058725414706616e-04
9.200000000000000000e+01,4.271218115942028715e-01,1.318825267336943088e-04
9.600000000000000000e+01,4.264998611111111559e-01,1.323832827753729647e-04
1.000000000000000000e+02,4.259016833333333918e-01,1.365332059506431655e-04
1.040000000000000000e+02,4.253894070512820313e-01,1.386396606119739494e-04
1.080000000000000000e+02,4.248896296296296171e-01,1.479424937899186771e-04
1.120000000000000000e+02,4.244128869047617547e-01,1.334359845693268366e-04
1.160000000000000000e+02,4.240084482758620932e-01,1.398240298040294785e-04
1.200000000000000000e+02,4.236108472222221977e-01,1.466704346954454143e-04
1.240000000000000000e+02,4.232146774193548677e-01,1.351487161830510972e-04
1.280000000000000000e+02,4.228766015625000096e-01,1.515155737982076941e-04
1.320000000000000000e+02,4.225282575757575709e-01,1.450959791876846631e-04
1.360000000000000000e+02,4.222284436274509889e-01,1.446287077951227218e-04
1.400000000000000000e+02,4.219847023809523701e-01,1.487482596111302342e-04
1.440000000000000000e+02,4.216694675925925506e-01,1.548996488861139578e-04
1.480000000000000000e+02,4.214358220720720860e-01,1.533215925245740474e-04
1.520000000000000000e+02,4.211732346491228185e-01,1.521067339304800806e-04
1.560000000000000000e+02,4.209168162393162049e-01,1.534332611955646544e-04
1.600000000000000000e+02,4.207086354166666986e-01,1.644035076336259216e-04
1.640000000000000000e+02,4.205182317073171139e-01,1.581902059987708858e-04
1.680000000000000000e+02,4.203030555555555270e-01,1.671347415377627966e-04
1.720000000000000000e+02,4.201119864341086307e-01,1.627446204746877821e-04
1.760000000000000000e+02,4.199240056818182021e-01,1.663411275707164132e-04
1.800000000000000000e+02,4.197861018518517784e-01,1.667280650795908254e-04
1.840000000000000000e+02,4.195928713768116158e-01,1.651738167230861463e-04
1.880000000000000000e+02,4.194335106382978684e-01,1.663215155687526028e-04
1.920000000000000000e+02,4.192781510416667134e-01,1.681974086470552161e-04
1.960000000000000000e+02,4.191450510204082214e-01,1.583409134485948722e-04
2.000000000000000000e+02,4.189988666666666361e-01,1.654844824137665163e-04
2.040000000000000000e+02,4.188772140522876164e-01,1.697209122773057216e-04
2.080000000000000000e+02,4.187226121794871969e-01,1.608052344653303190e-04
2.120000000000000000e+02,4.185956682389937455e-01,1.663425891981406765e-04
2.160000000000000000e+02,4.184910879629629710e-01,1.595051507027192637e-04
2.200000000000000000e+02,4.183701742424242309e-01,1.723392131483209109e-04
2.240000000000000000e+02,4.182716145833332844e-01,1.720314237036332209e-04
2.280000000000000000e+02,4.181462938596491874e-01,1.717274976565059746e-04
2.320000000000000000e+02,4.180575862068965920e-01,1.750490599622474177e-04
2.360000000000000000e+02,4.179518361581920916e-01,1.757930741530623142e-04
2.400000000000000000e+02,4.178574861111111760e-01,1.726953116755809594e-04
2.440000000000000000e+02,4.177619945355191544e-01,1.780755428933962590e-04
2.480000000000000000e+02,4.176735349462364910e-01,1.742596306834572138e-04
2.520000000000000000e+02,4.175886243386243701e-01,1.751110733066643253e-04
2.560000000000000000e+02,4.175144466145832567e-01,1.743754357044241966e-04
2.600000000000000000e+02,4.174366474358974233e-01,1.735302362711542261e-04
2.640000000000000000e+02,4.173497853535353963e-01,1.763524524881451871e-04
2.680000000000000000e+02,4.172923134328357930e-01,1.813792148411291663e-04
2.720000000000000000e+02,4.172169546568628151e-01,1.799834276624587650e-04
2.760000000000000000e+02,4.171477838164251439e-01,1.796944287530499815e-04
2.800000000000000000e+02,4.170741249999999067e-01,1.815698553148718754e-04
2.840000000000000000e+02,4.170211208920188151e-01,1.885572341171017671e-04
2.880000000000000000e+02,4.169526793981480628e-01,1.851491113611208579e-04
2.920000000000000000e+02,4.168857420091324206e-01,1.901399520271598279e-04
2.960000000000000000e+02,4.168455799549549701e-01,1.869981205069086113e-04
3.000000000000000000e+02,4.167778777777778609e-01,1.895803556135691747e-04
3.040000000000000000e+02,4.167025932017544010e-01,1.890818676150150303e-04
3.080000000000000000e+02,4.166707846320346076e-01,1.913535027427581319e-04
3.120000000000000000e+02,4.166117040598290022e-01,1.886102318653324879e-04
3.160000000000000000e+02,4.165477109704641689e-01,1.923961096253387062e-04
3.200000000000000000e+02,4.165097291666667312e-01,1.894919910575688482e-04
3.240000000000000000e+02,4.164552057613168934e-01,1.933285356984718181e-04
3.280000000000000000e+02,4.164154471544715408e-01,1.926570302274000868e-04
3.320000000000000000e+02,4.163588202811244754e-01,1.915619472879152689e-04
3.360000000000000000e+02,4.163104960317459691e-01,1.935939903060179227e-04
3.400000000000000000e+02,4.162769754901961550e-01,1.951387104466264426e-04
3.440000000000000000e+02,4.162335077519380144e-01,1.952288395244937956e-04
3.480000000000000000e+02,4.162049042145594124e-01,1.943279099179419898e-04
3.520000000000000000e+02,4.161582717803030684e-01,1.970637341146910272e-04
3.560000000000000000e+02,4.161125795880148415e-01,1.971019051835002397e-04
3.600000000000000000e+02,4.160816805555554998e-01,1.985458857004263348e-04
3.640000000000000000e+02,4.160262499999999863e-01,2.017091998470604526e-04
3.680000000000000000e+02,4.159991213768116092e-01,2.017494871775730861e-04
3.720000000000000000e+02,4.159621236559140622e-01,2.018378053525979906e-04
3.760000000000000000e+02,4.159192375886524573e-01,2.015707101492313677e-04
3.800000000000000000e+02,4.158850833333332941e-01,2.026846164914071447e-04
3.840000000000000000e+02,4.158604947916666461e-01,2.010350785567806167e-04
3.880000000000000000e+02,4.158189475945016644e-01,2.017228065804705902e-04
3.920000000000000000e+02,4.157810501700680561e-01,2.034354812981499548e-04
3.960000000000000000e+02,4.157539730639731035e-01,2.026797042395424569e-04
4.000000000000000000e+02,4.157170541666665997e-01,2.059456366346327008e-04
4.040000000000000000e+02,4.156936056105610677e-01,2.079830282006116769e-04
4.080000000000000000e+02,4.156600081699345917e-01,2.114527526367625861e-04
4.120000000000000000e+02,4.156283980582524684e-01,2.074184570551938615e-04
4.160000000000000000e+02,4.155989182692307327e-01,2.077795109872742263e-04
4.200000000000000000e+02,4.155753968253968478e-01,2.088416742634355598e-04
4.240000000000000000e+02,4.155514544025157297e-01,2.086486104611441172e-04
4.280000000000000000e+02,4.155176791277258586e-01,2.101495545153165276e-04
4.320000000000000000e+02,4.155006944444444850e-01,2.114707085421142286e-04
4.360000000000000000e+02,4.154648700305809683e-01,2.120252606516311012e-04
