t,D_solv_mean,D_solv_err
0.000000000000000000e+00,nan,nan
4.000000000000000000e+00,7.990152499999999547e-01,1.399940031508846872e-03
8.000000000000000000e+00,5.984605833333332958e-01,5.618840161184927330e-04
1.200000000000000000e+01,5.340553333333333264e-01,4.194919103835334506e-04
1.600000000000000000e+01,5.026303854166667140e-01,3.544854577136033252e-04
2.000000000000000000e+01,4.842603999999999798e-01,3.371036451326666901e-04
2.400000000000000000e+01,4.717809513888888695e-01,2.229896699452816125e-04
2.800000000000000000e+01,4.631182976190476586e-01,2.014144631896715610e-04
3.200000000000000000e+01,4.566320156249999984e-01,1.707979227093736813e-04
3.600000000000000000e+01,4.517462407407407676e-01,1.815742999024886326e-04
4.000000000000000000e+01,4.478420416666666348e-01,1.602301880291709033e-04
4.400000000000000000e+01,4.444852651515150965e-01,1.300491008308992682e-04
4.800000000000000000e+01,4.417947222222222692e-01,1.520306489584784195e-04
5.200000000000000000e+01,4.396349358974358523e-01,1.292541131179467378e-04
5.600000000000000000e+01,4.375819047619047275e-01,1.157426560688066533e-04
6.000000000000000000e+01,4.359552222222222717e-01,1.326902043453767794e-04
6.400000000000000000e+01,4.344941927083333377e-01,1.172630932242900008e-04
6.800000000000000000e+01,4.331814215686273783e-01,1.144326718543002395e-04
7.200000000000000000e+01,4.319767824074074447e-01,1.115977909346416700e-04
7.600000000000000000e+01,4.308999780701753823e-01,1.060324666080339804e-04
8.000000000000000000e+01,4.300588541666666709e-01,1.171831624711640785e-04
8.400000000000000000e+01,4.292243253968254235e-01,1.172947570640425920e-04
8.800000000000000000e+01,4.284321212121211531e-01,9.841705287604161532e-05
9.200000000000000000e+01,4.277103260869565271e-01,1.204609950672241571e-04
9.600000000000000000e+01,4.270704687500000429e-01,1.059728424181003868e-04
1.000000000000000000e+02,4.265242500000000492e-01,1.142209231713792671e-04
1.040000000000000000e+02,4.259578205128204398e-01,1.062075003200037645e-04
1.080000000000000000e+02,4.254564043209876911e-01,1.160776788579293500e-04
1.120000000000000000e+02,4.250253720238095778e-01,1.054643989157327816e-04
1.160000000000000000e+02,4.245354741379310792e-01,1.059355241612546644e-04
1.200000000000000000e+02,4.241489027777777809e-01,1.136126589325245475e-04
1.240000000000000000e+02,4.237731451612902767e-01,1.152587820954141339e-04
1.280000000000000000e+02,4.234277604166666320e-01,1.081754934189039477e-04
1.320000000000000000e+02,4.231005934343434194e-01,1.201349591795922237e-04
1.360000000000000000e+02,4.227972671568627772e-01,1.160238362198689268e-04
1.400000000000000000e+02,4.224893333333333834e-01,1.188017901014849190e-04
1.440000000000000000e+02,4.222340972222222710e-01,1.247310124995271521e-04
1.480000000000000000e+02,4.219762387387387403e-01,1.268499436114581269e-04
1.520000000000000000e+02,4.217324890350876987e-01,1.423588308884333683e-04
1.560000000000000000e+02,4.214933974358974211e-01,1.329340976132340629e-04
1.600000000000000000e+02,4.212640208333334191e-01,1.350986099259887836e-04
1.640000000000000000e+02,4.210668597560975890e-01,1.268300540551449396e-04
1.680000000000000000e+02,4.208765277777777314e-01,1.304615883028705946e-04
1.720000000000000000e+02,4.206744961240310166e-01,1.377705265009335667e-04
1.760000000000000000e+02,4.204700378787878945e-01,1.364247783393693900e-04
1.800000000000000000e+02,4.202897592592592657e-01,1.404330037957539422e-04
1.840000000000000000e+02,4.201180525362319118e-01,1.482118787797272717e-04
1.880000000000000000e+02,4.199716223404255655e-01,1.449230016922348750e-04
1.920000000000000000e+02,4.198129687500000706e-01,1.432330978229672447e-04
1.960000000000000000e+02,4.196914795918367247e-01,1.443391184943232147e-04
2.000000000000000000e+02,4.195369999999999377e-01,1.507413874656256638e-04
2.040000000000000000e+02,4.194026307189542280e-01,1.487751592497464170e-04
2.080000000000000000e+02,4.192613701923076919e-01,1.555578808933620941e-04
2.120000000000000000e+02,4.191368789308175802e-01,1.575293569655714164e-04
2.160000000000000000e+02,4.190012268518518157e-01,1.468625937134897122e-04
2.200000000000000000e+02,4.188995454545454966e-01,1.540460907213311045e-04
2.240000000000000000e+02,4.187739732142857219e-01,1.622563949736011070e-04
2.280000000000000000e+02,4.186750438596491541e-01,1.591682684103880503e-04
2.320000000000000000e+02,4.185701077586206909e-01,1.604114688925493601e-04
2.360000000000000000e+02,4.184757627118644296e-01,1.643871879795610045e-04
2.400000000000000000e+02,4.183780277777777168e-01,1.679214906280504960e-04
2.440000000000000000e+02,4.182778551912568199e-01,1.680679959014939103e-04
2.480000000000000000e+02,4.181538575268817226e-01,1.684323027524889480e-04
2.520000000000000000e+02,4.180919841269841730e-01,1.707196106180485862e-04
2.560000000000000000e+02,4.179897460937500031e-01,1.724434461318949516e-04
2.600000000000000000e+02,4.179181089743589372e-01,1.750733759870701819e-04
2.640000000000000000e+02,4.178300946969696339e-01,1.777979112147182010e-04
2.680000000000000000e+02,4.177619776119403383e-01,1.780144692395278696e-04
2.720000000000000000e+02,4.176905085784313743e-01,1.782306174956930394e-04
2.760000000000000000e+02,4.175950603864734267e-01,1.785730733958182175e-04
2.800000000000000000e+02,4.175174523809523919e-01,1.819989726758098247e-04
2.840000000000000000e+02,4.174522359154929640e-01,1.879497243529867705e-04
2.880000000000000000e+02,4.173857002314814713e-01,1.885272224903545288e-04
2.920000000000000000e+02,4.173309075342465091e-01,1.884387293960584453e-04
2.960000000000000000e+02,4.172456869369369770e-01,1.898431079509941774e-04
3.000000000000000000e+02,4.171891944444444666e-01,1.928500684981799185e-04
3.040000000000000000e+02,4.171241063596491938e-01,1.949131998310398267e-04
3.080000000000000000e+02,4.170618235930736439e-01,1.944275791774708489e-04
3.120000000000000000e+02,4.170198290598290392e-01,1.975513501737470069e-04
3.160000000000000000e+02,4.169468881856540077e-01,1.990780484569652136e-04
3.200000000000000000e+02,4.168934635416666756e-01,2.002855362878892028e-04
3.240000000000000000e+02,4.168432150205761966e-01,2.025030256506529433e-04
3.280000000000000000e+02,4.167965599593495551e-01,2.035128852099719323e-04
3.320000000000000000e+02,4.167234086345382171e-01,2.037567208980204834e-04
3.360000000000000000e+02,4.166857093253968358e-01,2.088291225551741550e-04
3.400000000000000000e+02,4.166321421568627281e-01,2.071034908271483603e-04
3.440000000000000000e+02,4.166016036821705848e-01,2.068714370806591196e-04
3.480000000000000000e+02,4.165469875478927664e-01,2.053401909998987405e-04
3.520000000000000000e+02,4.164973058712121423e-01,2.092816614025038823e-04
3.560000000000000000e+02,4.164527762172284819e-01,2.090872381739750888e-04
3.600000000000000000e+02,4.164086064814814248e-01,2.078668320074680397e-04
3.640000000000000000e+02,4.163646794871794787e-01,2.088100067448808326e-04
3.680000000000000000e+02,4.163196965579710751e-01,2.107301796162066568e-04
3.720000000000000000e+02,4.162868906810035519e-01,2.111497132052502499e-04
3.760000000000000000e+02,4.162429831560283122e-01,2.095261977424603178e-04
3.800000000000000000e+02,4.162038201754385547e-01,2.138575764085275392e-04
3.840000000000000000e+02,4.161719661458332942e-01,2.131912552324277752e-04
3.880000000000000000e+02,4.161366237113401922e-01,2.135093750771607552e-04
3.920000000000000000e+02,4.160950977891156310e-01,2.099806300997782268e-04
3.960000000000000000e+02,4.160579040404040474e-01,2.152701140059876106e-04
4.000000000000000000e+02,4.160171625000000373e-01,2.122451421460197388e-04
4.040000000000000000e+02,4.159926567656765384e-01,2.136975270854789386e-04
4.080000000000000000e+02,4.159490196078431401e-01,2.155177966469053478e-04
4.120000000000000000e+02,4.159173948220064032e-01,2.163819519218432720e-04
4.160000000000000000e+02,4.158887419871795110e-01,2.129378390200900963e-04
4.200000000000000000e+02,4.158671031746031810e-01,2.174600394731642341e-04
4.240000000000000000e+02,4.158282625786163256e-01,2.151931911622120613e-04
4.280000000000000000e+02,4.158133566978193807e-01,2.179383160403404224e-04
4.320000000000000000e+02,4.157712962962962777e-01,2.161699337886286115e-04
4.360000000000000000e+02,4.157440366972477430e-01,2.167219503158323885e-04
4.400000000000000000e+02,4.157253787878788520e-01,2.206171155354377084e-04
4.440000000000000000e+02,4.156969969969970258e-01,2.221668516832886052e-04
4.480000000000000000e+02,4.156610119047618457e-01,2.224823675932811201e-04
4.520000000000000000e+02,4.156366519174040652e-01,2.203261734804469853e-04
4.560000000000000000e+02,4.156068347953216779e-01,2.235136269619336224e-04
4.600000000000000000e+02,4.155975724637681057e-01,2.244182610397742065e-04
4.640000000000000000e+02,4.155662715517241534e-01,2.230323108500602259e-04
4.680000000000000000e+02,4.155350783475783016e-01,2.260695694454520756e-04
4.720000000000000000e+02,4.155143714689265022e-01,2.269915809511091956e-04
4.760000000000000000e+02,4.154911064425770850e-01,2.272316058577404348e-04
4.800000000000000000e+02,4.154696527777778092e-01,2.294471557883946092e-04
4.840000000000000000e+02,4.154489669421487785e-01,2.301118040889444554e-04
4.880000000000000000e+02,4.154119535519125717e-01,2.298725326573413546e-04
4.920000000000000000e+02,4.153931910569105268e-01,2.341766178226337126e-04
4.960000000000000000e+02,4.153718413978494395e-01,2.361861312435787946e-04
5.000000000000000000e+02,4.153451333333332829e-01,2.352289570231991646e-04
5.040000000000000000e+02,4.153292328042327841e-01,2.364401812124188561e-04
5.080000000000000000e+02,4.153106955380577725e-01,2.360386956129832767e-04
5.120000000000000000e+02,4.152887044270833772e-01,2.379324306994393817e-04
5.160000000000000000e+02,4.152602067183462364e-01,2.400698376051510724e-04
5.200000000000000000e+02,4.152430769230769370e-01,2.366789069535206805e-04
5.240000000000000000e+02,4.152246183206106944e-01,2.391007477656790050e-04
5.280000000000000000e+02,4.151987373737373588e-01,2.400708882260443075e-04
5.320000000000000000e+02,4.151838972431077801e-01,2.431558157886509861e-04
5.360000000000000000e+02,4.151629664179104506e-01,2.434954817905402827e-04
5.400000000000000000e+02,4.151476234567901824e-01,2.426357482373854861e-04
5.440000000000000000e+02,4.151246936274509691e-01,2.433263770354395525e-04
5.480000000000000000e+02,4.151062956204379373e-01,2.417424657822075398e-04
5.520000000000000000e+02,4.150917270531401249e-01,2.466598249330969141e-04
5.560000000000000000e+02,4.150630695443645601e-01,2.482393331746075111e-04
5.600000000000000000e+02,4.150549404761904593e-01,2.481052981640475804e-04
5.640000000000000000e+02,4.150304078014183662e-01,2.492861961095237328e-04
5.680000000000000000e+02,4.150149647887323989e-01,2.506041327044244093e-04
5.720000000000000000e+02,4.149969405594405858e-01,2.542629800060831739e-04
5.760000000000000000e+02,4.149782118055555524e-01,2.499494403633781563e-04
5.800000000000000000e+02,4.149621551724137491e-01,2.505314665087279868e-04
5.840000000000000000e+02,4.149386415525114780e-01,2.544344558915370832e-04
5.880000000000000000e+02,4.149289115646258574e-01,2.525300864052688952e-04
5.920000000000000000e+02,4.149153153153153362e-01,2.556402966394036454e-04
5.960000000000000000e+02,4.148987136465325243e-01,2.558917120927169933e-04
6.000000000000000000e+02,4.148808888888888546e-01,2.569267721650346438e-04
6.040000000000000000e+02,4.148617273730684230e-01,2.566757517753212939e-04
6.080000000000000000e+02,4.148487390350877879e-01,2.584462647241311914e-04
6.120000000000000000e+02,4.148304738562091920e-01,2.574102260072602872e-04
6.160000000000000000e+02,4.148193452380952162e-01,2.593125438186391954e-04
6.200000000000000000e+02,4.147961559139784482e-01,2.579374159640405225e-04
6.240000000000000000e+02,4.147880876068376077e-01,2.584772064031612849e-04
6.280000000000000000e+02,4.147667728237792173e-01,2.601024217675732431e-04
6.320000000000000000e+02,4.147489978902953456e-01,2.612081240666269503e-04
6.360000000000000000e+02,4.147412997903564547e-01,2.611519829917374812e-04
6.400000000000000000e+02,4.147177083333333236e-01,2.595929188072924063e-04
6.440000000000000000e+02,4.147048136645962724e-01,2.595308187884552806e-04
6.480000000000000000e+02,4.146909722222222316e-01,2.607086219845195104e-04
6.520000000000000000e+02,4.146790388548057260e-01,2.608743224050609510e-04
6.560000000000000000e+02,4.146551829268292910e-01,2.625900991024384323e-04
6.600000000000000000e+02,4.146463383838384087e-01,2.627650318919360142e-04
6.640000000000000000e+02,4.146379016064257184e-01,2.633318615362307061e-04
6.680000000000000000e+02,4.146166167664670499e-01,2.614470077755567750e-04
6.720000000000000000e+02,4.146021577380952228e-01,2.644337397610204603e-04
6.760000000000000000e+02,4.145863658777120264e-01,2.644544789675905370e-04
6.800000000000000000e+02,4.145718137254902347e-01,2.648202770649797123e-04
6.840000000000000000e+02,4.145655458089668732e-01,2.655461821078503601e-04
6.880000000000000000e+02,4.145466085271317658e-01,2.646091158786731531e-04
6.920000000000000000e+02,4.145397639691714708e-01,2.652965776659914733e-04
6.960000000000000000e+02,4.145232519157088236e-01,2.674288443856469625e-04
7.000000000000000000e+02,4.145161904761905380e-01,2.669831431761899676e-04
7.040000000000000000e+02,4.145034801136363578e-01,2.682315232847119627e-04
7.080000000000000000e+02,4.144903483992467552e-01,2.689844434551742726e-04
7.120000000000000000e+02,4.144752340823970593e-01,2.680200372368477728e-04
7.160000000000000000e+02,4.144654096834264334e-01,2.687108425775132608e-04
7.200000000000000000e+02,4.144523611111111672e-01,2.685523956031595784e-04
7.240000000000000000e+02,4.144377302025782361e-01,2.689341520733215161e-04
7.280000000000000000e+02,4.144300824175823905e-01,2.691742279607482681e-04
7.320000000000000000e+02,4.144127732240437401e-01,2.731229140786916904e-04
7.360000000000000000e+02,4.144014492753623213e-01,2.691333432743118212e-04
7.400000000000000000e+02,4.143858333333333421e-01,2.708162537614931050e-04
7.440000000000000000e+02,4.143788530465949971e-01,2.711065724596005183e-04
7.480000000000000000e+02,4.143658422459893242e-01,2.706199145858253054e-04
7.520000000000000000e+02,4.143603058510637593e-01,2.713017313935946651e-04
7.560000000000000000e+02,4.143449514991181526e-01,2.717250923248774029e-04
7.600000000000000000e+02,4.143384429824560899e-01,2.718599015812583268e-04
7.640000000000000000e+02,4.143228184991274432e-01,2.730405507276155853e-04
7.680000000000000000e+02,4.143025607638889385e-01,2.731636762306105027e-04
7.720000000000000000e+02,4.142984887737478639e-01,2.748396498337079240e-04
7.760000000000000000e+02,4.142821091065291839e-01,2.743708673810031943e-04
7.800000000000000000e+02,4.142761324786324861e-01,2.744225260369217816e-04
7.840000000000000000e+02,4.142587159863945212e-01,2.736578774368762616e-04
7.880000000000000000e+02,4.142521996615904922e-01,2.736905215354043714e-04
7.920000000000000000e+02,4.142400673400673528e-01,2.730985745983650296e-04
7.960000000000000000e+02,4.142312604690117084e-01,2.732830721844824911e-04
8.000000000000000000e+02,4.142217291666666634e-01,2.738289601757674485e-04
8.040000000000000000e+02,4.142059494195687863e-01,2.766609515374569795e-04
8.080000000000000000e+02,4.141991336633663034e-01,2.754250138836583693e-04
8.120000000000000000e+02,4.141863711001642079e-01,2.751935164937843931e-04
8.160000000000000000e+02,4.141791462418300540e-01,2.767096602857623011e-04
8.200000000000000000e+02,4.141711991869918563e-01,2.763385646278587867e-04
8.240000000000000000e+02,4.141607807443365985e-01,2.774620258000087976e-04
8.280000000000000000e+02,4.141496779388084137e-01,2.761148563721688089e-04
8.320000000000000000e+02,4.141379807692308068e-01,2.780378540740011594e-04
8.360000000000000000e+02,4.141277312599681015e-01,2.779162014179447282e-04
8.400000000000000000e+02,4.141185912698412963e-01,2.776092649134829192e-04
8.440000000000000000e+02,4.141065758293838717e-01,2.781939751847929817e-04
8.480000000000000000e+02,4.140902908805030869e-01,2.796916641927618685e-04
8.520000000000000000e+02,4.140880672926446904e-01,2.784513795803335626e-04
8.560000000000000000e+02,4.140740070093457126e-01,2.785079884997708022e-04
8.600000000000000000e+02,4.140646124031007735e-01,2.806057985368264670e-04
8.640000000000000000e+02,4.140569251543209650e-01,2.787870332225242994e-04
8.680000000000000000e+02,4.140490207373271891e-01,2.781050309225197611e-04
8.720000000000000000e+02,4.140360282874617215e-01,2.798066658046216787e-04
8.760000000000000000e+02,4.140291666666666148e-01,2.789927550377794651e-04
8.800000000000000000e+02,4.140169128787878350e-01,2.797450667801451877e-04
8.840000000000000000e+02,4.140093702865761394e-01,2.802820345618357314e-04
8.880000000000000000e+02,4.139966966966966422e-01,2.801255700791890338e-04
8.920000000000000000e+02,4.139864910313901802e-01,2.818975718510174141e-04
8.960000000000000000e+02,4.139794828869047261e-01,2.815970628298177588e-04
9.000000000000000000e+02,4.139673148148148019e-01,2.798959735695096809e-04
9.040000000000000000e+02,4.139636615044247070e-01,2.809404399692504075e-04
9.080000000000000000e+02,4.139570668135095777e-01,2.806409487831394798e-04
9.120000000000000000e+02,4.139474232456140657e-01,2.808123864672647870e-04
9.160000000000000000e+02,4.139350254730713163e-01,2.830327411315827638e-04
9.200000000000000000e+02,4.139279528985507772e-01,2.815301532807686080e-04
9.240000000000000000e+02,4.139173160173160726e-01,2.806148252184215305e-04
9.280000000000000000e+02,4.139100933908045898e-01,2.829182927894152754e-04
9.320000000000000000e+02,4.139066881258942066e-01,2.827298070409995766e-04
9.360000000000000000e+02,4.138951745014244343e-01,2.837174669605096013e-04
9.400000000000000000e+02,4.138852304964538709e-01,2.824903381194499062e-04
9.440000000000000000e+02,4.138773128531073597e-01,2.832812832234523140e-04
9.480000000000000000e+02,4.138714486638536694e-01,2.821887917124137296e-04
9.520000000000000000e+02,4.138588060224089316e-01,2.849234753481193422e-04
9.560000000000000000e+02,4.138557531380752108e-01,2.841753659064867057e-04
9.600000000000000000e+02,4.138434548611111263e-01,2.849271178801379744e-04
9.640000000000000000e+02,4.138352524204702010e-01,2.843281463762884560e-04
9.680000000000000000e+02,4.138271349862258641e-01,2.852085026355242504e-04
9.720000000000000000e+02,4.138248113854595678e-01,2.864729735101291357e-04
9.760000000000000000e+02,4.138123975409836452e-01,2.867251928431471483e-04
9.800000000000000000e+02,4.138052891156462354e-01,2.860019646561157039e-04
9.840000000000000000e+02,4.138028794037940661e-01,2.851201107586813412e-04
9.880000000000000000e+02,4.137915317139001514e-01,2.870585515552789629e-04
9.920000000000000000e+02,4.137827284946236084e-01,2.867632660791680763e-04
9.960000000000000000e+02,4.137779953145916956e-01,2.869920518514815157e-04
1.000000000000000000e+03,4.137680333333332849e-01,2.875668519161893983e-04
1.004000000000000000e+03,4.137590139442231529e-01,2.880150941219841590e-04
1.008000000000000000e+03,4.137528439153438375e-01,2.874585458670161236e-04
1.012000000000000000e+03,4.137456357048748257e-01,2.874248460039831679e-04
1.016000000000000000e+03,4.137408792650917877e-01,2.889644271743074355e-04
1.020000000000000000e+03,4.137367647058823872e-01,2.881009539435620110e-04
1.024000000000000000e+03,4.137268066406250000e-01,2.897653300541896959e-04
1.028000000000000000e+03,4.137203793774318905e-01,2.885117981980058225e-04
1.032000000000000000e+03,4.137107235142118422e-01,2.897791696735158430e-04
1.036000000000000000e+03,4.137046171171171460e-01,2.897363100885076248e-04
1.040000000000000000e+03,4.136982692307692444e-01,2.916500885601990651e-04
1.044000000000000000e+03,4.136938697318007785e-01,2.909705494677004389e-04
1.048000000000000000e+03,4.136898059796437765e-01,2.928503218035475035e-04
1.052000000000000000e+03,4.136790082382763023e-01,2.931361304655870576e-04
1.056000000000000000e+03,4.136708175505049989e-01,2.927694387747133554e-04
1.060000000000000000e+03,4.136654088050314426e-01,2.938830557184332224e-04
1.064000000000000000e+03,4.136591165413533444e-01,2.939704637604105054e-04
1.068000000000000000e+03,4.136552278401997573e-01,2.954963710946847304e-04
1.072000000000000000e+03,4.136424906716418270e-01,2.972441576516029289e-04
1.076000000000000000e+03,4.136378872366791026e-01,2.964863099568679997e-04
1.080000000000000000e+03,4.136382098765431503e-01,2.969849671346858414e-04
1.084000000000000000e+03,4.136268911439114904e-01,2.980067945270955024e-04
1.088000000000000000e+03,4.136220435049019484e-01,2.984489056673109348e-04
1.092000000000000000e+03,4.136174908424908314e-01,2.983867289414642498e-04
1.096000000000000000e+03,4.136091849148418875e-01,2.989389183738549939e-04
1.100000000000000000e+03,4.136057424242424174e-01,3.021013450083473439e-04
1.104000000000000000e+03,4.135976449275362010e-01,3.010751761248458679e-04
1.108000000000000000e+03,4.135969163658242964e-01,3.014654039815729131e-04
1.112000000000000000e+03,4.135878147482013878e-01,3.018933430050753158e-04
1.116000000000000000e+03,4.135843488649939559e-01,3.019737608758508540e-04
1.120000000000000000e+03,4.135771130952381469e-01,3.037987479183236082e-04
1.124000000000000000e+03,4.135743475682088222e-01,3.040347904248633213e-04
1.128000000000000000e+03,4.135666223404255715e-01,3.049418249794199351e-04
1.132000000000000000e+03,4.135596289752649923e-01,3.047266874295010276e-04
1.136000000000000000e+03,4.135544307511737072e-01,3.049623417138706176e-04
1.140000000000000000e+03,4.135518713450291872e-01,3.049407961783337289e-04
1.144000000000000000e+03,4.135480477855477122e-01,3.067284046787056742e-04
1.148000000000000000e+03,4.135462833914053671e-01,3.066162792136815874e-04
1.152000000000000000e+03,4.135357349537036598e-01,3.066843426366971655e-04
1.156000000000000000e+03,4.135320357554786996e-01,3.079096530739718366e-04
1.160000000000000000e+03,4.135234339080459121e-01,3.068432010016184557e-04
1.164000000000000000e+03,4.135214060710194484e-01,3.083148723512652966e-04
1.168000000000000000e+03,4.135140553652967843e-01,3.109622730020934474e-04
1.172000000000000000e+03,4.135137514220705302e-01,3.108314889985163950e-04
1.176000000000000000e+03,4.135063350340136279e-01,3.103923589231526929e-04
1.180000000000000000e+03,4.135004661016948857e-01,3.113668592312819226e-04
1.184000000000000000e+03,4.134964667792792592e-01,3.108939921979970143e-04
1.188000000000000000e+03,4.134933501683502044e-01,3.120611009708758451e-04
1.192000000000000000e+03,4.134894015659955069e-01,3.130285643085531453e-04
1.196000000000000000e+03,4.134818840579709831e-01,3.134541309181493795e-04
1.200000000000000000e+03,4.134765972222221864e-01,3.130236629238169165e-04
1.204000000000000000e+03,4.134755398671096094e-01,3.142356296873328233e-04
1.208000000000000000e+03,4.134680877483443706e-01,3.142927664950021047e-04
1.212000000000000000e+03,4.134632288228822228e-01,3.164435806880463325e-04
1.216000000000000000e+03,4.134601562500000438e-01,3.161125561586252959e-04
1.220000000000000000e+03,4.134536612021857960e-01,3.169018999538821620e-04
1.224000000000000000e+03,4.134494008714597046e-01,3.180631586937068237e-04
1.228000000000000000e+03,4.134442589576546867e-01,3.174356326655176030e-04
