r,gNN_mean,gNN_err
2.857142857142857054e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.571428571428571508e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.428571428571428492e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.571428571428571175e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.142857142857142794e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.714285714285714413e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.285714285714285476e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.857142857142856540e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.428571428571428159e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.571428571428571397e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.142857142857143016e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.714285714285713524e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.285714285714285143e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.857142857142856762e-01,2.802385761298909015e-03,4.832261454174329894e-04
9.428571428571428381e-01,2.061546981010415891e-01,4.677550350068269448e-03
1.000000000000000000e+00,1.328590989486394758e+00,1.033517245482650990e-02
1.057142857142856940e+00,2.383145026557806467e+00,9.304002168038250434e-03
1.114285714285714324e+00,2.418952026803975031e+00,1.392776046434777114e-02
1.171428571428571264e+00,1.985317120025680282e+00,9.097528710316389600e-03
1.228571428571428648e+00,1.559497499884215710e+00,7.192616485792315863e-03
1.285714285714285587e+00,1.230467098490929168e+00,4.206825825341018593e-03
1.342857142857142971e+00,1.001406604964331759e+00,6.156751910124109127e-03
1.399999999999999911e+00,8.592679751918856912e-01,4.991594409957449303e-03
1.457142857142857295e+00,7.662697941583813677e-01,4.853046559042830874e-03
1.514285714285714235e+00,7.086325088539671135e-01,4.484915064011099281e-03
1.571428571428571175e+00,6.936453766920009922e-01,3.565198938432022520e-03
1.628571428571428559e+00,7.005752228907731194e-01,3.422298124114928237e-03
1.685714285714285499e+00,7.314992613073121319e-01,3.907415672521196738e-03
1.742857142857142883e+00,7.912626116791862119e-01,3.893593155729931001e-03
1.799999999999999822e+00,8.693381657703840304e-01,4.850096495732863534e-03
1.857142857142857206e+00,9.503869439497842908e-01,4.074610075139799108e-03
1.914285714285714146e+00,1.034407775858136702e+00,3.851220177088034158e-03
1.971428571428571530e+00,1.108574087936678110e+00,3.344684429268395681e-03
2.028571428571428470e+00,1.179136397853244311e+00,3.167807646468360095e-03
2.085714285714285410e+00,1.193704232157269951e+00,3.398457537798335072e-03
2.142857142857142794e+00,1.185635379363673803e+00,5.241942046116606496e-03
2.200000000000000178e+00,1.145214408243049986e+00,5.394733096725647971e-03
2.257142857142857117e+00,1.092018099224531635e+00,4.151134803334171654e-03
2.314285714285714057e+00,1.034838093816410787e+00,2.043230527339662869e-03
2.371428571428571441e+00,9.786333901434064453e-01,3.008743103869326255e-03
2.428571428571428381e+00,9.374759856890648724e-01,2.044334833017886956e-03
2.485714285714285765e+00,9.145879550728970298e-01,4.640965310184601463e-03
2.542857142857142705e+00,9.054335747165076498e-01,1.867268439548500948e-03
2.599999999999999645e+00,9.020706179411156489e-01,2.787648542019446896e-03
2.657142857142857029e+00,9.208227393497475655e-01,2.327181448567199658e-03
2.714285714285714413e+00,9.381634661413059684e-01,2.577462608365189371e-03
2.771428571428571352e+00,9.629610555233927283e-01,1.988878638525767330e-03
2.828571428571428292e+00,9.955747040071030174e-01,3.489948461972966053e-03
2.885714285714285676e+00,1.019995241267353858e+00,2.647152336962831174e-03
2.942857142857143060e+00,1.041765166161635170e+00,3.183690191238644582e-03
3.000000000000000000e+00,1.038188358457491578e+00,2.727411470644564885e-03
3.057142857142856940e+00,1.056434313640911116e+00,3.538800104115174747e-03
3.114285714285713880e+00,1.047209661850016627e+00,1.998568662304572776e-03
3.171428571428571264e+00,1.039858667284150107e+00,2.709207483309278817e-03
3.228571428571428648e+00,1.020473836964639336e+00,2.293818794796025854e-03
3.285714285714285587e+00,1.006283378234428039e+00,3.041405076206329505e-03
3.342857142857142527e+00,9.958699275566418319e-01,1.703383222867154573e-03
3.399999999999999911e+00,9.833929141118094019e-01,2.780095223659104914e-03
3.457142857142857295e+00,9.699004641123403214e-01,1.826077838473624685e-03
3.514285714285714235e+00,9.710502169458813393e-01,1.746422999203509942e-03
3.571428571428571175e+00,9.694178938054942574e-01,1.922260967207053669e-03
3.628571428571428559e+00,9.728932114655723939e-01,1.706142659632943004e-03
3.685714285714285499e+00,9.817880961080328595e-01,1.628702121216855665e-03
3.742857142857142883e+00,9.915628075046608592e-01,1.775746231710299741e-03
3.799999999999999822e+00,9.975788037574234712e-01,1.745614478438431384e-03
3.857142857142856762e+00,1.005197331303090191e+00,1.302162156976798468e-03
3.914285714285714146e+00,1.012661212102957231e+00,2.410585543843026413e-03
3.971428571428571530e+00,1.016799107735644414e+00,1.770086864220296380e-03
4.028571428571428470e+00,1.018753200865492481e+00,2.415046828713043620e-03
4.085714285714285410e+00,1.013370683558722174e+00,1.073207279588791422e-03
4.142857142857142350e+00,1.010482472180951552e+00,1.454043191916318473e-03
4.200000000000000178e+00,1.007148959853723325e+00,1.338750436823109031e-03
4.257142857142857117e+00,9.992632295589558566e-01,1.633405728573724238e-03
4.314285714285714057e+00,9.933889299303931830e-01,1.997038835292598569e-03
4.371428571428570997e+00,9.887139253296352015e-01,1.377801631701329162e-03
4.428571428571428825e+00,9.894721248056237428e-01,1.805921206371784724e-03
4.485714285714285765e+00,9.905401396154319693e-01,1.954024409883260097e-03
4.542857142857142705e+00,9.898587269462962857e-01,1.697031095619318556e-03
4.599999999999999645e+00,9.904449544638165293e-01,1.623006913087536758e-03
4.657142857142856585e+00,9.935479576800672064e-01,2.105044375897690938e-03
4.714285714285714413e+00,9.948493730754769393e-01,1.512600624549409380e-03
4.771428571428571352e+00,9.999927271905557635e-01,1.547258823609836938e-03
4.828571428571428292e+00,1.000203306381519663e+00,6.242377006250943248e-04
4.885714285714285232e+00,1.002139543066155714e+00,1.563929520740591850e-03
4.942857142857143060e+00,1.005257828162203104e+00,1.125870172631369438e-03
5.000000000000000000e+00,1.003665367807691666e+00,9.366129031377973735e-04
5.057142857142856940e+00,1.004501590530098465e+00,1.937449563343314213e-03
5.114285714285713880e+00,1.001044770736578160e+00,1.957999917413976582e-03
5.171428571428570820e+00,1.004697720582885312e+00,1.150213697865401941e-03
5.228571428571428648e+00,9.956297377054610376e-01,1.289321615389279856e-03
5.285714285714285587e+00,9.958504209483504122e-01,1.800792837084941788e-03
5.342857142857142527e+00,9.946581331535171433e-01,1.176291468569258796e-03
5.400000000000000355e+00,9.969519641042076108e-01,1.687146011567003260e-03
5.457142857142857295e+00,9.961573963891325878e-01,1.850315637796473133e-03
5.514285714285714235e+00,9.958887758563973458e-01,1.359747644918737246e-03
5.571428571428571175e+00,9.939655694552600451e-01,1.014051006305942935e-03
5.628571428571428115e+00,9.961579124828698895e-01,1.932967397687140659e-03
5.685714285714285054e+00,1.000109543621458652e+00,1.204242346027329302e-03
5.742857142857142883e+00,9.979190834667122090e-01,1.060302395809867683e-03
