r,gSC_mean,gSC_err
5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000333e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000001332e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000888e-01,8.035142003309848923e-05,5.303290828330750149e-06
9.499999999999999556e-01,1.931972495461749262e-01,3.258758965350376621e-04
1.050000000000000044e+00,1.229921833926366670e+00,6.819298441207862459e-04
1.150000000000000133e+00,1.427554818718437035e+00,6.861811913849232177e-04
1.250000000000000000e+00,1.263738128082520840e+00,4.273025040311465277e-04
1.350000000000000089e+00,1.137579490024066775e+00,3.896722859702250719e-04
1.450000000000000178e+00,1.045696890943182300e+00,7.036274629363905740e-04
1.550000000000000044e+00,9.809674575143624287e-01,5.509606858787136031e-04
1.650000000000000133e+00,9.418531443166398009e-01,3.984997854284455564e-04
1.750000000000000000e+00,9.258726056363345558e-01,5.076141973597255493e-04
1.850000000000000089e+00,9.302750000513547723e-01,3.030862557448181093e-04
1.950000000000000178e+00,9.540934424355389520e-01,4.435929497873537775e-04
2.049999999999999822e+00,9.879991066478694961e-01,2.891808937381861529e-04
2.150000000000000355e+00,1.012135656318808641e+00,4.377650426525763567e-04
2.250000000000000000e+00,1.020483016321098058e+00,4.284685348640622114e-04
2.350000000000000533e+00,1.018947380098526700e+00,3.779617278285721596e-04
2.450000000000000178e+00,1.012108621644179696e+00,3.190002098143183192e-04
2.549999999999999822e+00,1.005372206901618215e+00,2.876245353736063917e-04
2.650000000000000355e+00,9.996755189855577317e-01,2.172845040183147029e-04
2.750000000000000000e+00,9.956990655397539580e-01,3.356496992952099387e-04
2.850000000000000533e+00,9.943432538711043378e-01,3.004695418920487970e-04
2.950000000000000178e+00,9.951481222807567750e-01,2.971724746503148816e-04
3.049999999999999822e+00,9.971859158032131409e-01,1.748751731449836296e-04
3.150000000000000355e+00,9.990470029982748690e-01,2.442908686983014241e-04
3.250000000000000000e+00,1.001132749883013151e+00,2.305824463558424331e-04
3.350000000000000533e+00,1.001233273821638292e+00,1.953021042160966981e-04
3.450000000000000178e+00,1.001702750521465068e+00,1.036193320657133310e-04
3.549999999999999822e+00,1.001310541217772299e+00,2.152783829691660175e-04
3.650000000000000355e+00,1.000470595289011166e+00,2.577923245917484053e-04
3.750000000000000000e+00,9.999527498908420409e-01,2.314126843040473593e-04
3.850000000000000533e+00,9.999922078472586184e-01,1.998364395970905294e-04
3.950000000000000178e+00,9.995248058783741119e-01,1.893102189788199827e-04
4.050000000000000711e+00,9.997951870052570467e-01,1.862885942808867920e-04
4.150000000000000355e+00,9.996219057511517292e-01,1.714106185655809591e-04
4.250000000000000000e+00,1.000066027832843707e+00,2.038863059577460015e-04
4.349999999999999645e+00,1.000255147727933114e+00,1.652165211687608830e-04
4.450000000000000178e+00,1.000119608516805814e+00,1.803856960015991022e-04
4.550000000000000711e+00,1.000088847198383535e+00,1.405061293241204631e-04
4.650000000000000355e+00,1.000223526632534332e+00,1.582401157116768424e-04
4.750000000000000000e+00,1.000030663930879582e+00,2.117873076547975900e-04
4.850000000000000533e+00,1.000065227501121701e+00,1.071890556231491054e-04
4.950000000000000178e+00,1.000013750294854287e+00,1.168444841275289268e-04
5.050000000000000711e+00,9.999701259826141442e-01,1.273847025002849932e-04
5.150000000000000355e+00,1.000203348979135987e+00,2.035682720013992414e-04
5.250000000000000000e+00,9.999142139461077994e-01,1.595027805630900263e-04
5.350000000000000533e+00,1.000232388488417667e+00,2.045938206245106030e-04
5.450000000000000178e+00,1.000408785195760375e+00,1.304212272031951179e-04
5.550000000000000711e+00,1.000250683787591743e+00,1.169421633593984973e-04
5.650000000000000355e+00,1.000117784155654999e+00,1.419692981819900676e-04
5.750000000000000000e+00,9.999949534649121841e-01,7.868695141144552900e-05
5.850000000000000533e+00,1.000053180740686276e+00,1.069842747413435308e-04
5.950000000000000178e+00,1.000253501159610758e+00,1.985940765898019543e-04
6.050000000000000711e+00,1.000089200197645578e+00,9.021881693736725062e-05
6.150000000000000355e+00,1.000150204987370284e+00,1.319457731928361569e-04
6.250000000000000000e+00,1.000056210497759057e+00,1.012538261588571877e-04
6.350000000000000533e+00,1.000189033987733733e+00,1.619563341459437356e-04
6.450000000000000178e+00,1.000075572341501573e+00,1.261832672040556021e-04
6.550000000000000711e+00,1.000047930628045423e+00,8.957246319452593644e-05
6.650000000000000355e+00,1.000223925454824858e+00,8.199875573794697761e-05
6.750000000000000000e+00,1.000128110404932213e+00,1.215812872637036287e-04
6.850000000000000533e+00,9.999589109584088309e-01,1.012091318461261658e-04
6.950000000000000178e+00,1.000101642101416832e+00,1.462307473577921491e-04
7.050000000000000711e+00,1.000114198813335964e+00,1.465654809207038987e-04
7.150000000000000355e+00,9.999629114293236976e-01,1.136250467621762952e-04
7.250000000000000000e+00,1.000123904654695473e+00,1.402198028691113024e-04
7.350000000000000533e+00,1.000093674545286637e+00,1.427277964156227854e-04
7.450000000000000178e+00,1.000213406161487129e+00,1.245204553033021206e-04
7.550000000000000711e+00,1.000210418579437377e+00,1.187900422313036924e-04
7.650000000000000355e+00,1.000204274723670794e+00,8.263456110964405440e-05
7.750000000000000000e+00,1.000021282197676609e+00,8.680655197178893613e-05
7.850000000000000533e+00,1.000094204926074815e+00,8.654676822952084498e-05
7.950000000000000178e+00,1.000140762400710148e+00,1.058282943215457903e-04
8.050000000000000711e+00,1.000080125929496022e+00,8.527860275797222959e-05
8.150000000000000355e+00,1.000130473700086453e+00,9.432265792158419271e-05
8.250000000000000000e+00,1.000233514782495892e+00,9.707300390426345203e-05
8.350000000000001421e+00,1.000270118529435814e+00,1.360064948505213575e-04
8.449999999999999289e+00,1.000094287435299378e+00,6.510842285477760167e-05
8.550000000000000711e+00,1.000197509042242361e+00,1.115900918560708255e-04
8.650000000000000355e+00,1.000010102998469153e+00,1.417666076007416767e-04
8.750000000000000000e+00,1.000081839483209389e+00,6.151444860469879267e-05
8.850000000000001421e+00,1.000066093468194195e+00,6.538081150916589667e-05
8.949999999999999289e+00,1.000075272850547980e+00,8.304597955311860639e-05
9.050000000000000711e+00,1.000116557007142415e+00,6.974961919652567649e-05
9.150000000000000355e+00,1.000168477645256626e+00,5.901685398663996773e-05
9.250000000000000000e+00,1.000088136387240478e+00,6.289455669785461471e-05
9.350000000000001421e+00,1.000255465334295213e+00,7.137461808820842063e-05
9.449999999999999289e+00,1.000021395720395834e+00,9.633981514604189351e-05
9.550000000000000711e+00,1.000325624266828584e+00,8.779806413385987305e-05
9.650000000000002132e+00,1.000027179946623601e+00,7.742109590831684090e-05
9.750000000000000000e+00,1.000127875452729631e+00,7.187863151532414340e-05
9.850000000000001421e+00,1.000107176151572519e+00,8.056349117014800494e-05
9.949999999999999289e+00,1.000136201896347554e+00,5.409174240189380014e-05
