r,gSC_mean,gSC_err
5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000333e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000001332e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000888e-01,8.057984398798155546e-05,1.726133298283540638e-05
9.499999999999999556e-01,1.883975633666950811e-01,9.452466122349548541e-04
1.050000000000000044e+00,1.213476055184788960e+00,2.581891662186173303e-03
1.150000000000000133e+00,1.409444763945104206e+00,2.368474499072144041e-03
1.250000000000000000e+00,1.251206980959840287e+00,3.361306042144973378e-03
1.350000000000000089e+00,1.123855597689337849e+00,1.105499165681345835e-03
1.450000000000000178e+00,1.036485336687539061e+00,1.458699087163442196e-03
1.550000000000000044e+00,9.707327764327022823e-01,1.632617592697477738e-03
1.650000000000000133e+00,9.377302779414232736e-01,3.265580916898740658e-03
1.750000000000000000e+00,9.163902010827191802e-01,3.192089587012175364e-03
1.850000000000000089e+00,9.240606969685462024e-01,7.316171297801788440e-04
1.950000000000000178e+00,9.463296366953501959e-01,1.226135016289034950e-03
2.049999999999999822e+00,9.814886926695575164e-01,4.957092002374330732e-04
2.150000000000000355e+00,1.005850029740694485e+00,1.849314069754495488e-03
2.250000000000000000e+00,1.018781535840270092e+00,1.699025586376889160e-03
2.350000000000000533e+00,1.018981413763687005e+00,1.945085536215991140e-03
2.450000000000000178e+00,1.011346803363126767e+00,9.241219124075078072e-04
2.549999999999999822e+00,1.003204656765031011e+00,1.481016345374044181e-03
2.650000000000000355e+00,1.000666875977787029e+00,5.394227114208308962e-04
2.750000000000000000e+00,9.949109939022097171e-01,8.179390663918447704e-04
2.850000000000000533e+00,9.937413061579543072e-01,3.773424470533883065e-04
2.950000000000000178e+00,9.950999561022279005e-01,3.211157842003184697e-04
3.049999999999999822e+00,9.977381609223741066e-01,8.910710306854565700e-04
3.150000000000000355e+00,9.995238328231617064e-01,5.081477525670175183e-04
3.250000000000000000e+00,1.000312565249398045e+00,8.816837814772933261e-04
3.350000000000000533e+00,1.002040461725320908e+00,7.317333479217286813e-04
3.450000000000000178e+00,1.001532135951634261e+00,8.352691571963964451e-04
3.549999999999999822e+00,1.002127750830712483e+00,4.753958278438007103e-04
3.650000000000000355e+00,1.000506389296722087e+00,4.777274877968081565e-04
3.750000000000000000e+00,9.992971799381047404e-01,4.521754628875573044e-04
3.850000000000000533e+00,1.000254588309538839e+00,2.762923839921242611e-04
3.950000000000000178e+00,9.997396566821288300e-01,5.056444890461755980e-04
4.050000000000000711e+00,1.000251126583385108e+00,6.590037371936466413e-04
4.150000000000000355e+00,9.984018316488343370e-01,1.393107877358872168e-03
4.250000000000000000e+00,1.000085821116227569e+00,3.511266453518943186e-04
4.349999999999999645e+00,1.001719730059979829e+00,7.506061172386953306e-04
4.450000000000000178e+00,9.995585896347293220e-01,6.855744745212666736e-04
4.550000000000000711e+00,1.000161917781795307e+00,3.314866225009033946e-04
4.650000000000000355e+00,1.000580164574808473e+00,4.389585906645595073e-04
4.750000000000000000e+00,1.000067909300370150e+00,3.185286834361205732e-04
4.850000000000000533e+00,1.000020388892492118e+00,3.838771427399320950e-04
4.950000000000000178e+00,1.000779720474533896e+00,1.116742727159043911e-03
5.050000000000000711e+00,9.999999856350667571e-01,4.179400335607411543e-04
5.150000000000000355e+00,1.000113403625046304e+00,1.927461154942153884e-04
5.250000000000000000e+00,1.000620774060083429e+00,1.098364494806961493e-04
5.350000000000000533e+00,1.000036497900623988e+00,3.257345991395984978e-04
5.450000000000000178e+00,9.997347783587038350e-01,3.351132270879293002e-04
5.550000000000000711e+00,9.999584570081518908e-01,3.231654666402369088e-04
5.650000000000000355e+00,1.000823613979827442e+00,2.667895213636679191e-04
5.750000000000000000e+00,9.999224060132030356e-01,2.535920216452666547e-04
5.850000000000000533e+00,1.000455297529255771e+00,5.601627503914224015e-04
5.950000000000000178e+00,1.000255898316454006e+00,2.987502296123403420e-04
6.050000000000000711e+00,1.000025951198896923e+00,4.988970987267819486e-04
6.150000000000000355e+00,1.000224855223372789e+00,3.051686086989997089e-04
6.250000000000000000e+00,9.999423152703601492e-01,1.646295289603773564e-04
6.350000000000000533e+00,1.000260539729962206e+00,2.762729173436387548e-04
6.450000000000000178e+00,1.000878901524903775e+00,6.722551956187407902e-04
6.550000000000000711e+00,1.000042505084006272e+00,1.981826696766010999e-04
6.650000000000000355e+00,9.998340373118524971e-01,8.204442327964289782e-04
6.750000000000000000e+00,9.995128889969795427e-01,6.587329199055692343e-04
6.850000000000000533e+00,1.000649295340896083e+00,3.484437696775985493e-04
6.950000000000000178e+00,9.999246927950844466e-01,2.375115736819052945e-04
7.050000000000000711e+00,1.000502487757872538e+00,3.206424793089183989e-04
7.150000000000000355e+00,1.000059090927268635e+00,3.407514891007129782e-04
7.250000000000000000e+00,1.000707100854632881e+00,4.250064450175007310e-04
7.350000000000000533e+00,9.996750209385860675e-01,5.638279386343976723e-04
7.450000000000000178e+00,9.997046759184737841e-01,6.792100939491139749e-04
7.550000000000000711e+00,1.000148307931818303e+00,1.727813808519833034e-04
7.650000000000000355e+00,1.000531301991711031e+00,4.619356020982691522e-04
7.750000000000000000e+00,9.998690705076322960e-01,4.106073667057167438e-04
7.850000000000000533e+00,1.000749629653618022e+00,2.084295053250243847e-04
7.950000000000000178e+00,1.000422305604622419e+00,2.796300814301710415e-04
8.050000000000000711e+00,1.000228105214883145e+00,2.363947811463216586e-04
8.150000000000000355e+00,1.001061409731160312e+00,5.203747401407302683e-04
8.250000000000000000e+00,9.999834290874914933e-01,1.872221318505894107e-04
8.350000000000001421e+00,1.000435722604805289e+00,1.201028398293692658e-04
8.449999999999999289e+00,1.000010798881658891e+00,2.886821081041643583e-04
8.550000000000000711e+00,1.000570046611355401e+00,3.768195989843000108e-04
8.650000000000000355e+00,1.000216077333681453e+00,2.269086202574964364e-04
8.750000000000000000e+00,9.997293318463278400e-01,5.588391705039671671e-04
8.850000000000001421e+00,1.000068569523789863e+00,1.717319021243396936e-04
8.949999999999999289e+00,9.999156488035028101e-01,1.449432670233825697e-04
9.050000000000000711e+00,1.000212534781726115e+00,1.699097623119829497e-04
9.150000000000000355e+00,1.000473833602991913e+00,1.867268248219821865e-04
9.250000000000000000e+00,1.000491029428009160e+00,3.607170897723505597e-04
9.350000000000001421e+00,1.000516643269570682e+00,4.051515425803820154e-04
9.449999999999999289e+00,1.000605630154829395e+00,2.237397137951381294e-04
9.550000000000000711e+00,1.001044149182382270e+00,5.749362057705307812e-04
9.650000000000002132e+00,1.000098580809182902e+00,3.061665476076926126e-04
9.750000000000000000e+00,9.998947361614197726e-01,2.079959894419439756e-04
9.850000000000001421e+00,1.000068576196539993e+00,1.962675072877561775e-04
9.949999999999999289e+00,9.994560346820074992e-01,6.894555141698509608e-04
