r,gSC_mean,gSC_err
5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000333e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000001332e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000888e-01,8.515914269623544545e-05,1.390763300762404944e-05
9.499999999999999556e-01,1.898321436086003455e-01,6.374534578676855625e-04
1.050000000000000044e+00,1.209782570513606048e+00,1.316498068746130897e-03
1.150000000000000133e+00,1.407047629125599553e+00,1.194343884125554723e-03
1.250000000000000000e+00,1.248095202938686921e+00,1.723962970582440914e-03
1.350000000000000089e+00,1.123684771706161101e+00,5.447947859303275747e-04
1.450000000000000178e+00,1.034083397877179067e+00,8.903745437753518783e-04
1.550000000000000044e+00,9.710960671804302891e-01,7.153213169868467012e-04
1.650000000000000133e+00,9.345053228337679707e-01,8.390459091201681041e-04
1.750000000000000000e+00,9.189915423084940027e-01,5.147428060201709619e-04
1.850000000000000089e+00,9.250111199302919474e-01,8.300993108897938844e-04
1.950000000000000178e+00,9.473749697608324638e-01,7.100882887538700937e-04
2.049999999999999822e+00,9.821751634640101258e-01,5.222780658888341457e-04
2.150000000000000355e+00,1.007388384140333937e+00,5.331760850861635981e-04
2.250000000000000000e+00,1.017925111451136067e+00,5.204582065923420934e-04
2.350000000000000533e+00,1.015580035298460526e+00,6.995480241916341877e-04
2.450000000000000178e+00,1.012783824289586354e+00,4.106466793512252565e-04
2.549999999999999822e+00,1.004715805218090230e+00,4.789163647400421176e-04
2.650000000000000355e+00,1.000025710977796800e+00,4.630360908128191818e-04
2.750000000000000000e+00,9.956842679952927488e-01,4.211130580896000567e-04
2.850000000000000533e+00,9.942966462084624757e-01,4.010629445644106725e-04
2.950000000000000178e+00,9.952912731527460144e-01,4.507957075564833840e-04
3.049999999999999822e+00,9.964504075963093177e-01,3.995482809752409076e-04
3.150000000000000355e+00,9.983335287195858054e-01,4.991013051741946755e-04
3.250000000000000000e+00,1.000477708301776847e+00,6.017452871153704252e-04
3.350000000000000533e+00,1.001397632633132639e+00,3.867926077266697210e-04
3.450000000000000178e+00,1.001734061028867862e+00,2.978872534239362306e-04
3.549999999999999822e+00,1.000786103142652594e+00,2.607001049607114490e-04
3.650000000000000355e+00,1.001077358326620814e+00,2.525088514646549429e-04
3.750000000000000000e+00,1.000223363620410977e+00,2.867566550213897659e-04
3.850000000000000533e+00,9.998462593748648208e-01,4.923485043206775411e-04
3.950000000000000178e+00,9.998249146113474817e-01,3.679263366736955148e-04
4.050000000000000711e+00,9.994806267919725817e-01,2.857116051769574994e-04
4.150000000000000355e+00,9.999841716656130419e-01,3.687014659677948186e-04
4.250000000000000000e+00,9.997883139080812054e-01,2.891043955860009567e-04
4.349999999999999645e+00,1.000179589842838501e+00,2.574332102813322773e-04
4.450000000000000178e+00,1.000181648475029217e+00,2.277860542097169332e-04
4.550000000000000711e+00,1.000449231672547734e+00,3.061548009558304109e-04
4.650000000000000355e+00,1.000436078034727005e+00,2.327277292975863342e-04
4.750000000000000000e+00,1.000279448120256820e+00,3.278647887898438027e-04
4.850000000000000533e+00,1.000428119293541585e+00,1.379101062240279318e-04
4.950000000000000178e+00,1.000453063521357544e+00,1.455637339753835927e-04
5.050000000000000711e+00,1.000224926137409431e+00,3.087522698112708471e-04
5.150000000000000355e+00,1.000532490281342612e+00,2.745544468414222493e-04
5.250000000000000000e+00,1.000584247699509266e+00,2.222795611208735382e-04
5.350000000000000533e+00,1.000063550251417244e+00,2.562006748948324501e-04
5.450000000000000178e+00,1.000024264659830076e+00,1.995390120127762870e-04
5.550000000000000711e+00,1.000131611930644038e+00,1.311098697039113673e-04
5.650000000000000355e+00,1.000314771245458756e+00,2.912653448218811966e-04
5.750000000000000000e+00,1.000502368677521847e+00,2.231185143209365215e-04
5.850000000000000533e+00,1.000708645158907562e+00,3.202557008769811022e-04
5.950000000000000178e+00,1.000153066796267698e+00,2.835569071405791459e-04
6.050000000000000711e+00,1.000184038304970269e+00,3.037814818385295088e-04
6.150000000000000355e+00,1.000242631636700352e+00,2.280260001762213847e-04
6.250000000000000000e+00,1.000458378870766829e+00,2.729771028454244363e-04
6.350000000000000533e+00,1.000115232900903539e+00,2.044796468289283419e-04
6.450000000000000178e+00,1.000513708433674376e+00,1.989182480705792917e-04
6.550000000000000711e+00,1.000255889235154072e+00,3.060141895770039579e-04
6.650000000000000355e+00,9.997638946782331226e-01,2.117752257613581056e-04
6.750000000000000000e+00,9.999252847466199023e-01,1.652790386698970110e-04
6.850000000000000533e+00,1.000453768823165834e+00,1.714643749645863413e-04
6.950000000000000178e+00,1.000273478678367800e+00,2.354334681462663345e-04
7.050000000000000711e+00,1.000184686184331317e+00,1.908759416341646758e-04
7.150000000000000355e+00,1.000260257637291650e+00,1.544550803418196069e-04
7.250000000000000000e+00,1.000022332813150561e+00,1.583209018133725017e-04
7.350000000000000533e+00,1.000351449478965149e+00,2.046109046779587748e-04
7.450000000000000178e+00,1.000005637878574660e+00,1.728726169149410823e-04
7.550000000000000711e+00,1.000005797260385076e+00,1.867120295259918239e-04
7.650000000000000355e+00,1.000198579797994869e+00,1.445754015286064835e-04
7.750000000000000000e+00,1.000457544580538372e+00,1.616602903967870417e-04
7.850000000000000533e+00,1.000210956386597294e+00,1.406025807949908566e-04
7.950000000000000178e+00,1.000130405293389924e+00,1.995897461895758027e-04
8.050000000000000711e+00,1.000159610024752954e+00,1.417513100409413984e-04
8.150000000000000355e+00,1.000258883364726126e+00,1.096046595650757087e-04
8.250000000000000000e+00,1.000201401257473810e+00,1.559675865470956354e-04
8.350000000000001421e+00,9.999088867321711538e-01,1.453736494386441576e-04
8.449999999999999289e+00,1.000070657779794647e+00,1.344770290483048383e-04
8.550000000000000711e+00,1.000180626088278180e+00,1.443770667280767624e-04
8.650000000000000355e+00,1.000043195050338563e+00,1.813637875798382380e-04
8.750000000000000000e+00,1.000070059207669004e+00,1.287470238018642804e-04
8.850000000000001421e+00,1.000401324803485981e+00,1.204904720177017328e-04
8.949999999999999289e+00,1.000459813625253158e+00,1.547150885297165828e-04
9.050000000000000711e+00,1.000436812957813837e+00,1.005487046210499434e-04
9.150000000000000355e+00,1.000307280583037084e+00,1.115705786041595296e-04
9.250000000000000000e+00,1.000286146369971041e+00,8.991886131409014787e-05
9.350000000000001421e+00,9.998165132031994196e-01,1.125252086089273439e-04
9.449999999999999289e+00,1.000194070960982895e+00,1.023705663413484763e-04
9.550000000000000711e+00,1.000230139722562139e+00,1.453122435525480368e-04
9.650000000000002132e+00,1.000068130245043374e+00,1.110365541301392475e-04
9.750000000000000000e+00,1.000246858425539953e+00,1.333445783472614961e-04
9.850000000000001421e+00,1.000178202081130063e+00,1.531068662827789575e-04
9.949999999999999289e+00,1.000267481259116353e+00,1.657913752495276439e-04
