A_fit,A_fit_error,omega_fit,omega_fit_error,phi_fit,phi_fit_error,lambda_fit,lambda_fit_error,relative_err (err/l_d),lambda_debye
14.94867145787308,2.6931525914946963,6.267753821722933,0.16478769522451642,0.7741073283353682,0.3586088830690706,0.42821927756015554,0.02172441453978198,0.02129802801884471,1.02002
12.8284554986902,2.199204200260636,6.19923008096036,0.1278511090251044,0.8627343869465143,0.2580717834494503,0.4344469777987138,0.018127465239430943,0.021668019650288,0.8366
11.845640255749933,0.8659590384531494,6.253908277481384,0.09894209433181894,0.7877526142465239,0.19233792681276266,0.421479442309071,0.007154317110174034,0.009830734606903516,0.72775
10.939200024018929,1.3955647291918276,5.597548148050321,0.58998838082375,-3.9259942856557735,0.8960701325940787,0.4355726787719213,0.01559578699132507,0.03309169935989533,0.47129
13.016955744100978,1.6568123018825331,5.433096125129909,0.44333572318452624,-6.2883581302635605,1.1343943833388546,0.43108372700695785,0.019039845242224365,0.04978127759621504,0.38247
17.40116763235725,2.654310891813577,6.1061478897154355,0.04418633737807523,1.2084352499450663,0.09515067086712041,0.4007174838667541,0.009326680989816916,0.026845550025378265,0.34742
8.824647163492502,0.6828472108876651,6.057977495399021,0.06829864522156037,3.8443901688997273,0.43660984691740123,0.4495130545104743,0.007427751984251124,0.025241281762500848,0.29427
8.41708451736188,0.1902340684999161,5.853267837171635,0.014767849946905583,1.7955605991295607,0.02530904480146046,0.4489608509299387,0.002676921896832174,0.010151391341798158,0.2637
2.534157087388873,0.049771165062783077,5.3163230627848055,0.007316456494408036,-0.18856642398647028,0.011909976679990632,0.6025197926782672,0.0037169876148209356,0.016169955256540375,0.22987
6.451086840954991,0.24653943698171296,6.022824237381574,0.0240865243229603,10.918419737275055,0.049048030256359794,0.47747788460021445,0.004680441241323455,0.022326088729839034,0.20964
4.081072779404496,0.14247747919991113,5.886742118514014,0.03286805806007424,-1.3402382024567594,0.06864628286176766,0.5282664163703367,0.00503009363305239,0.028495885072809823,0.17652
