r,gSC_mean,gSC_err
5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000333e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000001332e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000888e-01,1.049931538856493566e-04,2.582975778005195040e-05
9.499999999999999556e-01,1.939259596935813401e-01,1.587913380154305863e-03
1.050000000000000044e+00,1.230171791668789982e+00,2.608095808797798645e-03
1.150000000000000133e+00,1.426654623522897847e+00,1.734254767150052862e-03
1.250000000000000000e+00,1.262257754899745121e+00,2.014467143145540814e-03
1.350000000000000089e+00,1.137221375127683176e+00,1.594317654124263045e-03
1.450000000000000178e+00,1.040284879253109640e+00,9.384542279167729355e-04
1.550000000000000044e+00,9.770654004175882701e-01,1.658358928745677771e-03
1.650000000000000133e+00,9.365754516952573550e-01,1.651967295205640377e-03
1.750000000000000000e+00,9.199395633226666869e-01,1.035956469880764275e-03
1.850000000000000089e+00,9.254562466509053120e-01,9.739344299703822996e-04
1.950000000000000178e+00,9.459201876667465703e-01,1.426800752766232364e-03
2.049999999999999822e+00,9.801239791615584673e-01,1.465488748029807834e-03
2.150000000000000355e+00,1.003508788804631013e+00,1.212891498859656287e-03
2.250000000000000000e+00,1.015982213910038512e+00,1.135917465063849153e-03
2.350000000000000533e+00,1.014346290018087071e+00,1.158585516128590991e-03
2.450000000000000178e+00,1.011987521987896210e+00,1.015058906942581688e-03
2.549999999999999822e+00,1.005031340683336882e+00,1.020455284827692438e-03
2.650000000000000355e+00,9.989798015421570421e-01,1.258854422577617652e-03
2.750000000000000000e+00,9.958430151832045052e-01,9.402923864000870728e-04
2.850000000000000533e+00,9.933658940231803181e-01,7.919174895465046259e-04
2.950000000000000178e+00,9.938904272670956441e-01,6.786162876740864250e-04
3.049999999999999822e+00,9.963830238966584485e-01,6.365411138932959611e-04
3.150000000000000355e+00,9.974292525532237885e-01,6.526442500670681483e-04
3.250000000000000000e+00,9.998183289989925893e-01,6.511590415204163412e-04
3.350000000000000533e+00,1.001499608671275743e+00,9.805909847707594464e-04
3.450000000000000178e+00,1.002759486017307688e+00,3.515130624497039575e-04
3.549999999999999822e+00,1.001193360404886601e+00,2.885614045403834009e-04
3.650000000000000355e+00,1.001119753023410830e+00,1.075108035875485491e-03
3.750000000000000000e+00,9.996942006489459853e-01,7.673561256447087925e-04
3.850000000000000533e+00,1.000742786149411589e+00,5.598885836009904809e-04
3.950000000000000178e+00,9.988100359195994926e-01,8.433428519941326513e-04
4.050000000000000711e+00,9.997665449448570607e-01,6.722747853500381969e-04
4.150000000000000355e+00,9.993929356188940849e-01,4.850637225290468880e-04
4.250000000000000000e+00,1.000277431901102965e+00,5.403956356685806449e-04
4.349999999999999645e+00,1.000159059353800561e+00,3.843542485180417574e-04
4.450000000000000178e+00,1.000055834841863112e+00,7.583395107231726473e-04
4.550000000000000711e+00,1.000393720850023760e+00,4.366627543488157677e-04
4.650000000000000355e+00,9.998668219252395684e-01,7.229758782358733978e-04
4.750000000000000000e+00,9.986531797660566090e-01,4.913581314474513469e-04
4.850000000000000533e+00,1.000817338532298262e+00,5.281732003191174675e-04
4.950000000000000178e+00,1.001323080820293088e+00,6.540413192081122621e-04
5.050000000000000711e+00,1.000292779069311022e+00,6.774736671509793686e-04
5.150000000000000355e+00,1.000204844639417612e+00,6.904451598779926067e-04
5.250000000000000000e+00,9.999069713791124414e-01,3.791088286256265186e-04
5.350000000000000533e+00,1.000046368198558078e+00,5.749277440734264959e-04
5.450000000000000178e+00,9.995412951218407560e-01,4.355307291856673588e-04
5.550000000000000711e+00,1.000245359182529103e+00,6.010629888203759211e-04
5.650000000000000355e+00,1.000352970580375089e+00,4.081476719046573266e-04
5.750000000000000000e+00,1.000360508368913104e+00,3.983457018287999730e-04
5.850000000000000533e+00,9.997891277076155214e-01,3.910107960649646108e-04
5.950000000000000178e+00,1.000216114441720983e+00,3.887009451906344891e-04
6.050000000000000711e+00,1.000415431494450447e+00,4.597731142238193854e-04
6.150000000000000355e+00,1.001060859622409094e+00,4.427670286129242023e-04
6.250000000000000000e+00,9.999026854043180368e-01,3.973356785382031807e-04
6.350000000000000533e+00,9.996825585773075895e-01,4.559815544831221203e-04
6.450000000000000178e+00,1.000236386131926780e+00,2.475351762838948785e-04
6.550000000000000711e+00,1.000991020682430399e+00,4.241180949188027649e-04
6.650000000000000355e+00,9.997323374249841299e-01,4.058572483084394843e-04
6.750000000000000000e+00,1.000233925909846500e+00,4.084416282632644937e-04
6.850000000000000533e+00,1.000083834854539111e+00,4.335115123503404614e-04
6.950000000000000178e+00,9.997597790868276713e-01,4.863068048493527349e-04
7.050000000000000711e+00,9.992967329200727056e-01,4.489061571309849825e-04
7.150000000000000355e+00,1.000706534597284092e+00,4.210478753636307794e-04
7.250000000000000000e+00,1.000589555917458684e+00,2.715233468318867466e-04
7.350000000000000533e+00,1.000131100670648365e+00,3.809364134237840983e-04
7.450000000000000178e+00,9.998948845933849361e-01,2.557504077899202762e-04
7.550000000000000711e+00,1.000532229785095595e+00,3.427802877649878855e-04
7.650000000000000355e+00,1.000064518705180205e+00,3.409898979289702030e-04
7.750000000000000000e+00,1.000534428061112369e+00,3.181797123497209084e-04
7.850000000000000533e+00,1.000232543693725606e+00,5.461773274296540404e-04
7.950000000000000178e+00,1.000026893382415683e+00,4.104823751823987571e-04
8.050000000000000711e+00,1.000268980414606546e+00,3.679507403908831233e-04
8.150000000000000355e+00,1.000084240793292611e+00,2.755748257577857185e-04
8.250000000000000000e+00,9.995634452979050844e-01,3.074868860300188208e-04
8.350000000000001421e+00,1.000218486901311987e+00,1.810773733931581096e-04
8.449999999999999289e+00,1.000738992060112853e+00,2.973546221566219019e-04
8.550000000000000711e+00,1.000454785304547567e+00,3.672985022314847049e-04
8.650000000000000355e+00,9.996184563550007951e-01,1.794938593848145292e-04
8.750000000000000000e+00,1.000354821498053770e+00,2.712868955583093997e-04
8.850000000000001421e+00,1.000840509191778027e+00,2.231520456336919824e-04
8.949999999999999289e+00,9.999656872092865800e-01,2.129867042457791212e-04
9.050000000000000711e+00,1.000080002620768793e+00,3.630557584762407843e-04
9.150000000000000355e+00,1.000335495114291096e+00,2.791978731995754890e-04
9.250000000000000000e+00,9.999417428277063147e-01,2.687834109322225266e-04
9.350000000000001421e+00,1.000479852298702177e+00,3.214740931794159303e-04
9.449999999999999289e+00,1.000410537237702124e+00,1.905721476875202986e-04
9.550000000000000711e+00,1.000356829852125262e+00,2.837683946440990273e-04
9.650000000000002132e+00,1.000352637292761804e+00,3.362290959917218504e-04
9.750000000000000000e+00,9.998506926591600452e-01,2.228825036126439493e-04
9.850000000000001421e+00,1.000446643494791843e+00,2.070431455182110772e-04
9.949999999999999289e+00,1.000550740893415780e+00,2.589215597803685531e-04
