t,D_cat_mean,D_cat_err,D_ani_mean,D_ani_err
0.000000000000000000e+00,nan,nan,nan,nan
4.000000000000000222e-01,8.051605416666666182e-01,3.879085390991512255e-02,8.418174583333332128e-01,1.640929092187821264e-02
8.000000000000000444e-01,5.559915416666665333e-01,1.945247676581706581e-02,5.745256458333332095e-01,8.219979139796537715e-03
1.199999999999999956e+00,4.930887916666667481e-01,1.309417101648954924e-02,5.053599999999999204e-01,5.529701157875051287e-03
1.600000000000000089e+00,4.671796874999999405e-01,9.924446385651958247e-03,4.763225104166665669e-01,4.212723314793955474e-03
2.000000000000000000e+00,4.531762166666667424e-01,7.978748731296185850e-03,4.604726333333333810e-01,3.420986815549060568e-03
2.399999999999999911e+00,4.442486111111111913e-01,6.681390331273168344e-03,4.504198125000000164e-01,2.870172810985215442e-03
2.799999999999999822e+00,4.379462500000000924e-01,5.757279279170450341e-03,4.433558273809524164e-01,2.485260278334099245e-03
3.200000000000000178e+00,4.332168906249999618e-01,5.077383193189748470e-03,4.380914062499999817e-01,2.206477785199719571e-03
3.600000000000000089e+00,4.295431435185184665e-01,4.552028669560377258e-03,4.340287407407407150e-01,2.009234275481872924e-03
4.000000000000000000e+00,4.266607749999999366e-01,4.133704715400026743e-03,4.307711666666667050e-01,1.854032061073282315e-03
4.400000000000000355e+00,4.242563257575757696e-01,3.807368606056377603e-03,4.280830303030302986e-01,1.728152534140725300e-03
4.799999999999999822e+00,4.222412500000000679e-01,3.541294039720332010e-03,4.258527777777777468e-01,1.630482748502023104e-03
5.200000000000000178e+00,4.205403205128204758e-01,3.315572794545725357e-03,4.239648076923076547e-01,1.558915224350325987e-03
5.599999999999999645e+00,4.190841071428571540e-01,3.134427064948029553e-03,4.223306250000001261e-01,1.488683060123875907e-03
6.000000000000000000e+00,4.178180555555555675e-01,2.992752925893784818e-03,4.208921388888889337e-01,1.428002670625942629e-03
6.400000000000000355e+00,4.166981770833332877e-01,2.874099548040512896e-03,4.196473437499999015e-01,1.379219211109701006e-03
6.799999999999999822e+00,4.156793382352941824e-01,2.773991095950526127e-03,4.185846323529411883e-01,1.341912572521912050e-03
7.200000000000000178e+00,4.147792361111110604e-01,2.692075701899018878e-03,4.176205324074073744e-01,1.314123274498595019e-03
7.599999999999999645e+00,4.139596929824562177e-01,2.623382478007946217e-03,4.167487061403509219e-01,1.294153448756485891e-03
8.000000000000000000e+00,4.132584375000000199e-01,2.565414150944469399e-03,4.159563750000000448e-01,1.280379765892680983e-03
8.400000000000000355e+00,4.126341468253967859e-01,2.519697772485461444e-03,4.152501785714285409e-01,1.268160565316747137e-03
8.800000000000000711e+00,4.120584659090908985e-01,2.486255364709887006e-03,4.145984090909090591e-01,1.255476108848976218e-03
9.199999999999999289e+00,4.115411050724637754e-01,2.459685663391268651e-03,4.140106159420290366e-01,1.244380593135869855e-03
9.599999999999999645e+00,4.110591319444444336e-01,2.437906805226362685e-03,4.134685590277777933e-01,1.238653825368521725e-03
