t,D_solv_mean,D_solv_err
0.000000000000000000e+00,nan,nan
4.000000000000000000e+00,1.864958291666666823e-01,3.836745893176151333e-04
8.000000000000000000e+00,1.379549041666666698e-01,1.902071342960467396e-04
1.200000000000000000e+01,1.218899763888889043e-01,1.350772561936986556e-04
1.600000000000000000e+01,1.139713125000000049e-01,9.439385159400058751e-05
2.000000000000000000e+01,1.092631166666666598e-01,8.325363244216309026e-05
2.400000000000000000e+01,1.060594652777777924e-01,5.877332141711417101e-05
2.800000000000000000e+01,1.038299047619047621e-01,5.043751263470414123e-05
3.200000000000000000e+01,1.021372864583333373e-01,5.028534119201317712e-05
3.600000000000000000e+01,1.008280000000000010e-01,4.127386972012120104e-05
4.000000000000000000e+01,9.977357083333333876e-02,3.802832462982278839e-05
4.400000000000000000e+01,9.890204545454546470e-02,2.892769300002727282e-05
4.800000000000000000e+01,9.818405555555555220e-02,3.379799264831958916e-05
5.200000000000000000e+01,9.756893589743589890e-02,2.724140882840931006e-05
5.600000000000000000e+01,9.704068749999998633e-02,2.493534504884720900e-05
6.000000000000000000e+01,9.658665277777778169e-02,2.532506879013256878e-05
6.400000000000000000e+01,9.618921614583333946e-02,2.367437508761796540e-05
6.800000000000000000e+01,9.584723039215685414e-02,2.083749445820706905e-05
7.200000000000000000e+01,9.552791666666668458e-02,2.157614455835860838e-05
7.600000000000000000e+01,9.525087938596490944e-02,2.083472408664640652e-05
8.000000000000000000e+01,9.500143333333334328e-02,1.762434488976087071e-05
8.400000000000000000e+01,9.477984325396827947e-02,1.815760076733624788e-05
8.800000000000000000e+01,9.456972537878786944e-02,1.900399845165247971e-05
9.200000000000000000e+01,9.437864130434783783e-02,2.199252497579697711e-05
9.600000000000000000e+01,9.421673263888889760e-02,1.841059003902829211e-05
1.000000000000000000e+02,9.404944833333332699e-02,1.762588207231500506e-05
1.040000000000000000e+02,9.390516987179486907e-02,1.922017740128051686e-05
1.080000000000000000e+02,9.377085339506173456e-02,1.814679794237631979e-05
1.120000000000000000e+02,9.364318154761903934e-02,1.864431981425706395e-05
1.160000000000000000e+02,9.352633333333333632e-02,1.705924886087819092e-05
1.200000000000000000e+02,9.341385972222221445e-02,1.767635304593372306e-05
1.240000000000000000e+02,9.330952688172042264e-02,1.874128328620486357e-05
1.280000000000000000e+02,9.320969270833333320e-02,1.791227245872600829e-05
1.320000000000000000e+02,9.312439898989899323e-02,1.868693420682008752e-05
1.360000000000000000e+02,9.303688970588235019e-02,1.786094051404909971e-05
1.400000000000000000e+02,9.295482976190475033e-02,1.690544506872949566e-05
1.440000000000000000e+02,9.287909259259259642e-02,1.771751626194251452e-05
1.480000000000000000e+02,9.280172860360361153e-02,1.874043087814105868e-05
1.520000000000000000e+02,9.274144078947367531e-02,1.820857602799543312e-05
1.560000000000000000e+02,9.267195833333333188e-02,1.928947381804901634e-05
1.600000000000000000e+02,9.261201041666666800e-02,1.978397078688843796e-05
1.640000000000000000e+02,9.255524186991868907e-02,2.015833646780646263e-05
1.680000000000000000e+02,9.249770634920632950e-02,2.058919232139659326e-05
1.720000000000000000e+02,9.244504554263566209e-02,2.057033351894453581e-05
1.760000000000000000e+02,9.239502083333332727e-02,2.086266424140676592e-05
1.800000000000000000e+02,9.234461759259260383e-02,2.048207987585785539e-05
1.840000000000000000e+02,9.229889492753622082e-02,1.995193115943436822e-05
1.880000000000000000e+02,9.225414007092198887e-02,2.071193883649474402e-05
1.920000000000000000e+02,9.221052083333332317e-02,2.001822521637682212e-05
1.960000000000000000e+02,9.217568027210884529e-02,2.079790901312127981e-05
2.000000000000000000e+02,9.213201666666666345e-02,2.051846052271579269e-05
2.040000000000000000e+02,9.209621732026143648e-02,2.004110131611955655e-05
2.080000000000000000e+02,9.206403044871794283e-02,2.047444706474231982e-05
2.120000000000000000e+02,9.202444182389937777e-02,2.147780085541398210e-05
2.160000000000000000e+02,9.199575617283950457e-02,2.042769244942116270e-05
2.200000000000000000e+02,9.196043181818183698e-02,2.049901031228801903e-05
2.240000000000000000e+02,9.192801339285713857e-02,2.073999205633187814e-05
2.280000000000000000e+02,9.189912280701753589e-02,1.884792816694864503e-05
2.320000000000000000e+02,9.187173132183908131e-02,1.968520801074261840e-05
