t,D_solv_mean,D_solv_err
0.000000000000000000e+00,nan,nan
4.000000000000000000e+00,1.832273869047618964e-01,3.407660573562018157e-04
8.000000000000000000e+00,1.351776339285714335e-01,1.699882977376629336e-04
1.200000000000000000e+01,1.194139682539682307e-01,1.067195491308277837e-04
1.600000000000000000e+01,1.116742113095238048e-01,7.983896623118435414e-05
2.000000000000000000e+01,1.070308214285714266e-01,7.335659900727426364e-05
2.400000000000000000e+01,1.039752083333333327e-01,4.812004419920114321e-05
2.800000000000000000e+01,1.017752465986394572e-01,4.548471613359785708e-05
3.200000000000000000e+01,1.001426339285714090e-01,4.703563862857399342e-05
3.600000000000000000e+01,9.889007936507936136e-02,3.866987083020811342e-05
4.000000000000000000e+01,9.785990476190477294e-02,3.309004309317996095e-05
4.400000000000000000e+01,9.703347943722942515e-02,3.483025476469719608e-05
4.800000000000000000e+01,9.634743551587300614e-02,3.275094344644565830e-05
5.200000000000000000e+01,9.575580128205128660e-02,3.537672679868404310e-05
5.600000000000000000e+01,9.524834608843536776e-02,3.077691717721426799e-05
6.000000000000000000e+01,9.482467460317459129e-02,3.501713473361053311e-05
6.400000000000000000e+01,9.443851190476190705e-02,3.280544970069148176e-05
6.800000000000000000e+01,9.410051120448179041e-02,3.390775013485265699e-05
7.200000000000000000e+01,9.380573412698413327e-02,3.361399794439054033e-05
7.600000000000000000e+01,9.353307330827066723e-02,3.553749857148904786e-05
8.000000000000000000e+01,9.329324999999999424e-02,3.531882990979622928e-05
8.400000000000000000e+01,9.307962301587302534e-02,3.565581318160413555e-05
8.800000000000000000e+01,9.288507846320347150e-02,3.766644609201055469e-05
9.200000000000000000e+01,9.270007505175982543e-02,3.685205464242643993e-05
9.600000000000000000e+01,9.253407242063493854e-02,3.683022289114749247e-05
1.000000000000000000e+02,9.238427380952381196e-02,3.741515549271800568e-05
1.040000000000000000e+02,9.223479395604396169e-02,3.700902584735321307e-05
1.080000000000000000e+02,9.211180555555555094e-02,3.778344716573358019e-05
1.120000000000000000e+02,9.198667729591836206e-02,3.721531488804574815e-05
1.160000000000000000e+02,9.187382594417077553e-02,3.867641353718102772e-05
1.200000000000000000e+02,9.176889087301587367e-02,3.956988173328189435e-05
1.240000000000000000e+02,9.166721006144394612e-02,3.757334245162414707e-05
1.280000000000000000e+02,9.157698846726190778e-02,3.903734057843741989e-05
1.320000000000000000e+02,9.148951479076479487e-02,3.959519142732187283e-05
1.360000000000000000e+02,9.140708858543418469e-02,3.920080221098039421e-05
1.400000000000000000e+02,9.132617687074830182e-02,3.774735033086221652e-05
1.440000000000000000e+02,9.125242394179895744e-02,3.858799419489305945e-05
1.480000000000000000e+02,9.118231499356499459e-02,3.929462697957023822e-05
1.520000000000000000e+02,9.111762687969923724e-02,3.837831883546371120e-05
1.560000000000000000e+02,9.104826159951161235e-02,3.936863395872487812e-05
1.600000000000000000e+02,9.098962202380951603e-02,3.875033400088878183e-05
1.640000000000000000e+02,9.093283681765387816e-02,3.914543372777113848e-05
1.680000000000000000e+02,9.087836592970521821e-02,4.023681843309654158e-05
1.720000000000000000e+02,9.082451827242525588e-02,3.898458086191937313e-05
1.760000000000000000e+02,9.077817911255411931e-02,3.845495989337518176e-05
1.800000000000000000e+02,9.072708597883596959e-02,3.934845434624394681e-05
1.840000000000000000e+02,9.068109472049688813e-02,3.846440927139351879e-05
1.880000000000000000e+02,9.063808257345491726e-02,3.906914686296184995e-05
1.920000000000000000e+02,9.059485367063491168e-02,4.018605586072903794e-05
1.960000000000000000e+02,9.055415451895042211e-02,3.937911013258524508e-05
2.000000000000000000e+02,9.051858333333333284e-02,3.929209904826916865e-05
2.040000000000000000e+02,9.047938842203548382e-02,4.033284443948381194e-05
2.080000000000000000e+02,9.044459706959706580e-02,4.002185217692093636e-05
2.120000000000000000e+02,9.040969227313566670e-02,3.984209019364093584e-05
2.160000000000000000e+02,9.037793209876543443e-02,4.100482479996347864e-05
2.200000000000000000e+02,9.034485930735931813e-02,4.059144768321922919e-05
2.240000000000000000e+02,9.031237244897960537e-02,4.103531661156823053e-05
2.280000000000000000e+02,9.028395989974936919e-02,4.032463830995491622e-05
2.320000000000000000e+02,9.025595238095238115e-02,4.046911818800627195e-05
2.360000000000000000e+02,9.022571630347053784e-02,3.953717395524404662e-05
2.400000000000000000e+02,9.020110119047619612e-02,4.020428499809259996e-05
2.440000000000000000e+02,9.017429742388759217e-02,4.000445482366109961e-05
2.480000000000000000e+02,9.015120007680491043e-02,4.028335753548517307e-05
2.520000000000000000e+02,9.012613378684808385e-02,3.985440450427108378e-05
2.560000000000000000e+02,9.010520833333333923e-02,4.041245551089827964e-05
2.600000000000000000e+02,9.008394688644690007e-02,4.041567805787077476e-05
2.640000000000000000e+02,9.006107503607505005e-02,4.021857954884210378e-05
2.680000000000000000e+02,9.003949004975124459e-02,4.141734128905334700e-05
2.720000000000000000e+02,9.001811099439775699e-02,4.170041589095779138e-05
2.760000000000000000e+02,8.999859385783300081e-02,4.151043521055440371e-05
2.800000000000000000e+02,8.997916666666667951e-02,4.181154356068508604e-05
2.840000000000000000e+02,8.995881958417170643e-02,4.231680455939108740e-05
2.880000000000000000e+02,8.993956679894180017e-02,4.267796974765383994e-05
2.920000000000000000e+02,8.992258643183301259e-02,4.241532704371531702e-05
2.960000000000000000e+02,8.990463320463319696e-02,4.238476780357495040e-05
3.000000000000000000e+02,8.988897619047618581e-02,4.223541087728139459e-05
3.040000000000000000e+02,8.987362155388470275e-02,4.210735952747146919e-05
3.080000000000000000e+02,8.985579777365491905e-02,4.334372224117552497e-05
3.120000000000000000e+02,8.983917887667888791e-02,4.300686669804547969e-05
3.160000000000000000e+02,8.982472121760097516e-02,4.366885633331274100e-05
3.200000000000000000e+02,8.981005208333332768e-02,4.285393360104421514e-05
3.240000000000000000e+02,8.979523074661963089e-02,4.324586645279082582e-05
3.280000000000000000e+02,8.978185975609755121e-02,4.309162223516586974e-05
3.320000000000000000e+02,8.976716867469880512e-02,4.406297567892836236e-05
3.360000000000000000e+02,8.975449971655329040e-02,4.431835259462741646e-05
3.400000000000000000e+02,8.974022408963586162e-02,4.384778035415795577e-05
3.440000000000000000e+02,8.972790697674419558e-02,4.420394586797284363e-05
3.480000000000000000e+02,8.971427887246852251e-02,4.488415440432742381e-05
3.520000000000000000e+02,8.970365936147185748e-02,4.492738798925831442e-05
3.560000000000000000e+02,8.969165329052970759e-02,4.492459338909653865e-05
3.600000000000000000e+02,8.968019179894179405e-02,4.490381336707541319e-05
3.640000000000000000e+02,8.966893642072212844e-02,4.532505484348133635e-05
3.680000000000000000e+02,8.965600414078675473e-02,4.600261882779105722e-05
3.720000000000000000e+02,8.964628776241680141e-02,4.614798432402203432e-05
3.760000000000000000e+02,8.963458080040524745e-02,4.600134266440865030e-05
3.800000000000000000e+02,8.962598370927318814e-02,4.605843128649430933e-05
3.840000000000000000e+02,8.961555679563493193e-02,4.655343685301410338e-05
3.880000000000000000e+02,8.960470054000982398e-02,4.685508917190837371e-05
3.920000000000000000e+02,8.959583940719144379e-02,4.737839144127331553e-05
3.960000000000000000e+02,8.958626743626743605e-02,4.686642056479347544e-05
4.000000000000000000e+02,8.957694047619046973e-02,4.680439378810797831e-05
4.040000000000000000e+02,8.956676096181047375e-02,4.706915675738831256e-05
4.080000000000000000e+02,8.955980392156862036e-02,4.680559762449528415e-05
4.120000000000000000e+02,8.955135228848820628e-02,4.760271256644737147e-05
4.160000000000000000e+02,8.954270260989012631e-02,4.753495719189761859e-05
4.200000000000000000e+02,8.953394557823128597e-02,4.776816289514442259e-05
4.240000000000000000e+02,8.952571877807727341e-02,4.813066222895170379e-05
4.280000000000000000e+02,8.951741766800178079e-02,4.823321345822900171e-05
4.320000000000000000e+02,8.950946869488533852e-02,4.780860818625687694e-05
4.360000000000000000e+02,8.950247378768023954e-02,4.790470613287252567e-05
4.400000000000000000e+02,8.949503246753247321e-02,4.833009921446617801e-05
4.440000000000000000e+02,8.948781638781637404e-02,4.820551460684036613e-05
4.480000000000000000e+02,8.948001169217686956e-02,4.840876767683684802e-05
4.520000000000000000e+02,8.947429414243572576e-02,4.857438330337730532e-05
4.560000000000000000e+02,8.946693817878027810e-02,4.888260890988052230e-05
4.600000000000000000e+02,8.946122153209111472e-02,4.884767742999593040e-05
4.640000000000000000e+02,8.945416153530376391e-02,4.940151081540841509e-05
4.680000000000000000e+02,8.944765974765975236e-02,4.910240388739420362e-05
4.720000000000000000e+02,8.944146489104116970e-02,4.980687902075690322e-05
4.760000000000000000e+02,8.943628951580631647e-02,5.031891996568281760e-05
4.800000000000000000e+02,8.942909226190476346e-02,5.042123757452520138e-05
4.840000000000000000e+02,8.942333234946872600e-02,5.039276821383370015e-05
4.880000000000000000e+02,8.941834992193599396e-02,5.094663463067764994e-05
4.920000000000000000e+02,8.941348722415795591e-02,5.118936333282981301e-05
4.960000000000000000e+02,8.940733966973886393e-02,5.172198133590503544e-05
5.000000000000000000e+02,8.940148095238094339e-02,5.196424944088560283e-05
5.040000000000000000e+02,8.939678760393045265e-02,5.210943709738043102e-05
5.080000000000000000e+02,8.939132452193475353e-02,5.260140891598303795e-05
5.120000000000000000e+02,8.938576078869046870e-02,5.289059447938165924e-05
5.160000000000000000e+02,8.938103543743078361e-02,5.270394212137170022e-05
5.200000000000000000e+02,8.937682692307691301e-02,5.346191682051506394e-05
5.240000000000000000e+02,8.937181933842240633e-02,5.342749092031418121e-05
5.280000000000000000e+02,8.936700487012985694e-02,5.409068346106458411e-05
5.320000000000000000e+02,8.936198532044395404e-02,5.433378696668149404e-05
5.360000000000000000e+02,8.935731609808102160e-02,5.447352539645338592e-05
5.400000000000000000e+02,8.935189153439153376e-02,5.495667628053716597e-05
5.440000000000000000e+02,8.934795605742296143e-02,5.461206353394868949e-05
5.480000000000000000e+02,8.934291362530413783e-02,5.539439307093627199e-05
5.520000000000000000e+02,8.933837560386473364e-02,5.519732375638696133e-05
5.560000000000000000e+02,8.933520897567659436e-02,5.632528982298927754e-05
5.600000000000000000e+02,8.933046343537413836e-02,5.675480039587637313e-05
5.640000000000000000e+02,8.932680260047283494e-02,5.673255958529637918e-05
5.680000000000000000e+02,8.932243460764587029e-02,5.713958634300002137e-05
5.720000000000000000e+02,8.931813603063602780e-02,5.715388185386563317e-05
5.760000000000000000e+02,8.931450479497353434e-02,5.749854288907546151e-05
5.800000000000000000e+02,8.931164203612480812e-02,5.785096702780379751e-05
