t,D_solv_mean,D_solv_err
0.000000000000000000e+00,nan,nan
4.000000000000000000e+00,1.839453583333333364e-01,2.779925934098615770e-04
8.000000000000000000e+00,1.358812041666666581e-01,1.478306254318982463e-04
1.200000000000000000e+01,1.201245874999999907e-01,1.033524498415311539e-04
1.600000000000000000e+01,1.123460312499999780e-01,8.669098752019250285e-05
2.000000000000000000e+01,1.076504333333333091e-01,5.595996805477409570e-05
2.400000000000000000e+01,1.045665694444444654e-01,4.960766771537532212e-05
2.800000000000000000e+01,1.023796428571428496e-01,4.879655751119599347e-05
3.200000000000000000e+01,1.007388750000000055e-01,4.811623860542991364e-05
3.600000000000000000e+01,9.944221296296297530e-02,4.213703909881019472e-05
4.000000000000000000e+01,9.841073749999998399e-02,3.860166703546143732e-05
4.400000000000000000e+01,9.757817045454547644e-02,3.742554423999101359e-05
4.800000000000000000e+01,9.687789583333332455e-02,3.624917561500450399e-05
5.200000000000000000e+01,9.627880769230767743e-02,3.361507731664186772e-05
5.600000000000000000e+01,9.577815773809524036e-02,3.254670469925399789e-05
6.000000000000000000e+01,9.534114166666667056e-02,3.540479356780507802e-05
6.400000000000000000e+01,9.495101822916665602e-02,3.562473654712602764e-05
6.800000000000000000e+01,9.460862500000000175e-02,3.347142923861400467e-05
7.200000000000000000e+01,9.431316666666665627e-02,3.334660386845330433e-05
7.600000000000000000e+01,9.404025877192982719e-02,3.235769139030680435e-05
8.000000000000000000e+01,9.379343541666665396e-02,3.188170007197252171e-05
8.400000000000000000e+01,9.357311111111110691e-02,3.280494121525672727e-05
8.800000000000000000e+01,9.337050189393938937e-02,3.420649984185851358e-05
9.200000000000000000e+01,9.318453260869563604e-02,3.494507499675714808e-05
9.600000000000000000e+01,9.302386805555555582e-02,3.305189892256185430e-05
1.000000000000000000e+02,9.286975166666668058e-02,3.607251351337851700e-05
1.040000000000000000e+02,9.272273717948717464e-02,3.738877529209483461e-05
1.080000000000000000e+02,9.259300617283951207e-02,3.392786538117964777e-05
1.120000000000000000e+02,9.246988541666667505e-02,3.537601813509087649e-05
1.160000000000000000e+02,9.235508477011496187e-02,3.569485939553579450e-05
1.200000000000000000e+02,9.224954444444445623e-02,3.593280860712805410e-05
1.240000000000000000e+02,9.215216129032256787e-02,3.733714416768938165e-05
1.280000000000000000e+02,9.205558723958333356e-02,3.816653145968707022e-05
