t,D_solv_mean,D_solv_err
0.000000000000000000e+00,nan,nan
4.000000000000000000e+00,1.857122625000000027e-01,2.743977269933009630e-04
8.000000000000000000e+00,1.373688437499999693e-01,1.252759444637495270e-04
1.200000000000000000e+01,1.214108805555555587e-01,9.655263245159731195e-05
1.600000000000000000e+01,1.135556145833333391e-01,6.279921134614882658e-05
2.000000000000000000e+01,1.088565500000000102e-01,4.432372528857318712e-05
2.400000000000000000e+01,1.056635277777777937e-01,4.700499783718053770e-05
2.800000000000000000e+01,1.034407380952380856e-01,3.697206186471873560e-05
3.200000000000000000e+01,1.017761406249999973e-01,3.784551748995811267e-05
3.600000000000000000e+01,1.004600787037037007e-01,2.695231671410388237e-05
4.000000000000000000e+01,9.939750416666665034e-02,2.793692772910730661e-05
4.400000000000000000e+01,9.855519696969697319e-02,2.676692740041295882e-05
4.800000000000000000e+01,9.782543055555556477e-02,3.096153693774393844e-05
5.200000000000000000e+01,9.723321794871794821e-02,2.801630095337759641e-05
5.600000000000000000e+01,9.670808035714287265e-02,2.796676683638132664e-05
6.000000000000000000e+01,9.626929999999998822e-02,2.651274404334413431e-05
6.400000000000000000e+01,9.587320052083334043e-02,2.794507009161004111e-05
6.800000000000000000e+01,9.552881617647060453e-02,2.940472547617433840e-05
7.200000000000000000e+01,9.522042361111111852e-02,2.911287662948068802e-05
7.600000000000000000e+01,9.494496710526315053e-02,3.048694577038407277e-05
8.000000000000000000e+01,9.470824583333332936e-02,3.002857239543769652e-05
8.400000000000000000e+01,9.448146031746032514e-02,2.871911361275804691e-05
8.800000000000000000e+01,9.427173106060604546e-02,3.051799205693783219e-05
9.200000000000000000e+01,9.408470833333335004e-02,3.012265923265783623e-05
9.600000000000000000e+01,9.391352777777776939e-02,2.807153098842390086e-05
1.000000000000000000e+02,9.376195666666667372e-02,3.002907091469946999e-05
1.040000000000000000e+02,9.361324038461538155e-02,3.173855553191018034e-05
1.080000000000000000e+02,9.348420216049382891e-02,3.108613500923319731e-05
1.120000000000000000e+02,9.336201339285712941e-02,3.213398797772498656e-05
1.160000000000000000e+02,9.324440086206897682e-02,3.202956127969443549e-05
1.200000000000000000e+02,9.312865555555555064e-02,3.260346454298665783e-05
1.240000000000000000e+02,9.303123118279571502e-02,3.284165687896022177e-05
1.280000000000000000e+02,9.294225651041666814e-02,3.412621423657698346e-05
1.320000000000000000e+02,9.284932575757573470e-02,3.555801950446388132e-05
1.360000000000000000e+02,9.276488725490197873e-02,3.520768244353437190e-05
1.400000000000000000e+02,9.268710476190476777e-02,3.542720174999170417e-05
1.440000000000000000e+02,9.261084606481481685e-02,3.632791760484568346e-05
1.480000000000000000e+02,9.254207657657657904e-02,3.685837247173858388e-05
1.520000000000000000e+02,9.247418530701753681e-02,3.523548685154288275e-05
1.560000000000000000e+02,9.240800213675214037e-02,3.884812913591737763e-05
1.600000000000000000e+02,9.235477083333332171e-02,3.783552517385418556e-05
1.640000000000000000e+02,9.229243089430894109e-02,3.912353981533870815e-05
1.680000000000000000e+02,9.224071428571430087e-02,3.927152290420357004e-05
1.720000000000000000e+02,9.218782364341085445e-02,3.858930903932349571e-05
1.760000000000000000e+02,9.213910511363636313e-02,3.954519876026061867e-05
1.800000000000000000e+02,9.209380462962962755e-02,4.033634445112827292e-05
1.840000000000000000e+02,9.204489130434782840e-02,3.948450779271113562e-05
1.880000000000000000e+02,9.200543439716310501e-02,4.091691920379023160e-05
1.920000000000000000e+02,9.196138020833334592e-02,4.145740082551555976e-05
1.960000000000000000e+02,9.192206632653061871e-02,4.180157954060945337e-05
2.000000000000000000e+02,9.188548333333332319e-02,4.193581552154237714e-05
2.040000000000000000e+02,9.185069444444445008e-02,4.309221981624253983e-05
2.080000000000000000e+02,9.181215544871794421e-02,4.347768363673391000e-05
2.120000000000000000e+02,9.178028301886792528e-02,4.313313991648296290e-05
2.160000000000000000e+02,9.174800925925924444e-02,4.353199033373395796e-05
2.200000000000000000e+02,9.171409848484848859e-02,4.346876931751058638e-05
2.240000000000000000e+02,9.168158482142856058e-02,4.520066695460330186e-05
2.280000000000000000e+02,9.165335526315790404e-02,4.430617868318373342e-05
2.320000000000000000e+02,9.162268678160918889e-02,4.494773875740326884e-05
2.360000000000000000e+02,9.159838276836158866e-02,4.480659775930042964e-05
2.400000000000000000e+02,9.157279166666668080e-02,4.521786040594380962e-05
2.440000000000000000e+02,9.154638661202187111e-02,4.559093436617589099e-05
2.480000000000000000e+02,9.152127016129033010e-02,4.544942658880731309e-05
2.520000000000000000e+02,9.149425925925927516e-02,4.621023095331473383e-05
