t,D_cat_mean,D_cat_err,D_ani_mean,D_ani_err
0.000000000000000000e+00,nan,nan,nan,nan
4.000000000000000000e+00,8.123807499999999848e-01,1.439851470148210445e-02,7.935758333333333692e-01,1.632488246772013582e-02
8.000000000000000000e+00,6.032513958333333148e-01,7.363498595925257496e-03,5.938210624999999965e-01,8.218498642148063318e-03
1.200000000000000000e+01,5.353886111111111346e-01,4.902483968743393677e-03,5.290191666666667070e-01,5.360370766782199953e-03
1.600000000000000000e+01,5.021972604166666798e-01,3.611616249059579169e-03,4.973073541666666597e-01,4.120192645514252246e-03
2.000000000000000000e+01,4.822709083333333591e-01,2.991106707201491698e-03,4.782413416666666528e-01,3.237017803011576957e-03
2.400000000000000000e+01,4.696024999999999783e-01,2.483506300163678543e-03,4.661776736111110653e-01,2.817208796558168683e-03
2.800000000000000000e+01,4.605434404761904466e-01,2.227905919287126533e-03,4.573773571428570994e-01,2.375461310458298544e-03
3.200000000000000000e+01,4.537154218750000245e-01,1.971515989347054007e-03,4.508981927083333119e-01,2.132055322200014820e-03
3.600000000000000000e+01,4.482104120370370426e-01,1.837061396379264340e-03,4.455640231481481917e-01,1.960948947578208725e-03
4.000000000000000000e+01,4.441039583333333818e-01,1.707825177640926329e-03,4.414969166666667388e-01,1.809662410753747497e-03
4.400000000000000000e+01,4.407354545454544303e-01,1.607312824004009186e-03,4.381826136363636270e-01,1.707379987420188554e-03
4.800000000000000000e+01,4.378520486111112109e-01,1.531995105495851609e-03,4.354118402777777952e-01,1.638808110691397949e-03
5.200000000000000000e+01,4.354931089743590000e-01,1.459132383585785885e-03,4.331745192307693282e-01,1.541715470060791432e-03
5.600000000000000000e+01,4.333222321428570889e-01,1.404396668656283801e-03,4.311203273809524061e-01,1.515920290759394887e-03
6.000000000000000000e+01,4.315218888888888715e-01,1.370099032070948167e-03,4.293396111111110747e-01,1.437580576974702758e-03
6.400000000000000000e+01,4.300603385416666424e-01,1.340230149157556729e-03,4.279397135416666553e-01,1.411997407269306726e-03
6.800000000000000000e+01,4.286715196078431656e-01,1.307681091097486099e-03,4.266226225490195034e-01,1.391714297927848032e-03
7.200000000000000000e+01,4.273684490740740638e-01,1.273827958258340245e-03,4.253869212962963497e-01,1.395784719349612386e-03
7.600000000000000000e+01,4.263702850877194028e-01,1.254971832901804508e-03,4.243850438596490915e-01,1.353543117401948210e-03
8.000000000000000000e+01,4.253348333333333287e-01,1.225532559658840418e-03,4.233544791666666862e-01,1.326893256436136861e-03
8.400000000000000000e+01,4.245547420634919744e-01,1.224062163840434862e-03,4.225870238095238429e-01,1.317936212880996272e-03
8.800000000000000000e+01,4.237444507575757191e-01,1.203767487760567514e-03,4.217989015151514809e-01,1.319725270305914695e-03
9.200000000000000000e+01,4.230129891304348355e-01,1.167699577652210694e-03,4.210518115942027961e-01,1.304655885968789703e-03
9.600000000000000000e+01,4.223347743055555492e-01,1.156951678522063869e-03,4.203809895833333643e-01,1.296857593129107896e-03
1.000000000000000000e+02,4.217413000000000411e-01,1.143712077911436704e-03,4.198191333333333719e-01,1.308231835836558580e-03
1.040000000000000000e+02,4.212182532051281791e-01,1.109130253586537024e-03,4.193233814102564350e-01,1.309690647152108450e-03
1.080000000000000000e+02,4.207282716049382532e-01,1.129784610115697543e-03,4.188122839506173145e-01,1.283967258658443630e-03
1.120000000000000000e+02,4.201584226190476778e-01,1.096254485607764569e-03,4.182661160714286064e-01,1.298725190379892329e-03
1.160000000000000000e+02,4.197348419540229969e-01,1.096495026453636005e-03,4.178635344827584808e-01,1.305573965275005953e-03
1.200000000000000000e+02,4.193616527777777603e-01,1.089365963070287272e-03,4.174984305555556330e-01,1.304092004241090520e-03
1.240000000000000000e+02,4.189090322580645287e-01,1.078336804058919107e-03,4.170490994623656245e-01,1.294286477878868165e-03
1.280000000000000000e+02,4.185600520833333005e-01,1.077100005180886642e-03,4.166943229166666929e-01,1.296628125847483666e-03
1.320000000000000000e+02,4.182100378787878547e-01,1.069571331808771061e-03,4.163565277777777629e-01,1.299402801152702404e-03
1.360000000000000000e+02,4.178737745098038969e-01,1.079731216172644462e-03,4.160252573529411579e-01,1.292067344653303985e-03
1.400000000000000000e+02,4.175545357142856906e-01,1.077219190178686087e-03,4.156916785714285245e-01,1.304581202662083265e-03
