t,D_cat_mean,D_cat_err,D_ani_mean,D_ani_err
0.000000000000000000e+00,nan,nan,nan,nan
4.000000000000000000e+00,7.768265833333333203e-01,5.433045449655712032e-03,7.780142083333333458e-01,6.992492068892620233e-03
8.000000000000000000e+00,5.816460624999999496e-01,2.568951044115494117e-03,5.823138125000000276e-01,3.572076015326228985e-03
1.200000000000000000e+01,5.187857083333333730e-01,1.609017160358889491e-03,5.194187222222222955e-01,2.454602776390973386e-03
1.600000000000000000e+01,4.872761354166666448e-01,1.202401467090684134e-03,4.878035208333333372e-01,1.838628171805552778e-03
2.000000000000000000e+01,4.692594833333333382e-01,1.035935471767748112e-03,4.698591916666666757e-01,1.427991596400496246e-03
2.400000000000000000e+01,4.571487777777778483e-01,8.737877533197132510e-04,4.577566944444444452e-01,1.184343341071884522e-03
2.800000000000000000e+01,4.487194523809524549e-01,7.622105263815422312e-04,4.493769285714285244e-01,9.680321987441828585e-04
3.200000000000000000e+01,4.423033072916666697e-01,6.537950203370292450e-04,4.430325729166667559e-01,9.351759897343665156e-04
3.600000000000000000e+01,4.374221666666666120e-01,6.061487698180038691e-04,4.382227083333333217e-01,7.825778810572673033e-04
4.000000000000000000e+01,4.334116666666666395e-01,5.447171369245341118e-04,4.342561666666666653e-01,7.678062881625669425e-04
4.400000000000000000e+01,4.302033712121211551e-01,5.167742670436609566e-04,4.310802651515150963e-01,7.036653690266752312e-04
4.800000000000000000e+01,4.276508680555555775e-01,4.766994633853163625e-04,4.285467708333333126e-01,6.274664788859712688e-04
5.200000000000000000e+01,4.253783974358974485e-01,4.292331316926509266e-04,4.263037179487179640e-01,6.129539842014914211e-04
5.600000000000000000e+01,4.234764880952380794e-01,4.408279621908132713e-04,4.244122321428570599e-01,5.485930930226697510e-04
6.000000000000000000e+01,4.218206388888889324e-01,4.171337259839140226e-04,4.227408055555555433e-01,5.088478480438377244e-04
6.400000000000000000e+01,4.204752083333332946e-01,4.014382993094831238e-04,4.213896093749999738e-01,4.974101029469688712e-04
6.800000000000000000e+01,4.191966421568628087e-01,4.174460768196213301e-04,4.200781127450980423e-01,4.870964680332954015e-04
7.200000000000000000e+01,4.180584722222221994e-01,4.224357008960755297e-04,4.189268518518519113e-01,4.560886821688440920e-04
7.600000000000000000e+01,4.170121491228069854e-01,4.082221775181244633e-04,4.178722368421052269e-01,4.485659427608855790e-04
8.000000000000000000e+01,4.161545833333333277e-01,3.868261090689298310e-04,4.170049791666666783e-01,4.315652938601320480e-04
8.400000000000000000e+01,4.153780753968254191e-01,4.049832367782644571e-04,4.162116666666667020e-01,4.125259110723432311e-04
8.800000000000000000e+01,4.146415340909090363e-01,4.184607810272647824e-04,4.154681060606060794e-01,4.129557547650618710e-04
9.200000000000000000e+01,4.139624999999999555e-01,4.065302507354222241e-04,4.147907427536232094e-01,3.831590466315256760e-04
9.600000000000000000e+01,4.133388368055556095e-01,3.912612308831989595e-04,4.141760937499999740e-01,3.875705633201060609e-04
1.000000000000000000e+02,4.127598000000000100e-01,4.054639879885226493e-04,4.136011500000000285e-01,3.595978270114533713e-04
1.040000000000000000e+02,4.122048076923077176e-01,4.018991229451827300e-04,4.130560576923076321e-01,3.597629430687103794e-04
1.080000000000000000e+02,4.116994444444443957e-01,3.771304788985872791e-04,4.125753086419753357e-01,3.502125222396538931e-04
1.120000000000000000e+02,4.112337946428571422e-01,3.896853351864546216e-04,4.121205654761904702e-01,3.430842646659962151e-04
1.160000000000000000e+02,4.107754310344827187e-01,3.969627967519237673e-04,4.116763218390804835e-01,3.473980000308314674e-04
1.200000000000000000e+02,4.104153194444444819e-01,3.890265563481076641e-04,4.113259722222222803e-01,3.472880919002589543e-04
1.240000000000000000e+02,4.100030241935483377e-01,3.986096327446796953e-04,4.109219623655914200e-01,3.391805839028469330e-04
1.280000000000000000e+02,4.096501562499999527e-01,3.900868804079052083e-04,4.105815234374999845e-01,3.303472788194082490e-04
1.320000000000000000e+02,4.093692676767676231e-01,4.000436037534311931e-04,4.103052525252525173e-01,3.328554476634182271e-04
1.360000000000000000e+02,4.090319852941177170e-01,4.042463123788765959e-04,4.099715686274508775e-01,3.344640613119740269e-04
1.400000000000000000e+02,4.087418214285714058e-01,3.874646551432280408e-04,4.096912857142857023e-01,3.329998373278397154e-04
1.440000000000000000e+02,4.084578125000000171e-01,3.965630976069743196e-04,4.094176388888889351e-01,3.197691582636855438e-04
1.480000000000000000e+02,4.081974774774774772e-01,3.935644851656613366e-04,4.091682882882882177e-01,3.282130154709225539e-04
1.520000000000000000e+02,4.079171271929823983e-01,3.941879149072169343e-04,4.088992982456140513e-01,3.288512673136809151e-04
