cluster_size, probability, probability_err
1.000000000000000000e+00,8.277273554305329961e-01,6.518203023718245224e-04
2.000000000000000000e+00,1.313379129990140115e-01,3.635642382060660688e-04
3.000000000000000000e+00,2.953691630620992534e-02,6.242593582461765942e-04
4.000000000000000000e+00,8.046481635335717489e-03,2.034054563236369257e-04
5.000000000000000000e+00,2.296510317271553085e-03,3.921944873006194993e-05
6.000000000000000000e+00,6.924423939539667066e-04,2.547593008517833101e-05
7.000000000000000000e+00,2.319223802807138940e-04,3.540918756288728578e-05
8.000000000000000000e+00,7.359704403589429570e-05,1.518184413417484482e-05
9.000000000000000000e+00,3.203412785073206820e-05,6.999343082904789851e-06
1.000000000000000000e+01,1.856110796927234782e-05,3.682018528559185680e-06
1.100000000000000000e+01,3.156804808445083701e-06,3.156804808445084125e-06
1.200000000000000000e+01,3.109452736318407850e-06,3.109452736318408274e-06
