cluster_size, probability, probability_err
1.000000000000000000e+00,7.247493858948436118e-01,1.589403155161366477e-03
2.000000000000000000e+00,1.542564535160420303e-01,7.776845802160169997e-04
3.000000000000000000e+00,5.610466352542180929e-02,8.488528204824313285e-04
4.000000000000000000e+00,2.590771502248012323e-02,3.268689371784919443e-04
5.000000000000000000e+00,1.338093568628266616e-02,1.748519339689957126e-04
6.000000000000000000e+00,7.480915503848345298e-03,2.899303476659053800e-04
7.000000000000000000e+00,4.704008475322352632e-03,9.117833307632039030e-05
8.000000000000000000e+00,2.852480082108388784e-03,1.029510111025140335e-04
9.000000000000000000e+00,2.136627082114830444e-03,4.800854021865734282e-05
1.000000000000000000e+01,1.323171568486122265e-03,8.081143804310016100e-05
1.100000000000000000e+01,1.026663416290519342e-03,3.492256293223678363e-05
1.200000000000000000e+01,7.958768299707500533e-04,6.096097408131889343e-05
1.300000000000000000e+01,4.748994678544638643e-04,1.108371458333528056e-05
1.400000000000000000e+01,3.127767849090194144e-04,3.395009356007142515e-05
1.500000000000000000e+01,2.582582793206260156e-04,6.210275753909423461e-05
1.600000000000000000e+01,1.917098496907191014e-04,8.841261775206079191e-06
1.700000000000000000e+01,1.860633338812169013e-04,2.353787055163371192e-05
1.800000000000000000e+01,1.042978068719597031e-04,2.102905599249578405e-05
1.900000000000000000e+01,6.359533728414100905e-05,2.683900342984096361e-05
2.000000000000000000e+01,7.921403545083512924e-05,1.913667540311010234e-05
2.100000000000000000e+01,5.878223230801650625e-05,4.507940393906785995e-06
2.200000000000000000e+01,5.098238158481754358e-05,1.089224899138751083e-05
2.300000000000000000e+01,3.979276100861660483e-05,8.075562082986288248e-06
2.400000000000000000e+01,4.875434417012631210e-05,9.811485997709733906e-06
2.500000000000000000e+01,4.982574300563607318e-05,1.740174554828312185e-05
2.600000000000000000e+01,3.846676370612594803e-05,4.601980297335738599e-06
2.700000000000000000e+01,1.068332067334028594e-05,5.342678316157705901e-06
2.800000000000000000e+01,1.653388247813382397e-05,1.653388247813382397e-05
2.900000000000000000e+01,5.640730587425683334e-06,5.640730587425683334e-06
3.000000000000000000e+01,5.281448384404939475e-06,5.281448384404939475e-06
3.100000000000000000e+01,2.795486222774908893e-05,6.312107466001717643e-06
3.500000000000000000e+01,9.360000054731840432e-06,4.877481249454933298e-06
3.600000000000000000e+01,1.290905438879920939e-05,6.793272828485955445e-06
4.200000000000000000e+01,4.201963157187038253e-06,4.201963157187038253e-06
4.400000000000000000e+01,5.366908714249680193e-06,5.366908714249680193e-06
5.400000000000000000e+01,3.961086288303704818e-06,3.961086288303704818e-06
7.392000000000000000e+03,4.658356159278512951e-06,4.658356159278513798e-06
7.400000000000000000e+03,3.574083604963687208e-06,3.574083604963687632e-06
7.403000000000000000e+03,3.615642716649311424e-06,3.615642716649312271e-06
7.408000000000000000e+03,3.605162592832936681e-06,3.605162592832936681e-06
7.415000000000000000e+03,8.557780276261118724e-06,4.421062180533055976e-06
7.418000000000000000e+03,5.010195748347888441e-06,5.010195748347888441e-06
7.425000000000000000e+03,4.751790236971779431e-06,4.751790236971779431e-06
7.427000000000000000e+03,8.707854262688785580e-06,4.542975508128306060e-06
7.428000000000000000e+03,3.668970780316705442e-06,3.668970780316705865e-06
7.429000000000000000e+03,5.071482546492816115e-06,5.071482546492816115e-06
7.430000000000000000e+03,4.863269186812758940e-06,4.863269186812759787e-06
7.431000000000000000e+03,4.751790236971779431e-06,4.751790236971779431e-06
7.433000000000000000e+03,9.763591853144092995e-06,9.763591853144091301e-06
7.435000000000000000e+03,4.995104797298647060e-06,4.995104797298647907e-06
7.436000000000000000e+03,4.995104797298647060e-06,4.995104797298647907e-06
7.437000000000000000e+03,8.569990294023189910e-06,4.389579572283666555e-06
7.439000000000000000e+03,3.723895492596895852e-06,3.723895492596896275e-06
7.441000000000000000e+03,5.025378159706518080e-06,5.025378159706518927e-06
7.444000000000000000e+03,3.533469018543645842e-06,3.533469018543645842e-06
7.445000000000000000e+03,8.695564415119216075e-06,4.424320204944540158e-06
7.446000000000000000e+03,1.373047034891974870e-05,1.573270030683622248e-06
7.447000000000000000e+03,4.906434297938316363e-06,4.906434297938316363e-06
7.448000000000000000e+03,9.648318103925990541e-06,9.648318103925988847e-06
7.449000000000000000e+03,5.134287283910684770e-06,5.134287283910684770e-06
7.450000000000000000e+03,7.574610955529909217e-06,7.574610955529908370e-06
7.451000000000000000e+03,9.706396822023509877e-06,9.706396822023509877e-06
7.452000000000000000e+03,1.891787027253511255e-05,1.361688276725716585e-05
7.453000000000000000e+03,1.507622677341352508e-05,8.691092025627032946e-06
7.454000000000000000e+03,1.565188685239410682e-05,9.723482969798831376e-06
7.455000000000000000e+03,8.551281980646784235e-06,4.425821849317016479e-06
7.457000000000000000e+03,1.463270323453009373e-05,9.566720476541976974e-06
7.458000000000000000e+03,7.584313050845419425e-06,7.584313050845419425e-06
7.459000000000000000e+03,1.908412733050290441e-05,6.001414543241046697e-06
7.460000000000000000e+03,1.300363361027780823e-05,6.801210141559882466e-06
7.461000000000000000e+03,1.779669904922815134e-05,9.235307034846063317e-06
7.462000000000000000e+03,3.095266362753777402e-05,1.694970059586435926e-05
7.463000000000000000e+03,1.257241292888711412e-05,6.743080683457251457e-06
7.464000000000000000e+03,1.500311059904812883e-05,8.847728408347339980e-06
7.465000000000000000e+03,1.366269941283166063e-05,8.882402993255030635e-06
7.466000000000000000e+03,8.934156753099534078e-06,4.588104447827244452e-06
7.467000000000000000e+03,1.945161516288201284e-05,6.078342014625636367e-06
7.468000000000000000e+03,1.229350599719107259e-05,6.503078643035363807e-06
7.469000000000000000e+03,2.326055007462918503e-05,5.038101703561975046e-06
7.470000000000000000e+03,1.416895227361513161e-05,8.764909396385184341e-06
7.471000000000000000e+03,1.880881718144463701e-05,4.903741972913053609e-06
7.472000000000000000e+03,1.639189990389666981e-05,9.924059042011577100e-06
7.473000000000000000e+03,2.825718283378023438e-05,2.265436335636287055e-06
7.474000000000000000e+03,3.886815920398009707e-06,3.886815920398010554e-06
7.475000000000000000e+03,1.836159001410416226e-05,5.803948824499961730e-06
7.476000000000000000e+03,5.248021495896046643e-06,5.248021495896046643e-06
7.477000000000000000e+03,9.242534672708645140e-06,4.760633239672115327e-06
7.478000000000000000e+03,3.652814798778844605e-05,1.874495959093715921e-05
7.479000000000000000e+03,1.840325077385206569e-05,9.498853378042970707e-06
7.480000000000000000e+03,2.759217352778086196e-05,1.425991252185546224e-05
7.481000000000000000e+03,3.333970723019897192e-05,6.949851658010300686e-06
7.482000000000000000e+03,1.951276517596378475e-05,5.460752017617362706e-06
7.483000000000000000e+03,2.602001305865795703e-05,1.864592458801510292e-05
7.484000000000000000e+03,9.106020894476094690e-06,4.681706731785505704e-06
7.485000000000000000e+03,1.026351601154501469e-05,5.139860984864463659e-06
7.486000000000000000e+03,3.070914687584795741e-05,9.345677764180695382e-06
7.487000000000000000e+03,2.424816501367350069e-05,1.088757107976580881e-05
7.488000000000000000e+03,3.104600840614841112e-05,8.741891055146302448e-06
7.489000000000000000e+03,1.080557896617675933e-05,5.404165099193613514e-06
7.490000000000000000e+03,1.562422020097203453e-05,1.562422020097203114e-05
7.491000000000000000e+03,2.522977384932556023e-05,9.986029453876338368e-06
7.492000000000000000e+03,2.064388893721996157e-05,1.032207788888106511e-05
7.493000000000000000e+03,3.961086288303704818e-06,3.961086288303704818e-06
7.494000000000000000e+03,2.169702391770103348e-05,1.091810961514099240e-05
7.495000000000000000e+03,2.244524074138803948e-05,1.128362196149596425e-05
7.496000000000000000e+03,1.709978736042354024e-05,1.036567775497208392e-05
7.497000000000000000e+03,1.963690316988972334e-05,6.200096465476349657e-06
7.498000000000000000e+03,4.570018991187717832e-05,8.439832002526156439e-06
7.499000000000000000e+03,3.885658888282405725e-05,4.708682422030917013e-06
7.500000000000000000e+03,3.293309247771839953e-05,1.818187509988312240e-05
7.501000000000000000e+03,3.996333085240207848e-05,1.942880450044963731e-05
7.502000000000000000e+03,2.071312109339223397e-05,1.373229436621979309e-05
7.503000000000000000e+03,3.952563331195632228e-05,1.956081269185408573e-05
7.504000000000000000e+03,3.654469197367250913e-05,2.196958827985346282e-05
7.505000000000000000e+03,2.563396580445631418e-05,1.825104429203180226e-05
7.506000000000000000e+03,2.593613101980385939e-05,1.378239439531784960e-05
7.507000000000000000e+03,1.907929956714032819e-05,5.915763557351292529e-06
7.508000000000000000e+03,5.754978521813779906e-05,5.139688020924560449e-06
7.509000000000000000e+03,5.550172106260116428e-05,1.980217765538859739e-05
7.510000000000000000e+03,3.362075048671173659e-05,9.168341237196371395e-06
7.511000000000000000e+03,3.286356315433664718e-05,9.030947513190369904e-06
7.512000000000000000e+03,4.127133382692257176e-05,1.297437505245751845e-05
7.513000000000000000e+03,2.581959635901412016e-05,1.190603134066340106e-05
7.514000000000000000e+03,2.716904891710086270e-05,6.223439119661782310e-06
7.515000000000000000e+03,4.128302331597911599e-05,1.531346140053414041e-05
7.516000000000000000e+03,2.476975034447220040e-05,6.297738649586227037e-06
7.517000000000000000e+03,1.954132423743219616e-05,1.420794098760330904e-05
7.518000000000000000e+03,3.871850635824790446e-05,4.781000832685629228e-06
7.519000000000000000e+03,2.628073645619324539e-05,1.391563787089615467e-05
7.520000000000000000e+03,3.056386090077303845e-05,1.043360392074001390e-05
7.521000000000000000e+03,3.227395634472617628e-05,1.613962095425337467e-05
7.522000000000000000e+03,2.759481120342873730e-05,1.415929153689181717e-05
7.523000000000000000e+03,3.214237925219725836e-05,1.846501619913472591e-05
7.524000000000000000e+03,4.654815399824248470e-05,1.210238727033555479e-05
7.525000000000000000e+03,2.797382475080685896e-05,6.651050366953333353e-06
7.526000000000000000e+03,2.017669468555635451e-05,6.654875908648503536e-06
7.527000000000000000e+03,2.993688320412311041e-05,2.691154170613037706e-06
7.528000000000000000e+03,2.263768401172897840e-05,6.542137256213858933e-06
7.529000000000000000e+03,4.124914916919703202e-05,1.535493476566175545e-05
7.530000000000000000e+03,5.115275740246619203e-05,1.664739764705668227e-05
7.531000000000000000e+03,3.749853486158697893e-05,1.074157538693729369e-05
7.532000000000000000e+03,2.502440829623466803e-05,5.140622258620430056e-06
7.533000000000000000e+03,3.590005818821071800e-05,7.505852020087984293e-06
7.534000000000000000e+03,5.809754992120685473e-05,5.550685333781573513e-06
7.535000000000000000e+03,2.032568887797030869e-05,6.218907958117863090e-06
7.536000000000000000e+03,2.340147511260975174e-05,7.194139954923354172e-06
7.537000000000000000e+03,2.013027951232853062e-05,1.458157864806435832e-05
7.538000000000000000e+03,2.469769024844054191e-05,4.679876954112206365e-06
7.539000000000000000e+03,4.995529675733273580e-05,8.456299388807043399e-06
7.540000000000000000e+03,1.390364119503656705e-05,7.376335318868098237e-06
7.541000000000000000e+03,3.285972470388642439e-05,9.230778634813917337e-06
7.542000000000000000e+03,1.091614834262794597e-05,1.091614834262794766e-05
7.543000000000000000e+03,3.291016694058885005e-05,9.401452008347182797e-06
7.544000000000000000e+03,2.931166713222595861e-05,6.697587132357269557e-06
7.545000000000000000e+03,1.915915083799643151e-05,9.856872140038267009e-06
7.547000000000000000e+03,4.218736329590736948e-05,1.575823095105056141e-05
7.548000000000000000e+03,2.825302167258401758e-05,1.471997305737366401e-05
7.549000000000000000e+03,2.549714163331152426e-05,1.471347182163853662e-05
7.550000000000000000e+03,9.579328458080479586e-06,4.912337423441555181e-06
7.551000000000000000e+03,4.099187212376083746e-05,5.491138090871007932e-06
7.552000000000000000e+03,4.342885889803389739e-05,1.398945792695620248e-05
7.553000000000000000e+03,1.511184479488805598e-05,1.531043518861012095e-06
7.554000000000000000e+03,1.579565410054178023e-05,1.501047653730353385e-06
7.555000000000000000e+03,1.004762663550574506e-05,5.248876149761121394e-06
7.556000000000000000e+03,2.314397812570539547e-05,1.163805540530702183e-05
7.557000000000000000e+03,1.841643952750726294e-05,1.112620390529985090e-05
7.558000000000000000e+03,8.278283437185156277e-06,8.278283437185156277e-06
7.559000000000000000e+03,1.687308015041907004e-05,9.793475305319610956e-06
7.560000000000000000e+03,1.965293147997465949e-05,3.499930252346565001e-06
7.561000000000000000e+03,2.374312286828235768e-05,6.616789639300906033e-06
7.562000000000000000e+03,2.220868600118097537e-05,1.110712542018047415e-05
7.563000000000000000e+03,2.566248970587971462e-05,4.730490666930800783e-06
7.564000000000000000e+03,9.586296899729737406e-06,4.901303113793076682e-06
7.565000000000000000e+03,2.187047106707440871e-05,7.562607131887920872e-06
7.566000000000000000e+03,1.594722815151005245e-05,1.026092142087271379e-05
7.567000000000000000e+03,5.248021495896046643e-06,5.248021495896046643e-06
7.568000000000000000e+03,1.442134566533064466e-05,7.706358326726184477e-06
7.569000000000000000e+03,1.592779599320998324e-05,1.230518946272362622e-06
7.570000000000000000e+03,2.033065666351929984e-05,1.059686499182305502e-05
7.571000000000000000e+03,1.118662554967777629e-05,1.118662554967777798e-05
7.573000000000000000e+03,6.258018085672268357e-06,6.258018085672267510e-06
7.574000000000000000e+03,1.331663859696775668e-05,1.331663859696775668e-05
7.575000000000000000e+03,1.547004697113481242e-05,9.659095999852392099e-06
7.576000000000000000e+03,4.364144191324080911e-06,4.364144191324081758e-06
7.577000000000000000e+03,1.584804472483398245e-05,1.029197358576719172e-05
7.578000000000000000e+03,5.943995672771150380e-06,5.943995672771150380e-06
7.581000000000000000e+03,5.798513261199828814e-06,5.798513261199828814e-06
7.582000000000000000e+03,5.839347861630813405e-06,5.839347861630814252e-06
7.583000000000000000e+03,1.176877487366564560e-05,1.176877487366564560e-05
7.584000000000000000e+03,5.965376952169608103e-06,5.965376952169608950e-06
7.585000000000000000e+03,4.457996754578362785e-06,4.457996754578362785e-06
7.587000000000000000e+03,5.738321082017823058e-06,5.738321082017823058e-06
7.588000000000000000e+03,4.572724612232952895e-06,4.572724612232952895e-06
7.589000000000000000e+03,4.288900325956424650e-06,4.288900325956425497e-06
7.590000000000000000e+03,4.606596646397641291e-06,4.606596646397642985e-06
7.591000000000000000e+03,4.318684355997788657e-06,4.318684355997788657e-06
7.594000000000000000e+03,5.901689653747867644e-06,5.901689653747868491e-06
7.596000000000000000e+03,1.180577153080208723e-05,5.904679660297276266e-06
7.597000000000000000e+03,4.442075337597725742e-06,4.442075337597725742e-06
7.598000000000000000e+03,1.771436451175933187e-05,1.017532757495140528e-05
7.601000000000000000e+03,4.159802991730311718e-06,4.159802991730311718e-06
7.602000000000000000e+03,5.965376952169608103e-06,5.965376952169608950e-06
7.610000000000000000e+03,6.211141545704684782e-06,6.211141545704685629e-06
7.613000000000000000e+03,6.074632940304581922e-06,6.074632940304582769e-06
7.616000000000000000e+03,4.765444806618249611e-06,4.765444806618250458e-06
7.617000000000000000e+03,6.119464179716423217e-06,6.119464179716424064e-06
7.620000000000000000e+03,6.164962054658553765e-06,6.164962054658553765e-06
7.626000000000000000e+03,4.572724612232952895e-06,4.572724612232952895e-06
7.633000000000000000e+03,4.783773440489858687e-06,4.783773440489858687e-06
