cluster_size, probability, probability_err
1.000000000000000000e+00,7.559939263900737894e-01,1.158218999181291446e-03
2.000000000000000000e+00,1.613507403898560566e-01,6.085109940354379871e-04
3.000000000000000000e+00,5.002162346778415286e-02,5.711594949317120532e-04
4.000000000000000000e+00,1.845974048585350205e-02,1.846049960465156352e-04
5.000000000000000000e+00,7.897304420525353211e-03,1.259114665181984831e-04
6.000000000000000000e+00,3.342533064460752670e-03,8.511787952100588949e-05
7.000000000000000000e+00,1.512051349592994460e-03,1.001658473172406636e-04
8.000000000000000000e+00,7.523601042611028841e-04,2.572610481135301436e-05
9.000000000000000000e+00,3.216619182685500071e-04,4.167616380301898552e-05
1.000000000000000000e+01,1.857692719269027782e-04,4.866445833390843272e-06
1.100000000000000000e+01,6.498680351992335892e-05,2.586255129913782834e-06
1.200000000000000000e+01,5.971591055627180784e-05,1.430373229766502897e-05
1.300000000000000000e+01,1.873694929054075853e-05,3.909038718431144241e-06
1.400000000000000000e+01,8.728502552751283807e-06,8.728502552751285501e-06
1.500000000000000000e+01,2.062655214804913941e-06,2.062655214804914365e-06
1.600000000000000000e+01,5.026552472795050365e-06,2.570679016987639058e-06
2.000000000000000000e+01,3.031763789219654455e-06,3.031763789219654455e-06
