cluster_size, probability, probability_err
1.000000000000000000e+00,6.369040905175006317e-01,2.125493995483058996e-04
2.000000000000000000e+00,1.823113709243701364e-01,5.564666636589563845e-04
3.000000000000000000e+00,7.870892636059888259e-02,9.453761199409837634e-05
4.000000000000000000e+00,3.974654935720936533e-02,7.857281445947843571e-05
5.000000000000000000e+00,2.250632544580691285e-02,1.926213587764641561e-04
6.000000000000000000e+00,1.343998370268844646e-02,1.137704130960659704e-04
7.000000000000000000e+00,8.381241724158753140e-03,4.988987815964478342e-05
8.000000000000000000e+00,5.691200029178615678e-03,1.334919505940926514e-05
9.000000000000000000e+00,3.701362984554838840e-03,2.804256808646874580e-05
1.000000000000000000e+01,2.550610748254111045e-03,3.689526227747772917e-05
1.100000000000000000e+01,1.750552220195185924e-03,1.016779040319060797e-04
1.200000000000000000e+01,1.230487934484560857e-03,2.117547188350537091e-05
1.300000000000000000e+01,8.867415049402666005e-04,4.474166490836837200e-05
1.400000000000000000e+01,6.082268340282999961e-04,5.361844830031653038e-06
1.500000000000000000e+01,4.123164706455166736e-04,1.982489687137828989e-05
1.600000000000000000e+01,3.158923400000638736e-04,1.834231096273449305e-05
1.700000000000000000e+01,1.826180994899305682e-04,1.195466210914807974e-05
1.800000000000000000e+01,2.003230389366638699e-04,7.930549962846937550e-06
1.900000000000000000e+01,1.142300779026851664e-04,6.170669148145900107e-06
2.000000000000000000e+01,7.791158841916774049e-05,1.439385855563792599e-05
2.100000000000000000e+01,8.216851393258473859e-05,7.631137148536975006e-06
2.200000000000000000e+01,3.096985927033312408e-05,1.100206592122172064e-05
2.300000000000000000e+01,4.617349118529031699e-05,1.180306607422907930e-05
2.400000000000000000e+01,2.125783398452349307e-05,3.089448760574501654e-06
2.500000000000000000e+01,1.989820090748237714e-05,1.561301232174314517e-06
2.600000000000000000e+01,1.984284014304211831e-05,3.808926558729387756e-06
2.700000000000000000e+01,9.190036179786663373e-06,1.874602102350452066e-06
2.800000000000000000e+01,8.806357204494849624e-06,2.552154113424825335e-06
2.900000000000000000e+01,3.651527950067074908e-06,1.888532901415893626e-06
3.000000000000000000e+01,5.668327872895538182e-06,4.361498460513629878e-07
3.100000000000000000e+01,1.278739963746750715e-05,3.546968768150864067e-06
3.200000000000000000e+01,5.751940515619522911e-06,5.497398506377633294e-07
3.400000000000000000e+01,4.139029991597226566e-06,4.139029991597227413e-06
3.500000000000000000e+01,1.541240513664638441e-06,1.541240513664638653e-06
3.600000000000000000e+01,2.065223901249253767e-06,2.065223901249254191e-06
3.700000000000000000e+01,2.047376287287840574e-06,2.047376287287840574e-06
3.900000000000000000e+01,1.526111772426212388e-06,1.526111772426212600e-06
4.100000000000000000e+01,1.552785386426171195e-06,1.552785386426171619e-06
