timestep,H(t)_mean,H(t)_err
4.000000000000000222e-01,8.063869999999999649e-01,4.528923713201658992e-04
8.000000000000000444e-01,7.190733999999999737e-01,8.915599026425508663e-04
1.199999999999999956e+00,6.567669999999999897e-01,1.055497276168918322e-03
1.600000000000000089e+00,6.066481999999999708e-01,1.049143622198601879e-03
2.000000000000000000e+00,5.648524000000000322e-01,1.294176634003264999e-03
2.399999999999999911e+00,5.286213999999999080e-01,1.375865785605565180e-03
2.799999999999999822e+00,4.970894000000000146e-01,1.454827536170528231e-03
3.200000000000000178e+00,4.693118000000000012e-01,1.408550510276433687e-03
3.600000000000000089e+00,4.438596000000000208e-01,1.508085793315490060e-03
4.000000000000000000e+00,4.211890000000000356e-01,1.385597596706925972e-03
4.400000000000000355e+00,4.000322000000000600e-01,1.344181364251125855e-03
4.799999999999999822e+00,3.812143999999999533e-01,1.314752356909851694e-03
5.200000000000000178e+00,3.633962000000000026e-01,1.275983675444166158e-03
5.599999999999999645e+00,3.466480000000000117e-01,1.381623103454772536e-03
6.000000000000000000e+00,3.317245999999999806e-01,1.296253046283789550e-03
6.400000000000000355e+00,3.175988000000000144e-01,1.377368955654226885e-03
6.799999999999999822e+00,3.046380000000000199e-01,1.383337485937542700e-03
7.200000000000000178e+00,2.925727999999999662e-01,1.401818939806419957e-03
7.599999999999999645e+00,2.809613999999999723e-01,1.291912791174388685e-03
8.000000000000000000e+00,2.703996000000000177e-01,1.386431844700639114e-03
8.400000000000000355e+00,2.605685999999999836e-01,1.275796284678711642e-03
8.800000000000000711e+00,2.511830000000000451e-01,1.284609785109857476e-03
9.199999999999999289e+00,2.428328000000000153e-01,1.334240285705690001e-03
9.599999999999999645e+00,2.342727999999999755e-01,1.417402532804283664e-03
1.000000000000000000e+01,2.265368000000000104e-01,1.264975549170811470e-03
1.040000000000000036e+01,2.191180000000000072e-01,1.333619286003318114e-03
1.080000000000000071e+01,2.119899999999999840e-01,1.346014450145319218e-03
1.119999999999999929e+01,2.051774000000000098e-01,1.244803100895878730e-03
1.159999999999999964e+01,1.988049999999999817e-01,1.257199506840500419e-03
1.200000000000000000e+01,1.928084000000000187e-01,1.185997200671231851e-03
1.240000000000000036e+01,1.869611999999999941e-01,1.195053906733919893e-03
1.280000000000000071e+01,1.813190000000000079e-01,1.166912250342755841e-03
1.319999999999999929e+01,1.761368000000000100e-01,1.064661420358604211e-03
1.359999999999999964e+01,1.715818000000000065e-01,1.124302646087785903e-03
1.400000000000000000e+01,1.667457999999999996e-01,1.071432097708485600e-03
1.440000000000000036e+01,1.622480000000000033e-01,1.001488292492728636e-03
1.480000000000000071e+01,1.580423999999999995e-01,9.017942448252813919e-04
1.519999999999999929e+01,1.537717999999999863e-01,9.108240993737481278e-04
1.559999999999999964e+01,1.496817999999999760e-01,9.816707900309584300e-04
1.600000000000000000e+01,1.457286000000000137e-01,9.675619670077986257e-04
1.639999999999999858e+01,1.422138000000000013e-01,9.197446602182563760e-04
1.680000000000000071e+01,1.386052000000000117e-01,8.661063098719506406e-04
1.719999999999999929e+01,1.353563999999999878e-01,7.744160767959288759e-04
1.760000000000000142e+01,1.322397999999999629e-01,8.194350736940699204e-04
1.800000000000000000e+01,1.290080000000000116e-01,8.978332250479475161e-04
1.839999999999999858e+01,1.262154000000000054e-01,7.506112575761171059e-04
1.880000000000000071e+01,1.233971999999999847e-01,8.411960175844884454e-04
1.919999999999999929e+01,1.205909999999999760e-01,7.926706125497537435e-04
1.960000000000000142e+01,1.178867999999999860e-01,8.370908194455374367e-04
2.000000000000000000e+01,1.153482000000000118e-01,8.033095542815367820e-04
2.039999999999999858e+01,1.126839999999999786e-01,8.064973031573023079e-04
2.080000000000000071e+01,1.104858000000000090e-01,7.448067803128537038e-04
2.119999999999999929e+01,1.080239999999999811e-01,6.845022278999526259e-04
2.160000000000000142e+01,1.057323999999999903e-01,7.050913841481828027e-04
2.200000000000000000e+01,1.035295999999999994e-01,7.215992378044747482e-04
2.239999999999999858e+01,1.014696000000000070e-01,6.743070962106214672e-04
2.280000000000000071e+01,9.945459999999999023e-02,7.728271216772857792e-04
