timestep,H(t)_mean,H(t)_err
4.000000000000000222e-01,8.008450000000000291e-01,9.343987371566800110e-04
8.000000000000000444e-01,7.092427999999999511e-01,1.476074808402337872e-03
1.199999999999999956e+00,6.439543999999999269e-01,1.958609190216357033e-03
1.600000000000000089e+00,5.922941999999999929e-01,2.019699764816544965e-03
2.000000000000000000e+00,5.498326000000000047e-01,2.452189034311991634e-03
2.399999999999999911e+00,5.131690000000000973e-01,2.294692877053485045e-03
2.799999999999999822e+00,4.810268000000000876e-01,2.283559007339203140e-03
3.200000000000000178e+00,4.524192000000000213e-01,2.345230359687507007e-03
3.600000000000000089e+00,4.264454000000000855e-01,2.334509832919960236e-03
4.000000000000000000e+00,4.043075999999999892e-01,2.429849493281429143e-03
4.400000000000000355e+00,3.833600000000000341e-01,2.308297056273305413e-03
4.799999999999999822e+00,3.647491999999999956e-01,2.512103389592067713e-03
5.200000000000000178e+00,3.475996000000000086e-01,2.355569604150984514e-03
5.599999999999999645e+00,3.318530000000000646e-01,2.198342034352253511e-03
6.000000000000000000e+00,3.173991999999999924e-01,2.224376888029539357e-03
6.400000000000000355e+00,3.037307999999999675e-01,2.097854008266540355e-03
6.799999999999999822e+00,2.907306000000000057e-01,2.132505019923747365e-03
7.200000000000000178e+00,2.788074000000000385e-01,2.170427437165309975e-03
7.599999999999999645e+00,2.676611999999999880e-01,2.071446678048938835e-03
8.000000000000000000e+00,2.572751999999999817e-01,1.999381314307004196e-03
8.400000000000000355e+00,2.477903999999999662e-01,2.104959752584353340e-03
8.800000000000000711e+00,2.390687999999999980e-01,2.113916469494480591e-03
9.199999999999999289e+00,2.305115999999999832e-01,2.053323028653794742e-03
9.599999999999999645e+00,2.221346000000000154e-01,2.187849528646791664e-03
1.000000000000000000e+01,2.145649999999999780e-01,2.000098572570864486e-03
1.040000000000000036e+01,2.076421999999999435e-01,1.871751436489364675e-03
1.080000000000000071e+01,2.007926000000000433e-01,1.901544861421893039e-03
1.119999999999999929e+01,1.946882000000000057e-01,2.134131401765126858e-03
1.159999999999999964e+01,1.884571999999999914e-01,2.044783763628809595e-03
1.200000000000000000e+01,1.824050000000000116e-01,2.017459020649489156e-03
1.240000000000000036e+01,1.772360000000000047e-01,1.861454834262708195e-03
1.280000000000000071e+01,1.718270000000000075e-01,1.708776082463701407e-03
1.319999999999999929e+01,1.670136000000000120e-01,1.712253503427573235e-03
1.359999999999999964e+01,1.622503999999999891e-01,1.690214856164743264e-03
1.400000000000000000e+01,1.575673999999999964e-01,1.713313532311000345e-03
1.440000000000000036e+01,1.531172000000000089e-01,1.767289489585679952e-03
1.480000000000000071e+01,1.487175999999999776e-01,1.815110729404680956e-03
1.519999999999999929e+01,1.453286000000000022e-01,1.731637970246667577e-03
1.559999999999999964e+01,1.415263999999999966e-01,1.544642372848810570e-03
1.600000000000000000e+01,1.378899999999999848e-01,1.646842160014130993e-03
1.639999999999999858e+01,1.340018000000000042e-01,1.564496001912436427e-03
1.680000000000000071e+01,1.309176000000000228e-01,1.474791463224543395e-03
1.719999999999999929e+01,1.276122000000000090e-01,1.364038063985021417e-03
1.760000000000000142e+01,1.244076000000000209e-01,1.326452811071695149e-03
1.800000000000000000e+01,1.216218000000000021e-01,1.328758872030587910e-03
1.839999999999999858e+01,1.190970000000000084e-01,1.290083059341529765e-03
1.880000000000000071e+01,1.162829999999999975e-01,1.165189812863122367e-03
