t,sigma_avg,sigma_err
0.000000000000000000e+00,nan,nan
4.000000000000000000e+00,8.142328645833332246e+01,9.191975190679363195e+00
8.000000000000000000e+00,6.280451937499999815e+01,4.598002488493879270e+00
1.200000000000000000e+01,5.634976493055556546e+01,3.003113146655238097e+00
1.600000000000000000e+01,5.301880677083332927e+01,2.249428334754312253e+00
2.000000000000000000e+01,5.103607333333333429e+01,1.803245420136250221e+00
2.400000000000000000e+01,4.969072604166666451e+01,1.513575235540721264e+00
2.800000000000000000e+01,4.868214523809523087e+01,1.298116772135960328e+00
3.200000000000000000e+01,4.792489687500000173e+01,1.131075870845618336e+00
3.600000000000000000e+01,4.733331620370370274e+01,9.689151673709989199e-01
4.000000000000000000e+01,4.685845437499999377e+01,8.611026818702837149e-01
4.400000000000000000e+01,4.644899943181818003e+01,7.842319257700454127e-01
4.800000000000000000e+01,4.612630989583333019e+01,7.243532430333698979e-01
5.200000000000000000e+01,4.585812900641025180e+01,6.877424530917505274e-01
5.600000000000000000e+01,4.559573586309524273e+01,6.524682427836243637e-01
6.000000000000000000e+01,4.536461319444444484e+01,6.101246589631765804e-01
6.400000000000000000e+01,4.517153125000000102e+01,5.766363479859886176e-01
6.800000000000000000e+01,4.501744669117646680e+01,5.582518163442893311e-01
7.200000000000000000e+01,4.487484606481481109e+01,5.415956611336635307e-01
7.600000000000000000e+01,4.477496271929824445e+01,5.227085320713871219e-01
8.000000000000000000e+01,4.467379270833333749e+01,5.050549234820973510e-01
8.400000000000000000e+01,4.459801388888888596e+01,4.926715003630428580e-01
8.800000000000000000e+01,4.451952272727272941e+01,4.886534422773264885e-01
9.200000000000000000e+01,4.443450271739130386e+01,4.803461438315227428e-01
9.600000000000000000e+01,4.437710807291666271e+01,4.793002555005718146e-01
1.000000000000000000e+02,4.435489125000000143e+01,4.820149676885467915e-01
1.040000000000000000e+02,4.432977884615384312e+01,4.757242066585899432e-01
1.080000000000000000e+02,4.431983371913580783e+01,4.797636138631498626e-01
1.120000000000000000e+02,4.429436049107142992e+01,4.837614260126009147e-01
