t,sigma_avg,sigma_err
0.000000000000000000e+00,nan,nan
4.000000000000000000e+00,3.389875804166667450e+01,5.034998788450440799e+00
8.000000000000000000e+00,2.212990741666667205e+01,2.503757560179652231e+00
1.200000000000000000e+01,1.808071031111111182e+01,1.671941294302721426e+00
1.600000000000000000e+01,1.604516398125000265e+01,1.248202200684915164e+00
2.000000000000000000e+01,1.481401883333333025e+01,9.960981196106885038e-01
2.400000000000000000e+01,1.397701833333333354e+01,8.317387534184844666e-01
2.800000000000000000e+01,1.336374857142856953e+01,7.112432196450668709e-01
3.200000000000000000e+01,1.292411718750000205e+01,6.333616145010380061e-01
3.600000000000000000e+01,1.254297435185184995e+01,5.692699932766021043e-01
4.000000000000000000e+01,1.224418449999999936e+01,5.189945901260987204e-01
4.400000000000000000e+01,1.200477484848484799e+01,4.778861025970387311e-01
4.800000000000000000e+01,1.179464173611111022e+01,4.416550013880599646e-01
5.200000000000000000e+01,1.162672096153846013e+01,4.173169966361803818e-01
5.600000000000000000e+01,1.147797297619047541e+01,3.989771341215249678e-01
6.000000000000000000e+01,1.135740266666666720e+01,3.809563228388574974e-01
6.400000000000000000e+01,1.123729218749999959e+01,3.631865355476099899e-01
6.800000000000000000e+01,1.113092730392157037e+01,3.495032704045472616e-01
7.200000000000000000e+01,1.103657689814814624e+01,3.361893157803997334e-01
7.600000000000000000e+01,1.095807557017543665e+01,3.226649848435258483e-01
8.000000000000000000e+01,1.089693216666666942e+01,3.115396419576221265e-01
8.400000000000000000e+01,1.083189134920634800e+01,2.980885236150740969e-01
8.800000000000000000e+01,1.076111496212121565e+01,2.826671652687284819e-01
9.200000000000000000e+01,1.069877735507246541e+01,2.721485315610047695e-01
9.600000000000000000e+01,1.064454027777777689e+01,2.636779631136540458e-01
1.000000000000000000e+02,1.059583516666666902e+01,2.561116250532863292e-01
1.040000000000000000e+02,1.054779503205128144e+01,2.499703091402142585e-01
1.080000000000000000e+02,1.050940925925925917e+01,2.448683250542562639e-01
1.120000000000000000e+02,1.046728675595238123e+01,2.384259706626701836e-01
1.160000000000000000e+02,1.042132514367816043e+01,2.303508926019884606e-01
1.200000000000000000e+02,1.038742652777778019e+01,2.262209556354660145e-01
1.240000000000000000e+02,1.035513400537634432e+01,2.204201662343283630e-01
1.280000000000000000e+02,1.032505598958333515e+01,2.162189962027284418e-01
1.320000000000000000e+02,1.029586843434343280e+01,2.133618440934726135e-01
1.360000000000000000e+02,1.027455784313725395e+01,2.102564055624782657e-01
1.400000000000000000e+02,1.025014547619047711e+01,2.068043521783948513e-01
1.440000000000000000e+02,1.023070462962962957e+01,2.048022859884025826e-01
1.480000000000000000e+02,1.021576463963963910e+01,2.018519866676526386e-01
1.520000000000000000e+02,1.020905986842105406e+01,2.007182166397029621e-01
1.560000000000000000e+02,1.020107884615384819e+01,1.976623694777288887e-01
1.600000000000000000e+02,1.018906729166666558e+01,1.957477591585561894e-01
1.640000000000000000e+02,1.017805904471544842e+01,1.946139893162201484e-01
1.680000000000000000e+02,1.016945138888888955e+01,1.936109566179062269e-01
1.720000000000000000e+02,1.015725184108527301e+01,1.923527226836058701e-01
1.760000000000000000e+02,1.015031164772727301e+01,1.932507950578208900e-01
1.800000000000000000e+02,1.014029175925925941e+01,1.916389093920704001e-01
1.840000000000000000e+02,1.013116295289855096e+01,1.900934336300847405e-01
1.880000000000000000e+02,1.012708448581560461e+01,1.893947945514283526e-01
1.920000000000000000e+02,1.012399036458333335e+01,1.892048570363483728e-01
1.960000000000000000e+02,1.011935765306122548e+01,1.887002896593262813e-01
2.000000000000000000e+02,1.011381116666666813e+01,1.899392234249297207e-01
2.040000000000000000e+02,1.011195563725490132e+01,1.915461839654235554e-01
