t,sigma_avg,sigma_err
0.000000000000000000e+00,nan,nan
4.000000000000000000e+00,1.387542535833333623e+01,1.643207149671757294e+00
8.000000000000000000e+00,9.773131822916665712e+00,8.345763838411537350e-01
1.200000000000000000e+01,8.308238601388888256e+00,5.621797640362194981e-01
1.600000000000000000e+01,7.542362083333332912e+00,4.248935972266578154e-01
2.000000000000000000e+01,7.074269249999998621e+00,3.498580178278675179e-01
2.400000000000000000e+01,6.764816840277778631e+00,2.998162303772901049e-01
2.800000000000000000e+01,6.531835148809524760e+00,2.632972183423288870e-01
3.200000000000000000e+01,6.342523151041667084e+00,2.355764462381797208e-01
3.600000000000000000e+01,6.206242199074074151e+00,2.114604336099159820e-01
4.000000000000000000e+01,6.085572458333333046e+00,1.929152515209395791e-01
4.400000000000000000e+01,5.994413655303030275e+00,1.792257734678308900e-01
4.800000000000000000e+01,5.916405503472222271e+00,1.650765277894596650e-01
5.200000000000000000e+01,5.860224198717949307e+00,1.554348117837173471e-01
5.600000000000000000e+01,5.807595089285714884e+00,1.443193484145467442e-01
6.000000000000000000e+01,5.760413611111112608e+00,1.357991536013783140e-01
6.400000000000000000e+01,5.719922070312501106e+00,1.278253434700249158e-01
6.800000000000000000e+01,5.682884865196077939e+00,1.197562193153495630e-01
7.200000000000000000e+01,5.643743749999999615e+00,1.127531954828226018e-01
7.600000000000000000e+01,5.613262061403508696e+00,1.073683271725900668e-01
8.000000000000000000e+01,5.589494531250001508e+00,1.027748218805672187e-01
8.400000000000000000e+01,5.565705704365079498e+00,9.843982347462305882e-02
8.800000000000000000e+01,5.542076278409091117e+00,9.335049901565616037e-02
9.200000000000000000e+01,5.520000905797100899e+00,8.752840690630286913e-02
9.600000000000000000e+01,5.502739973958333586e+00,8.313543000157509744e-02
1.000000000000000000e+02,5.484431041666667284e+00,7.985577279740756207e-02
1.040000000000000000e+02,5.466533413461538871e+00,7.692209220410869963e-02
1.080000000000000000e+02,5.451481327160494494e+00,7.333535689477974073e-02
1.120000000000000000e+02,5.435080208333333829e+00,7.102332072413865272e-02
1.160000000000000000e+02,5.417945617816092074e+00,6.823724570220032759e-02
1.200000000000000000e+02,5.404076736111111501e+00,6.557937882992107004e-02
1.240000000000000000e+02,5.393758467741935014e+00,6.431007138955456559e-02
1.280000000000000000e+02,5.382043098958333438e+00,6.254288625855355943e-02
1.320000000000000000e+02,5.373396275252525278e+00,6.097891894606619761e-02
1.360000000000000000e+02,5.366070526960784015e+00,5.972229783461552310e-02
1.400000000000000000e+02,5.360263809523809542e+00,5.944678310936735155e-02
1.440000000000000000e+02,5.352909432870371020e+00,5.928791637663129860e-02
1.480000000000000000e+02,5.345517342342342104e+00,5.847212551983556328e-02
1.520000000000000000e+02,5.340984429824561452e+00,5.839036066884002729e-02
1.560000000000000000e+02,5.336334348290598051e+00,5.859137310350649719e-02
1.600000000000000000e+02,5.331082656249999552e+00,5.880258210707512562e-02
1.640000000000000000e+02,5.327480945121950917e+00,5.928109949791683653e-02
1.680000000000000000e+02,5.323132986111111187e+00,6.027267654051093881e-02
1.720000000000000000e+02,5.319442441860465109e+00,6.107783783032102315e-02
1.760000000000000000e+02,5.317202367424242127e+00,6.195605013008099321e-02
1.800000000000000000e+02,5.315276759259258910e+00,6.232182589495301184e-02
1.840000000000000000e+02,5.313566893115941880e+00,6.247343551789186211e-02
1.880000000000000000e+02,5.310520833333333357e+00,6.271948563755541661e-02
1.920000000000000000e+02,5.309287803819445095e+00,6.318149110250384504e-02
1.960000000000000000e+02,5.308032100340136061e+00,6.397289417170413939e-02
2.000000000000000000e+02,5.304698375000000077e+00,6.483869834972139090e-02
2.040000000000000000e+02,5.303495343137254459e+00,6.584356740338621894e-02
2.080000000000000000e+02,5.302114903846154803e+00,6.593604984010470460e-02
2.120000000000000000e+02,5.299335691823898742e+00,6.629590689580833196e-02
2.160000000000000000e+02,5.298019290123457736e+00,6.655414033436685139e-02
2.200000000000000000e+02,5.298204696969697203e+00,6.676766078218165923e-02
2.240000000000000000e+02,5.296925930059523502e+00,6.700506410940841595e-02
2.280000000000000000e+02,5.296870467836257923e+00,6.771795589367043955e-02
2.320000000000000000e+02,5.298720545977011476e+00,6.841420061099598438e-02
2.360000000000000000e+02,5.298997987288134759e+00,6.929658318053559529e-02
2.400000000000000000e+02,5.298841527777777394e+00,7.007297375950553853e-02
2.440000000000000000e+02,5.299791359289618420e+00,7.140976749394263579e-02
2.480000000000000000e+02,5.298519287634408492e+00,7.228355876015134240e-02
2.520000000000000000e+02,5.299365013227513188e+00,7.285871238077536172e-02
2.560000000000000000e+02,5.298833854166666413e+00,7.311224033253094223e-02
2.600000000000000000e+02,5.298727339743590115e+00,7.396904476639576398e-02
2.640000000000000000e+02,5.298746717171717080e+00,7.456925421005310139e-02
2.680000000000000000e+02,5.300082618159203562e+00,7.502716418100054130e-02
2.720000000000000000e+02,5.302231403186274505e+00,7.552133861419139949e-02
2.760000000000000000e+02,5.303864855072463413e+00,7.608503188766203851e-02
2.800000000000000000e+02,5.305782976190475786e+00,7.709957958249723242e-02
2.840000000000000000e+02,5.307036238262911709e+00,7.745241205834653420e-02
2.880000000000000000e+02,5.309548379629629444e+00,7.758135112381657483e-02
2.920000000000000000e+02,5.312283019406391915e+00,7.786463744359745087e-02
2.960000000000000000e+02,5.315218806306305943e+00,7.791140918170451346e-02
3.000000000000000000e+02,5.316230416666665626e+00,7.830066952459212304e-02
3.040000000000000000e+02,5.318088623903508783e+00,7.831161536491654251e-02
3.080000000000000000e+02,5.320933414502165171e+00,7.840443300605078047e-02
3.120000000000000000e+02,5.322598023504273357e+00,7.840942321517024860e-02
3.160000000000000000e+02,5.324838976793248690e+00,7.859229966749260721e-02
3.200000000000000000e+02,5.327188281249999768e+00,7.873997430957839494e-02
3.240000000000000000e+02,5.328613734567900551e+00,7.867202449039804868e-02
3.280000000000000000e+02,5.331170884146340327e+00,7.924915179515716612e-02
3.320000000000000000e+02,5.332042946787148630e+00,7.943135157142768021e-02
3.360000000000000000e+02,5.334345188492063627e+00,8.001324506821919091e-02
3.400000000000000000e+02,5.337225073529412001e+00,8.004293211377727646e-02
3.440000000000000000e+02,5.340218507751937516e+00,8.021463672654295662e-02
3.480000000000000000e+02,5.342622533524904682e+00,8.066966353834507941e-02
3.520000000000000000e+02,5.346948058712120755e+00,8.110782410974987089e-02
3.560000000000000000e+02,5.349215753745317770e+00,8.131381681434934894e-02
3.600000000000000000e+02,5.352451203703703086e+00,8.144304087262206615e-02
3.640000000000000000e+02,5.355408104395604774e+00,8.163510784129682230e-02
3.680000000000000000e+02,5.357057880434783037e+00,8.147079391023251405e-02
3.720000000000000000e+02,5.358430129928315466e+00,8.142683502588725364e-02
3.760000000000000000e+02,5.360620190602835677e+00,8.184813548774232117e-02
3.800000000000000000e+02,5.362954934210526048e+00,8.207012672365593398e-02
3.840000000000000000e+02,5.364608072916666970e+00,8.247231630287009396e-02
3.880000000000000000e+02,5.367207538659793720e+00,8.295339347585728440e-02
3.920000000000000000e+02,5.369152189625849836e+00,8.319723360841943527e-02
3.960000000000000000e+02,5.371111637205387090e+00,8.366402204870372616e-02
