A_fit,A_fit_error,omega_fit,omega_fit_error,phi_fit,phi_fit_error,lambda_fit,lambda_fit_error,relative_err (err/l_d),lambda_debye
6.3231936950599685,0.9371659855544766,0,0,0,0,2.7081410825532535,0.5018036033128255,0.21988966303085597,2.28207
5.450113037867742,0.434804460568551,0,0,0,0,2.2004878164636485,0.1374636319676172,0.07341848497199596,1.87233
4.07324055018993,0.11305436118109145,0,0,0,0,2.4448291107599562,0.046235776009043036,0.02837769349355124,1.6293
4.365832055037092,0.2985771662664753,0,0,0,0,1.6035764652108593,0.05743720070536864,0.05421928607671557,1.05935
5.523077127505238,0.28143501392488385,0,0,0,0,1.1538518637663386,0.025230049246882335,0.029347504067561165,0.8597
6.129973518599774,0.216353525814194,0,0,0,0,1.0134826966726482,0.018229363991088418,0.02331418850375805,0.7819
7.540800440296965,0.3049612088651513,0,0,0,0,0.8177644554270882,0.011452721158347088,0.017245996202787446,0.66408
9.810084713964276,0.49011174996138696,0,0,0,0,0.6895982166544528,0.009577777924117145,0.016056357687410344,0.59651
18.651280262128086,1.1253296671967017,0,0,0,0,0.5207887586252299,0.007078997148500854,0.013607437380583308,0.52023
34.27409650220591,2.191422621228896,0,0,0,0,0.42755234268124676,0.005769212934943882,0.012081362291256847,0.47753
77.2657999369384,2.2934652873406596,0,0,0,0,0.32748264538058475,0.0018859694611173916,0.004655450275523664,0.40511
