r,gZZ_mean,gZZ_err
2.857142857142857054e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.571428571428571508e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.428571428571428492e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.571428571428571175e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.142857142857142794e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.714285714285714413e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.285714285714285476e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.857142857142856540e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.428571428571428159e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.571428571428571397e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.142857142857143016e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.714285714285713524e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.285714285714285143e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.857142857142856762e-01,-3.062735994349773984e-03,1.110033291857553223e-04
9.428571428571428381e-01,-2.702040505612277044e-01,7.466764120294416439e-04
1.000000000000000000e+00,-1.488787639045332512e+00,2.156908969889344101e-03
1.057142857142856940e+00,-2.289010484000701062e+00,4.833556740242405704e-03
1.114285714285714324e+00,-1.980181800083573140e+00,3.778165359779699518e-03
1.171428571428571264e+00,-1.368295669028931183e+00,2.597831836874298257e-03
1.228571428571428648e+00,-8.949304489051401745e-01,1.827679671209406437e-03
1.285714285714285587e+00,-5.879733702115135241e-01,2.231403153148799490e-03
1.342857142857142971e+00,-3.885371498355576492e-01,2.127853257790881386e-03
1.399999999999999911e+00,-2.724641237164197038e-01,2.060297288271911113e-03
1.457142857142857295e+00,-1.931148924968413838e-01,1.584061863464955025e-03
1.514285714285714235e+00,-1.396693051827380683e-01,1.160366469569937102e-03
1.571428571428571175e+00,-9.778697317744891593e-02,9.860334639110548451e-04
1.628571428571428559e+00,-6.889687560054616466e-02,1.654232096828501652e-03
1.685714285714285499e+00,-4.273940680824724059e-02,9.912409863040614298e-04
1.742857142857142883e+00,-2.517206858344300802e-02,1.448772592843003719e-03
1.799999999999999822e+00,-6.440874345154190897e-03,2.416785200925600664e-03
1.857142857142857206e+00,1.076229240257162677e-02,1.449430412421118773e-03
1.914285714285714146e+00,2.383624070840340003e-02,1.408267367028975077e-03
1.971428571428571530e+00,3.164334662915528618e-02,1.395288160102853671e-03
2.028571428571428470e+00,4.168672100732986191e-02,1.616563918189683254e-03
2.085714285714285410e+00,4.138328084329265938e-02,1.087092393163138554e-03
2.142857142857142794e+00,3.894925792926096086e-02,1.128266509011314166e-03
2.200000000000000178e+00,3.382823900902298675e-02,2.219671683219150409e-03
2.257142857142857117e+00,2.864093642948759705e-02,9.141077485747149591e-04
2.314285714285714057e+00,2.649946116302146631e-02,1.793998031742280019e-03
2.371428571428571441e+00,2.011124039791161236e-02,5.602799104461321207e-04
2.428571428571428381e+00,1.490210145185006871e-02,1.173203378250696222e-03
2.485714285714285765e+00,1.451878124457166644e-02,2.036687012295009327e-03
2.542857142857142705e+00,8.878046890019409415e-03,5.666231060033756050e-04
2.599999999999999645e+00,3.713355956907626702e-03,1.490413367883715572e-03
2.657142857142857029e+00,4.905122559726504336e-03,1.080311633118179659e-03
2.714285714285714413e+00,6.155035525465124210e-03,8.980810515766739308e-04
2.771428571428571352e+00,2.468813981947182244e-03,7.005595644725590935e-04
2.828571428571428292e+00,3.087189216140884436e-03,9.143837133588336502e-04
2.885714285714285676e+00,-1.323462568158628836e-04,1.233206619658189706e-03
2.942857142857143060e+00,-2.758417434053450721e-03,9.657236889811140600e-04
3.000000000000000000e+00,1.663479991387850545e-03,1.027790585700819439e-03
3.057142857142856940e+00,-9.163571109827905797e-04,5.939712182683892523e-04
3.114285714285713880e+00,-2.341551161519150794e-03,8.051501425473002720e-04
3.171428571428571264e+00,-2.325346977833042618e-04,9.854568837191594877e-04
3.228571428571428648e+00,3.894040635409990012e-04,5.863786157792620288e-04
3.285714285714285587e+00,-2.195277161482156404e-04,1.016858147033016446e-03
3.342857142857142527e+00,2.199496213612928198e-05,8.070209899500629860e-04
3.399999999999999911e+00,-3.214697583669878789e-03,8.863264484674925232e-04
3.457142857142857295e+00,1.282309579811236055e-03,9.569352943131833201e-04
3.514285714285714235e+00,-2.488190446664684339e-03,9.040052672270254899e-04
3.571428571428571175e+00,-1.727025054780395585e-03,5.538411206053993775e-04
3.628571428571428559e+00,-1.414184239214866202e-03,2.131038947759397522e-04
3.685714285714285499e+00,7.361741359594553124e-04,1.038331363020900209e-03
3.742857142857142883e+00,1.956420754791299396e-04,2.942146215516697237e-04
3.799999999999999822e+00,-1.791074484461807614e-04,7.768263349486146264e-04
3.857142857142856762e+00,-1.165758112768733399e-03,1.122383225502963976e-03
3.914285714285714146e+00,-1.549776650467826842e-03,6.920962735464432098e-04
3.971428571428571530e+00,3.457793533085507074e-04,6.781987906452507410e-04
4.028571428571428470e+00,-1.373117813503688112e-03,4.080148591015651696e-04
4.085714285714285410e+00,-1.865574452923679516e-03,5.247504788154674612e-04
4.142857142857142350e+00,3.151190085838084581e-04,5.615426739480830487e-04
4.200000000000000178e+00,3.123595138359469450e-04,5.153661438462926909e-04
4.257142857142857117e+00,7.085583685953799954e-04,4.642460224787478399e-04
4.314285714285714057e+00,1.745643633988658294e-03,9.935359787934048680e-04
4.371428571428570997e+00,-9.738596966438750613e-04,9.703577522533136024e-04
4.428571428571428825e+00,1.020255630748278988e-03,5.983051729756529375e-04
4.485714285714285765e+00,8.335126295428097127e-04,4.673280232361715406e-04
4.542857142857142705e+00,-1.965015847893236602e-03,5.094726128823972482e-04
4.599999999999999645e+00,6.340384711827296233e-04,7.040047931795075792e-04
4.657142857142856585e+00,-4.526536860636421128e-04,6.046113194006885305e-04
4.714285714285714413e+00,-1.489158340313157037e-05,4.167842696749584296e-04
4.771428571428571352e+00,8.516221334482487748e-04,4.316588848007117218e-04
4.828571428571428292e+00,6.032290157889530925e-04,4.952736913274570453e-04
4.885714285714285232e+00,-4.050216355172331145e-04,5.659349729359192550e-04
4.942857142857143060e+00,4.016859960365604001e-04,5.238413402349824822e-04
5.000000000000000000e+00,-1.440947002587167390e-03,7.436249861213564682e-04
5.057142857142856940e+00,1.298446548013521039e-03,4.398751668963647287e-04
5.114285714285713880e+00,-7.065667610631542811e-04,5.405376535928157252e-04
5.171428571428570820e+00,1.291436895249864448e-03,4.616311219786470711e-04
5.228571428571428648e+00,1.087203423079330324e-04,4.421225629767826844e-04
5.285714285714285587e+00,2.229168852175611502e-04,5.069224618245588834e-04
5.342857142857142527e+00,2.370826403883530276e-04,5.403366250254024042e-04
5.400000000000000355e+00,-3.380243330264320889e-05,8.601139435651798974e-04
5.457142857142857295e+00,2.258280088819342168e-04,4.262879445850610138e-04
5.514285714285714235e+00,2.732704169599919691e-04,2.717334849469927411e-04
5.571428571428571175e+00,-3.907550339669274781e-04,5.058757436799609600e-04
5.628571428571428115e+00,-2.568367072399490919e-04,2.765956658037591618e-04
5.685714285714285054e+00,-1.306470272259607822e-04,2.830818431478567855e-04
