cluster_size, probability, probability_err
1.000000000000000000e+00,6.066551592723722353e-01,2.233800306724851876e-04
2.000000000000000000e+00,1.804202864309513987e-01,2.823360303198933535e-04
3.000000000000000000e+00,8.209200648746711737e-02,2.608683100101379321e-04
4.000000000000000000e+00,4.399940039000658359e-02,8.424669392428125612e-05
5.000000000000000000e+00,2.712907916701679314e-02,3.550640693063357228e-04
6.000000000000000000e+00,1.728327087539319531e-02,9.430799551371840672e-05
7.000000000000000000e+00,1.145203905833271953e-02,8.729308105604113041e-05
8.000000000000000000e+00,7.918423945132506067e-03,9.001285035604208312e-05
9.000000000000000000e+00,5.807937531702035694e-03,5.912643306242481087e-05
1.000000000000000000e+01,3.963472309601155479e-03,4.563945553281608650e-05
1.100000000000000000e+01,3.101346303481347308e-03,7.330023791105016041e-05
1.200000000000000000e+01,2.281102482316778226e-03,6.151135885010060962e-05
1.300000000000000000e+01,1.731146994615280358e-03,5.527598063422082116e-05
1.400000000000000000e+01,1.244368114548564030e-03,6.557834535974392380e-05
1.500000000000000000e+01,1.019708207955311204e-03,5.116240759399772673e-05
1.600000000000000000e+01,7.876494341791748927e-04,3.486856778327554734e-05
1.700000000000000000e+01,6.088712810907084133e-04,3.128873507031477980e-05
1.800000000000000000e+01,4.635894299311194423e-04,4.099776740947920522e-06
1.900000000000000000e+01,4.171972295860832823e-04,2.601251448299511738e-05
2.000000000000000000e+01,2.815629620707000278e-04,1.204023295275640427e-05
2.100000000000000000e+01,2.278554764144861283e-04,2.645483394555520147e-05
2.200000000000000000e+01,2.171306365787583779e-04,1.247604289735495311e-05
2.300000000000000000e+01,1.664809538443689596e-04,2.128909206896268560e-05
2.400000000000000000e+01,1.320066648962302735e-04,1.160350570627872138e-05
2.500000000000000000e+01,1.302795103629537661e-04,1.632251646044294825e-05
2.600000000000000000e+01,7.130751551410982093e-05,8.255455746011370751e-06
2.700000000000000000e+01,8.154569951213954358e-05,5.626920182321699740e-06
2.800000000000000000e+01,5.340495708795780892e-05,1.329990676291593240e-05
2.900000000000000000e+01,4.391919894384152095e-05,1.262883525119097562e-05
3.000000000000000000e+01,2.919228165728180517e-05,4.273280208293767557e-06
3.100000000000000000e+01,2.329749822453010418e-05,4.886222296721484346e-06
3.200000000000000000e+01,3.716935406286092159e-05,5.211566228950346504e-06
3.300000000000000000e+01,2.303648703373821323e-05,3.344970303577926036e-06
3.400000000000000000e+01,1.854973414588203078e-05,7.509507454495438879e-06
3.500000000000000000e+01,1.691236592052394334e-05,2.759174996837197328e-06
3.600000000000000000e+01,1.684430506755481218e-05,2.737048748925446201e-06
3.700000000000000000e+01,7.223322342671518288e-06,4.801373613876144824e-06
3.800000000000000000e+01,1.331762148608791058e-05,8.501823825198977347e-06
3.900000000000000000e+01,3.776686210330400383e-06,1.888413815654785084e-06
4.000000000000000000e+01,1.125551047391764780e-05,8.575046846306427675e-06
4.100000000000000000e+01,1.809509333449141838e-06,1.809509333449141838e-06
4.200000000000000000e+01,1.411185621711937515e-06,1.411185621711937515e-06
4.300000000000000000e+01,1.865657718972246359e-06,1.865657718972246359e-06
4.400000000000000000e+01,3.092614847581735038e-06,1.586814662393169854e-06
4.600000000000000000e+01,1.802113518734771844e-06,1.802113518734772056e-06
4.700000000000000000e+01,1.407182258246088128e-06,1.407182258246088340e-06
4.800000000000000000e+01,1.409181096681096680e-06,1.409181096681096892e-06
4.900000000000000000e+01,1.911490350796709209e-06,1.911490350796709209e-06
5.100000000000000000e+01,1.819465368296179528e-06,1.819465368296179740e-06
5.300000000000000000e+01,1.347912353347135982e-06,1.347912353347136194e-06
