cluster_size, probability, probability_err
1.000000000000000000e+00,6.813606016723762204e-01,3.158397467719720013e-04
2.000000000000000000e+00,1.778576779024170496e-01,3.737727149226406989e-04
3.000000000000000000e+00,6.981039701953291321e-02,1.136553859351615772e-04
4.000000000000000000e+00,3.234475296656217497e-02,4.412145315881487655e-04
5.000000000000000000e+00,1.666864431166888150e-02,8.826989639125472581e-05
6.000000000000000000e+00,8.986963605598930968e-03,1.605856202647251425e-04
7.000000000000000000e+00,5.148105176635556050e-03,9.038965532219882736e-05
8.000000000000000000e+00,3.002316605627188689e-03,1.056081606703281528e-04
9.000000000000000000e+00,1.799708859319913744e-03,3.597424172094433836e-05
1.000000000000000000e+01,1.058042974351777786e-03,7.436280339297287939e-05
1.100000000000000000e+01,6.469516491774417221e-04,2.614538395009001167e-05
1.200000000000000000e+01,4.717780963442528425e-04,2.494398260159312746e-05
1.300000000000000000e+01,2.955016889715083596e-04,3.115822650418671540e-06
1.400000000000000000e+01,1.739322952892246460e-04,1.719901035476537735e-05
1.500000000000000000e+01,1.087095408773624893e-04,1.592240138450649452e-05
1.600000000000000000e+01,7.536197740837973554e-05,8.127386160486363016e-06
1.700000000000000000e+01,7.959497918525555368e-05,1.272388820534175973e-05
1.800000000000000000e+01,5.162274896450266213e-05,7.391679851636685616e-06
1.900000000000000000e+01,2.222512740396347585e-05,8.395118464045942593e-06
2.000000000000000000e+01,1.261681917306728580e-05,6.944202410880855394e-06
2.100000000000000000e+01,7.506708187802699882e-06,1.111427535064137439e-06
2.200000000000000000e+01,9.894770050271056575e-06,1.961244526703637798e-06
2.300000000000000000e+01,5.455436406870493674e-06,2.943097402330509221e-06
2.400000000000000000e+01,1.637068468751637061e-06,1.637068468751636850e-06
