cluster_size, probability, probability_err
1.000000000000000000e+00,5.601058403776136840e-01,8.853727175624727039e-04
2.000000000000000000e+00,1.749973811341029029e-01,5.789402828869680924e-04
3.000000000000000000e+00,8.442607359795646638e-02,2.996217988686787517e-04
4.000000000000000000e+00,4.850953388766848090e-02,8.477209919378351154e-05
5.000000000000000000e+00,3.149113007717471713e-02,2.377240384016019153e-04
6.000000000000000000e+00,2.152707202514185167e-02,3.807761954450442510e-04
7.000000000000000000e+00,1.570457553073472887e-02,1.073020962739199176e-04
8.000000000000000000e+00,1.172537268340215037e-02,9.598808975431620582e-05
9.000000000000000000e+00,8.981535321280825421e-03,4.645715719681512757e-05
1.000000000000000000e+01,7.012136372298174471e-03,9.626354383427472875e-05
1.100000000000000000e+01,5.737223963451369528e-03,9.022967866133659379e-05
1.200000000000000000e+01,4.554622132016243781e-03,9.241704026235792076e-05
1.300000000000000000e+01,3.736769798255480408e-03,8.240179386656088043e-05
1.400000000000000000e+01,3.103154337998941664e-03,2.787795238576003601e-05
1.500000000000000000e+01,2.497756894599108182e-03,7.214096895590375055e-05
1.600000000000000000e+01,2.083297911632849952e-03,1.081030500065051707e-05
1.700000000000000000e+01,1.821635143434297043e-03,9.638371106880925024e-05
1.800000000000000000e+01,1.475044038876810850e-03,1.045313079458883455e-04
1.900000000000000000e+01,1.266323106101969413e-03,2.587007202593713304e-05
2.000000000000000000e+01,1.111443959296569634e-03,4.946008651774334538e-05
2.100000000000000000e+01,9.434829041580083822e-04,5.646530515779361523e-05
2.200000000000000000e+01,8.464953083259998826e-04,5.979305644507876944e-05
2.300000000000000000e+01,7.409262902562777130e-04,3.947362299102567633e-05
2.400000000000000000e+01,6.411672383490415626e-04,1.335924554699061496e-05
2.500000000000000000e+01,5.377417100170222815e-04,2.110158200484389898e-05
2.600000000000000000e+01,4.217788838468139196e-04,1.858744068950691345e-05
2.700000000000000000e+01,4.400691789219666702e-04,3.048108849480683471e-05
2.800000000000000000e+01,3.809883557487804963e-04,1.429236026545976939e-05
2.900000000000000000e+01,3.337545298278166736e-04,1.886099815962873489e-05
3.000000000000000000e+01,2.812106569091306070e-04,1.296299408761909009e-05
3.100000000000000000e+01,2.675455428208472456e-04,3.004632733871602539e-05
3.200000000000000000e+01,2.140387211289972549e-04,1.936652196209197405e-05
3.300000000000000000e+01,2.033020079800134999e-04,1.832367661557179889e-05
3.400000000000000000e+01,1.901321839087527846e-04,2.109387293755795516e-05
3.500000000000000000e+01,1.501971615671111426e-04,4.203844755883002333e-06
3.600000000000000000e+01,1.491749435084166779e-04,9.222013606337396498e-06
3.700000000000000000e+01,1.462373309989745292e-04,1.928999667784752389e-05
3.800000000000000000e+01,1.167921030057735232e-04,1.227116227983178084e-05
3.900000000000000000e+01,1.165202312954875260e-04,9.058975908555085531e-06
4.000000000000000000e+01,9.185862148244009612e-05,4.435011667234224057e-06
4.100000000000000000e+01,9.084630956423540144e-05,7.890296928399766040e-06
4.200000000000000000e+01,7.853700185399139046e-05,1.706259579654448243e-05
4.300000000000000000e+01,5.716458216564578580e-05,1.020575624445148197e-05
4.400000000000000000e+01,5.650821407642370398e-05,7.213600173864021411e-06
4.500000000000000000e+01,5.655429044842128286e-05,1.519124990184075134e-05
4.600000000000000000e+01,5.498930319159535651e-05,1.572697482670954880e-06
4.700000000000000000e+01,4.276426655409927422e-05,4.574512887457708489e-06
4.800000000000000000e+01,4.263579631113951308e-05,1.304003140710123461e-05
4.900000000000000000e+01,4.625573217594432094e-05,3.589659949050217193e-06
5.000000000000000000e+01,3.449745313688138256e-05,4.736891416831526853e-06
5.100000000000000000e+01,3.012165764681320568e-05,1.400336982557440328e-05
5.200000000000000000e+01,2.827450271693908869e-05,1.082697555212350004e-05
5.300000000000000000e+01,2.204566746091834615e-05,1.113093490338554917e-06
5.400000000000000000e+01,2.635406658978070227e-05,8.082511878392027396e-06
5.500000000000000000e+01,2.340408043346666153e-05,6.520946401492416440e-06
5.600000000000000000e+01,1.857483428739473513e-05,5.562207904124228984e-06
5.700000000000000000e+01,1.311930264164837625e-05,6.489072016423255983e-06
5.800000000000000000e+01,1.384510273497880054e-05,2.934016683537564638e-06
5.900000000000000000e+01,1.749711222593068542e-05,4.644471286039133330e-06
6.000000000000000000e+01,1.332083983012318937e-05,4.039710857029756630e-06
6.100000000000000000e+01,1.169896666569328103e-05,4.175279155812234665e-06
6.200000000000000000e+01,1.194027378277841462e-05,6.066697284657154176e-06
6.300000000000000000e+01,9.135134411525283667e-06,2.009212760268494498e-06
6.400000000000000000e+01,1.064085974811957833e-05,3.041207498793179952e-06
6.500000000000000000e+01,1.261191665303009049e-05,1.682532968470925687e-06
6.600000000000000000e+01,9.981010655512828506e-06,5.588123792289331875e-06
6.700000000000000000e+01,2.987397084944361255e-06,1.530831088232267584e-06
6.900000000000000000e+01,7.331282083696341470e-06,3.688722094235902737e-06
