cluster_size, probability, probability_err
1.000000000000000000e+00,5.787024733715303570e-01,7.044546977767323108e-04
2.000000000000000000e+00,1.637873371698235214e-01,1.307069253067546849e-04
3.000000000000000000e+00,7.612197118263276663e-02,1.976884461856106569e-04
4.000000000000000000e+00,4.293067902975899325e-02,3.939928444025661710e-04
5.000000000000000000e+00,2.754712262156868915e-02,2.496030522444211259e-04
6.000000000000000000e+00,1.885616256126238649e-02,1.174730662538358644e-04
7.000000000000000000e+00,1.389470615185663636e-02,2.026211581263969016e-04
8.000000000000000000e+00,1.037338459350038884e-02,2.090136243210149428e-04
9.000000000000000000e+00,8.435359686467667345e-03,1.869984299947312150e-04
1.000000000000000000e+01,6.706744968397564122e-03,1.420405601165289117e-04
1.100000000000000000e+01,5.138632375704460346e-03,3.033905036008830076e-05
1.200000000000000000e+01,4.461916400711511514e-03,4.406975225603526950e-05
1.300000000000000000e+01,3.803119955084480891e-03,7.132906167996948927e-05
1.400000000000000000e+01,3.184486963706577908e-03,9.039334551745924825e-05
1.500000000000000000e+01,2.783638096101580858e-03,5.618495593950972270e-05
1.600000000000000000e+01,2.327169286679830508e-03,1.896965353759810368e-05
1.700000000000000000e+01,1.982370036310313922e-03,1.417841540238910770e-04
1.800000000000000000e+01,1.839756077310816503e-03,5.860320049690403321e-05
1.900000000000000000e+01,1.680306007861733517e-03,1.617864459000544617e-05
2.000000000000000000e+01,1.523760216206116467e-03,1.518404471861810834e-05
2.100000000000000000e+01,1.243240727071563819e-03,5.825649875094989519e-05
2.200000000000000000e+01,1.140446752955735993e-03,5.924127892045540089e-05
2.300000000000000000e+01,1.027128500994258431e-03,4.450381764621513591e-05
2.400000000000000000e+01,1.059906635714791788e-03,3.906583856172434448e-05
2.500000000000000000e+01,9.545065577094554799e-04,2.751758141758588126e-05
2.600000000000000000e+01,8.564859281310000438e-04,9.344202400187281337e-05
2.700000000000000000e+01,7.204115323674833331e-04,2.474436241496300533e-05
2.800000000000000000e+01,6.731369659575054580e-04,3.638303453809745301e-05
2.900000000000000000e+01,6.735200553695000437e-04,3.447089610947647883e-05
3.000000000000000000e+01,5.536804352164250440e-04,3.416915620547612316e-05
3.100000000000000000e+01,5.341095060017916332e-04,2.408177288337436778e-05
3.200000000000000000e+01,5.628991736865500113e-04,1.250116455010099872e-05
