t,D_cat_mean,D_cat_err,D_ani_mean,D_ani_err
0.000000000000000000e+00,nan,nan,nan,nan
4.000000000000000222e-01,5.874402083333333247e-01,4.022782412000164808e-03,6.047093749999998824e-01,9.520754292412399178e-03
8.000000000000000444e-01,4.221595624999999186e-01,2.036768906518124454e-03,4.307079166666665238e-01,4.747185887380451358e-03
1.199999999999999956e+00,3.758847500000000452e-01,1.378219102891893545e-03,3.815821388888889221e-01,3.119109709979356240e-03
1.600000000000000089e+00,3.530270729166665733e-01,1.051784300124200501e-03,3.573583437499999738e-01,2.294655599774925950e-03
2.000000000000000000e+00,3.385686250000000119e-01,8.592484180175919599e-04,3.421115166666667262e-01,1.812272281982814891e-03
2.399999999999999911e+00,3.283538888888889451e-01,7.274588750048910802e-04,3.313446041666666675e-01,1.496388882803211581e-03
2.799999999999999822e+00,3.207173035714286913e-01,6.396144072662210108e-04,3.232933452380953310e-01,1.273228581236482068e-03
3.200000000000000178e+00,3.147674947916666577e-01,5.736469872954150489e-04,3.170591041666666055e-01,1.104026739878130690e-03
3.600000000000000089e+00,3.100274907407407077e-01,5.246771459948880315e-04,3.121249074074073926e-01,9.773791675451979927e-04
4.000000000000000000e+00,3.061722291666666429e-01,4.774091293879035853e-04,3.081184541666667220e-01,8.815680547765684808e-04
4.400000000000000355e+00,3.029734962121212183e-01,4.386961294007427005e-04,3.048227575757574970e-01,8.092152030461913616e-04
4.799999999999999822e+00,3.002913958333334188e-01,4.108631153371329375e-04,3.020437881944444403e-01,7.484183388844885482e-04
5.200000000000000178e+00,2.980007339743590000e-01,3.880203776584475257e-04,2.996682435897436436e-01,6.967274348488299712e-04
5.599999999999999645e+00,2.960225029761905935e-01,3.710207102077162675e-04,2.976240684523809854e-01,6.538547963693281664e-04
6.000000000000000000e+00,2.942932222222222061e-01,3.503746578901398030e-04,2.958454722222221278e-01,6.130622654401265232e-04
6.400000000000000355e+00,2.927687499999999665e-01,3.340288267517907742e-04,2.942891666666666017e-01,5.759302269076618189e-04
6.799999999999999822e+00,2.914282352941176546e-01,3.236545109529068718e-04,2.929102941176470742e-01,5.458482495885457223e-04
7.200000000000000178e+00,2.902265046296296225e-01,3.174673625351984098e-04,2.916943981481481263e-01,5.219921171954511373e-04
7.599999999999999645e+00,2.891465789473684489e-01,3.115856398443567167e-04,2.906084868421053291e-01,4.965850710692133567e-04
8.000000000000000000e+00,2.881806666666666406e-01,3.076882701149958807e-04,2.896323333333333250e-01,4.763702020954352703e-04
8.400000000000000355e+00,2.873022222222222366e-01,3.061834403503287030e-04,2.887480357142856446e-01,4.623166430037001402e-04
8.800000000000000711e+00,2.865003977272727043e-01,3.034915752860008285e-04,2.879504356060605952e-01,4.483579778792706446e-04
9.199999999999999289e+00,2.857678623188406042e-01,2.995035525209165605e-04,2.872314311594202918e-01,4.353659250027130468e-04
9.599999999999999645e+00,2.850996006944445105e-01,2.973473890498917467e-04,2.865693402777778620e-01,4.227478714837118652e-04
1.000000000000000000e+01,2.844783166666666752e-01,2.940128056860909396e-04,2.859651000000000276e-01,4.123024421794776280e-04
1.040000000000000036e+01,2.838982051282051833e-01,2.910299815652096951e-04,2.854014583333333022e-01,4.032459761276915812e-04
1.080000000000000071e+01,2.833546450617284163e-01,2.888172651519865450e-04,2.848810339506172573e-01,3.970308393100561734e-04
1.119999999999999929e+01,2.828452976190476420e-01,2.889032237144240696e-04,2.843875297619048448e-01,3.947230674749723682e-04
1.159999999999999964e+01,2.823740660919540901e-01,2.898730927875710914e-04,2.839247413793103414e-01,3.904615938735547581e-04
1.200000000000000000e+01,2.819308611111111529e-01,2.933679401115982135e-04,2.834992361111110526e-01,3.872635879177417206e-04
1.240000000000000036e+01,2.815184543010752494e-01,2.976253610599749791e-04,2.830982795698924748e-01,3.846564005689133642e-04
1.280000000000000071e+01,2.811408333333332843e-01,3.023374770310186519e-04,2.827233854166666394e-01,3.817522935415753379e-04
1.319999999999999929e+01,2.807864015151514958e-01,3.072963255803101419e-04,2.823705050505050940e-01,3.802889059348468900e-04
1.359999999999999964e+01,2.804481127450980660e-01,3.125281968568233365e-04,2.820377573529412318e-01,3.797527605370499149e-04
1.400000000000000000e+01,2.801273928571428873e-01,3.175351526130617565e-04,2.817262142857142604e-01,3.785324028169345396e-04
1.440000000000000036e+01,2.798172685185185138e-01,3.215476157638816595e-04,2.814302662037036495e-01,3.779335820501378523e-04
1.480000000000000071e+01,2.795224211711711537e-01,3.267392321499502407e-04,2.811520157657657615e-01,3.774404571586910482e-04
1.519999999999999929e+01,2.792432894736842641e-01,3.307642234406961142e-04,2.808938815789474019e-01,3.772416622504190021e-04
1.559999999999999964e+01,2.789824252136752780e-01,3.360446192167291851e-04,2.806517735042736161e-01,3.774431581782073872e-04
1.600000000000000000e+01,2.787309062499999657e-01,3.420342104968059245e-04,2.804190833333333188e-01,3.782151085114519905e-04
1.639999999999999858e+01,2.784859552845528885e-01,3.477611079689489192e-04,2.801985772357723503e-01,3.803586199480732031e-04
1.680000000000000071e+01,2.782531051587301407e-01,3.562928253984061142e-04,2.799840873015872478e-01,3.823615402219849376e-04
1.719999999999999929e+01,2.780265697674418890e-01,3.657500140561637577e-04,2.797793895348837934e-01,3.844029894405762886e-04
1.760000000000000142e+01,2.778093560606060275e-01,3.756342240040829307e-04,2.795834848484848312e-01,3.873718957478810491e-04
1.800000000000000000e+01,2.776076944444444417e-01,3.862980082863350854e-04,2.793952499999999839e-01,3.908973076436743376e-04
1.839999999999999858e+01,2.774170923913043540e-01,3.978705970451452945e-04,2.792149728260869823e-01,3.938557285929234365e-04
1.880000000000000071e+01,2.772347872340425456e-01,4.093113806278054091e-04,2.790425709219858108e-01,3.968331258373061516e-04
1.919999999999999929e+01,2.770580381944444115e-01,4.205311211538757528e-04,2.788773958333333747e-01,3.998048035962045222e-04
1.960000000000000142e+01,2.768926955782312627e-01,4.319987386731574241e-04,2.787180442176870887e-01,4.025771155004365174e-04
2.000000000000000000e+01,2.767356333333333418e-01,4.436888855846644365e-04,2.785668333333333191e-01,4.044589781042568313e-04
2.039999999999999858e+01,2.765839297385621065e-01,4.541288101357901443e-04,2.784259803921568799e-01,4.065664384273764585e-04
2.080000000000000071e+01,2.764402964743589708e-01,4.640593226241220893e-04,2.782895432692307214e-01,4.090317843864293111e-04
2.119999999999999929e+01,2.763070125786163955e-01,4.733132669296316098e-04,2.781582625786164220e-01,4.107266497293402463e-04
2.160000000000000142e+01,2.761767361111110430e-01,4.814933671902825668e-04,2.780310262345678796e-01,4.119449794618671606e-04
2.200000000000000000e+01,2.760506969696969737e-01,4.900407025587472532e-04,2.779110075757575404e-01,4.140150457071343658e-04
2.239999999999999858e+01,2.759293377976191342e-01,4.983247617775736060e-04,2.777947842261905831e-01,4.165377403890868722e-04
2.280000000000000071e+01,2.758112719298245752e-01,5.055497280033293805e-04,2.776791301169590498e-01,4.193744674894416620e-04
2.319999999999999929e+01,2.756936781609195530e-01,5.129915605354398635e-04,2.775664511494252973e-01,4.216758665933779938e-04
2.360000000000000142e+01,2.755801483050846490e-01,5.203294989767620745e-04,2.774586652542372911e-01,4.239549493421783150e-04
2.400000000000000000e+01,2.754718333333333047e-01,5.272628855352558220e-04,2.773554513888888406e-01,4.261031354695359757e-04
2.439999999999999858e+01,2.753656830601093342e-01,5.338670064397361579e-04,2.772559016393442710e-01,4.279871714170654993e-04
2.480000000000000071e+01,2.752613844086021500e-01,5.385765055627658336e-04,2.771567405913978321e-01,4.305775594542270526e-04
2.519999999999999929e+01,2.751634391534391599e-01,5.441618732256345249e-04,2.770579497354497822e-01,4.330222847143341152e-04
2.560000000000000142e+01,2.750704231770832453e-01,5.493212649219236668e-04,2.769600260416666404e-01,4.356226622641104517e-04
2.600000000000000000e+01,2.749777756410256568e-01,5.543139479615374638e-04,2.768667564102563761e-01,4.382796028378641777e-04
2.639999999999999858e+01,2.748833901515151945e-01,5.580105052731343732e-04,2.767752398989899443e-01,4.408658402626778250e-04
2.680000000000000071e+01,2.747922014925373024e-01,5.616990477369537436e-04,2.766890858208955195e-01,4.441510483044307104e-04
2.719999999999999929e+01,2.747052083333333394e-01,5.654671202282530789e-04,2.766033333333333677e-01,4.479878259880406112e-04
2.760000000000000142e+01,2.746236231884057188e-01,5.695399054723161410e-04,2.765208454106279357e-01,4.513632093256092904e-04
2.800000000000000000e+01,2.745453928571428559e-01,5.730904756760979608e-04,2.764385178571428514e-01,4.549051555980937857e-04
2.839999999999999858e+01,2.744727582159624535e-01,5.767344558071976204e-04,2.763596830985916020e-01,4.581895994977932185e-04
2.880000000000000071e+01,2.744018807870370336e-01,5.806713749415778371e-04,2.762826967592592609e-01,4.610368985261436344e-04
2.919999999999999929e+01,2.743288242009133127e-01,5.850559258358973289e-04,2.762074828767123180e-01,4.630814122575495568e-04
2.960000000000000142e+01,2.742559740990990202e-01,5.889150522710477013e-04,2.761349887387386515e-01,4.647443807176854669e-04
3.000000000000000000e+01,2.741862444444444491e-01,5.926190188667869972e-04,2.760639055555555443e-01,4.666147090454112671e-04
3.039999999999999858e+01,2.741191995614035148e-01,5.955760802950969650e-04,2.759942050438596306e-01,4.689420108667431307e-04
