t,sigma_avg,sigma_err
0.000000000000000000e+00,nan,nan
4.000000000000000000e+00,1.121305532500000027e+03,1.109794316215242134e+02
8.000000000000000000e+00,8.758987266666666756e+02,5.558775420181893168e+01
1.200000000000000000e+01,7.955863908333333256e+02,3.731358387504189267e+01
1.600000000000000000e+01,7.531062993749999350e+02,2.726867966491463235e+01
2.000000000000000000e+01,7.273535163333333458e+02,2.169535264811547393e+01
2.400000000000000000e+01,7.106667555555553690e+02,1.819822925672898961e+01
2.800000000000000000e+01,6.999985605952381320e+02,1.581886434914193984e+01
3.200000000000000000e+01,6.914656554166666638e+02,1.375887346841905412e+01
3.600000000000000000e+01,6.849352362037036528e+02,1.225970585441777772e+01
4.000000000000000000e+01,6.805510180916666059e+02,1.113580758644157065e+01
4.400000000000000000e+01,6.764725399242424828e+02,1.015776004423648082e+01
4.800000000000000000e+01,6.732394778472222470e+02,9.729767603652282659e+00
5.200000000000000000e+01,6.701696256666666613e+02,9.210276345068569626e+00
5.600000000000000000e+01,6.680098853333333864e+02,8.793648688320462981e+00
6.000000000000000000e+01,6.662762289999999439e+02,8.546340379411683230e+00
6.400000000000000000e+01,6.647826491145833643e+02,8.404965541013725172e+00
6.800000000000000000e+01,6.629874139215686455e+02,8.411153893519307090e+00
7.200000000000000000e+01,6.618594726851850965e+02,8.555051703804393171e+00
7.600000000000000000e+01,6.606379269736842161e+02,8.760229853475420825e+00
8.000000000000000000e+01,6.592367635416667326e+02,8.840897299872509052e+00
8.400000000000000000e+01,6.579682841269841447e+02,8.907438154450820988e+00
8.800000000000000000e+01,6.570888446969696588e+02,9.068318839092503580e+00
9.200000000000000000e+01,6.561468286231884122e+02,9.170878343165826507e+00
9.600000000000000000e+01,6.554537604166667961e+02,9.252358395412880299e+00
1.000000000000000000e+02,6.547918653333333623e+02,9.300589014726531545e+00
1.040000000000000000e+02,6.542544964743590299e+02,9.279193637288091878e+00
1.080000000000000000e+02,6.539248456790122646e+02,9.237652206861701742e+00
1.120000000000000000e+02,6.537605059523809814e+02,9.225114654732610830e+00
1.160000000000000000e+02,6.534408584482757760e+02,9.240387268471502935e+00
1.200000000000000000e+02,6.531903438611111596e+02,9.311179826379389013e+00
1.240000000000000000e+02,6.528879441935484920e+02,9.380210233127435515e+00
1.280000000000000000e+02,6.524972465104166304e+02,9.431748455126133024e+00
1.320000000000000000e+02,6.521639964646465160e+02,9.527639003177522881e+00
1.360000000000000000e+02,6.518152681372548614e+02,9.680447508972093829e+00
1.400000000000000000e+02,6.516052511904761104e+02,9.743364816402113604e+00
1.440000000000000000e+02,6.513183627314815567e+02,9.884549317000605129e+00
1.480000000000000000e+02,6.512119058558558891e+02,1.004478504480290013e+01
1.520000000000000000e+02,6.508635407894736318e+02,1.012796401047928896e+01
1.560000000000000000e+02,6.507079745726496185e+02,1.019773172486742041e+01
1.600000000000000000e+02,6.503193652083333518e+02,1.026614822320224185e+01
1.640000000000000000e+02,6.498571506097561041e+02,1.038177383894641892e+01
1.680000000000000000e+02,6.495260083333333796e+02,1.048046797306442812e+01
1.720000000000000000e+02,6.490719155038759709e+02,1.053804201430276954e+01
1.760000000000000000e+02,6.486516884469697288e+02,1.062296153694560097e+01
1.800000000000000000e+02,6.485004957407406891e+02,1.070123935148817651e+01
1.840000000000000000e+02,6.482105585144927318e+02,1.073929478934143944e+01
1.880000000000000000e+02,6.479503175531915531e+02,1.087168682671514830e+01
1.920000000000000000e+02,6.476791156249998949e+02,1.100431799646094078e+01
1.960000000000000000e+02,6.474394083163265350e+02,1.111583971991047726e+01
2.000000000000000000e+02,6.471678602666667075e+02,1.122569131406261533e+01
2.040000000000000000e+02,6.471062565849672410e+02,1.132361760573018650e+01
2.080000000000000000e+02,6.470683375689102377e+02,1.141423507082329536e+01
2.120000000000000000e+02,6.469989027987421650e+02,1.153766304609712634e+01
2.160000000000000000e+02,6.467639402469135348e+02,1.164318576201253741e+01
2.200000000000000000e+02,6.466018129848483795e+02,1.175342478338377106e+01
2.240000000000000000e+02,6.462852396577380887e+02,1.185624450405115837e+01
2.280000000000000000e+02,6.459127995029239173e+02,1.195868846791993434e+01
2.320000000000000000e+02,6.455158679454023058e+02,1.208211015776041819e+01
2.360000000000000000e+02,6.450142680790960412e+02,1.220423960136673713e+01
2.400000000000000000e+02,6.446366780694444287e+02,1.236124555685410442e+01
2.440000000000000000e+02,6.443680723907102674e+02,1.250449517325593973e+01
2.480000000000000000e+02,6.440047681854837265e+02,1.265458030212189477e+01
2.520000000000000000e+02,6.436925145767195318e+02,1.274503286804025493e+01
2.560000000000000000e+02,6.435027028645832843e+02,1.282613557252883751e+01
2.600000000000000000e+02,6.432212726923078208e+02,1.291447619172286032e+01
2.640000000000000000e+02,6.429655321969696615e+02,1.300827176503051419e+01
2.680000000000000000e+02,6.427804497512437365e+02,1.308945271270630784e+01
2.720000000000000000e+02,6.425111707107844268e+02,1.319564212238676859e+01
2.760000000000000000e+02,6.423315427536231255e+02,1.330416537983595049e+01
2.800000000000000000e+02,6.421438180952380890e+02,1.341373179508470059e+01
2.840000000000000000e+02,6.419066896713615051e+02,1.347535260520535516e+01
2.880000000000000000e+02,6.417103387731481234e+02,1.355515416682636953e+01
2.920000000000000000e+02,6.414093569634703726e+02,1.361740474900835096e+01
2.960000000000000000e+02,6.411270018018017254e+02,1.370603544553248554e+01
3.000000000000000000e+02,6.408514624444445644e+02,1.378644989128957477e+01
3.040000000000000000e+02,6.405543533991228742e+02,1.386127169583284946e+01
3.080000000000000000e+02,6.403795016233765409e+02,1.397133853347302512e+01
3.120000000000000000e+02,6.402045780769230987e+02,1.410047241955315478e+01
3.160000000000000000e+02,6.399687199367087942e+02,1.421682695503906402e+01
3.200000000000000000e+02,6.397387577083334236e+02,1.430796109900671098e+01
3.240000000000000000e+02,6.394462108744854731e+02,1.442812987976439665e+01
3.280000000000000000e+02,6.390765392073170688e+02,1.454425759347710212e+01
3.320000000000000000e+02,6.387674057931727702e+02,1.465385279782349848e+01
3.360000000000000000e+02,6.384882376488096725e+02,1.474418345312902545e+01
3.400000000000000000e+02,6.381805305882353423e+02,1.487123763144013289e+01
3.440000000000000000e+02,6.379731035852713603e+02,1.499696891900102003e+01
3.480000000000000000e+02,6.377329881896552024e+02,1.511148288845505405e+01
3.520000000000000000e+02,6.375460874526513635e+02,1.522239778582370384e+01
3.560000000000000000e+02,6.373271395318352006e+02,1.530386638922713516e+01
3.600000000000000000e+02,6.371648630370369801e+02,1.541894422132631171e+01
3.640000000000000000e+02,6.370193385164834581e+02,1.552573049993473298e+01
3.680000000000000000e+02,6.368536533152173433e+02,1.560806414195935332e+01
3.720000000000000000e+02,6.366407419318995835e+02,1.570765097739537985e+01
3.760000000000000000e+02,6.365227137836878910e+02,1.581851991913856637e+01
3.800000000000000000e+02,6.364091196061402798e+02,1.589429379109844653e+01
3.840000000000000000e+02,6.362630030208333665e+02,1.600202110459265015e+01
3.880000000000000000e+02,6.361728907895189877e+02,1.611007699848569175e+01
3.920000000000000000e+02,6.359502595323128844e+02,1.621698435886182565e+01
3.960000000000000000e+02,6.357611760437710018e+02,1.630720082501591861e+01
4.000000000000000000e+02,6.356630266916665732e+02,1.640836846760727141e+01
4.040000000000000000e+02,6.355408914521452743e+02,1.649458863422364985e+01
4.080000000000000000e+02,6.355024346674838398e+02,1.657159685703294727e+01
4.120000000000000000e+02,6.354653525242717933e+02,1.666695514026607938e+01
4.160000000000000000e+02,6.353323610817308236e+02,1.675973492148971289e+01
4.200000000000000000e+02,6.351626769841269606e+02,1.686806941065974996e+01
4.240000000000000000e+02,6.349510476415094899e+02,1.698940200742356765e+01
4.280000000000000000e+02,6.347280965732086315e+02,1.709814772681933093e+01
4.320000000000000000e+02,6.344854611111111353e+02,1.721646119353286153e+01
4.360000000000000000e+02,6.342134327217125929e+02,1.735695646852243712e+01
4.400000000000000000e+02,6.339579441666667208e+02,1.749829393465426008e+01
4.440000000000000000e+02,6.336777192192191706e+02,1.765257501007296881e+01
4.480000000000000000e+02,6.333859597470238896e+02,1.779041303550515707e+01
4.520000000000000000e+02,6.331328183628318129e+02,1.793588584419380183e+01
4.560000000000000000e+02,6.328310016081870799e+02,1.806265788419043972e+01
4.600000000000000000e+02,6.325662542028984490e+02,1.818773840661346242e+01
4.640000000000000000e+02,6.322024458333332859e+02,1.831454222414083688e+01
4.680000000000000000e+02,6.319375150284899973e+02,1.845296393228072418e+01
4.720000000000000000e+02,6.317016314265537176e+02,1.857747868471769337e+01
4.760000000000000000e+02,6.315100275210083964e+02,1.872435368750933549e+01
4.800000000000000000e+02,6.313871488888888734e+02,1.885360730969741283e+01
4.840000000000000000e+02,6.312436913223141346e+02,1.899540364680465743e+01
4.880000000000000000e+02,6.311066494535518814e+02,1.913218261880077975e+01
4.920000000000000000e+02,6.308945748644985088e+02,1.926511489998638993e+01
4.960000000000000000e+02,6.307742991263439762e+02,1.940957436641344813e+01
5.000000000000000000e+02,6.306339675333333616e+02,1.953815981021091019e+01
5.040000000000000000e+02,6.304891202380952109e+02,1.965235558606007160e+01
5.080000000000000000e+02,6.303711803149606112e+02,1.977367320034075604e+01
5.120000000000000000e+02,6.302273087890625902e+02,1.987667718822200769e+01
5.160000000000000000e+02,6.301199671834625633e+02,1.997905071737655547e+01
5.200000000000000000e+02,6.299524488461538567e+02,2.009535962151314337e+01
5.240000000000000000e+02,6.298185688295166074e+02,2.018818032748276536e+01
5.280000000000000000e+02,6.296186407196969412e+02,2.028506299867010654e+01
5.320000000000000000e+02,6.293804169172932461e+02,2.036883034925923397e+01
5.360000000000000000e+02,6.292392422263681055e+02,2.045285571170679262e+01
5.400000000000000000e+02,6.291096795740739935e+02,2.053369940707385055e+01
5.440000000000000000e+02,6.289285796200980485e+02,2.060994578952601586e+01
5.480000000000000000e+02,6.288007207603407096e+02,2.070024374803953648e+01
5.520000000000000000e+02,6.286473278321254838e+02,2.081371144387863836e+01
5.560000000000000000e+02,6.284935329850119388e+02,2.092440997864851937e+01
5.600000000000000000e+02,6.283627467738094765e+02,2.101718119102053350e+01
5.640000000000000000e+02,6.282622666430258960e+02,2.110140727655121040e+01
5.680000000000000000e+02,6.281345099765258055e+02,2.117027289720829586e+01
5.720000000000000000e+02,6.279927712703963607e+02,2.124370409238270341e+01
5.760000000000000000e+02,6.278676714120369979e+02,2.131456149059374283e+01
5.800000000000000000e+02,6.277759261494253451e+02,2.140413110471133251e+01
5.840000000000000000e+02,6.276980800228309363e+02,2.147959482348159099e+01
5.880000000000000000e+02,6.275961694444443992e+02,2.156015877906330047e+01
5.920000000000000000e+02,6.275310234797296971e+02,2.164159806425185195e+01
5.960000000000000000e+02,6.274183667225950103e+02,2.172351934804229145e+01
6.000000000000000000e+02,6.273126377777778089e+02,2.181994208236610078e+01
6.040000000000000000e+02,6.272374311258279249e+02,2.192544762579457540e+01
6.080000000000000000e+02,6.271857772478070956e+02,2.202757054701830697e+01
6.120000000000000000e+02,6.271913709694988484e+02,2.212056205059905523e+01
6.160000000000000000e+02,6.272768487554112653e+02,2.220918639591966226e+01
6.200000000000000000e+02,6.273003558064516483e+02,2.231179650283370819e+01
6.240000000000000000e+02,6.273586293269230509e+02,2.242890821618088637e+01
6.280000000000000000e+02,6.273790863588111506e+02,2.255067621546905343e+01
6.320000000000000000e+02,6.274272723628693029e+02,2.266898915522699554e+01
6.360000000000000000e+02,6.275244575995806144e+02,2.278106073368223861e+01
6.400000000000000000e+02,6.276837127083333598e+02,2.289838465791296329e+01
6.440000000000000000e+02,6.278394021739129585e+02,2.300866829484455778e+01
6.480000000000000000e+02,6.279994137860082901e+02,2.312104779315493275e+01
6.520000000000000000e+02,6.281747090490798655e+02,2.323949077605182012e+01
6.560000000000000000e+02,6.283649417174797236e+02,2.334729421185006970e+01
6.600000000000000000e+02,6.285189618686868016e+02,2.344927763540842847e+01
6.640000000000000000e+02,6.286562663152610639e+02,2.356454164350200386e+01
6.680000000000000000e+02,6.287588726546905491e+02,2.367352887559814079e+01
6.720000000000000000e+02,6.288880097718252955e+02,2.378400208029341201e+01
6.760000000000000000e+02,6.290224251972387037e+02,2.390396546874418249e+01
6.800000000000000000e+02,6.291386790196078209e+02,2.401091505129103609e+01
6.840000000000000000e+02,6.292392663742690502e+02,2.411077862168898278e+01
6.880000000000000000e+02,6.293713076550387768e+02,2.420298112787470046e+01
6.920000000000000000e+02,6.294758202793834698e+02,2.429448377576419560e+01
6.960000000000000000e+02,6.295814083812260833e+02,2.438110006633310789e+01
7.000000000000000000e+02,6.296909711428572791e+02,2.448396605086698941e+01
7.040000000000000000e+02,6.297878592329545882e+02,2.456840088132452138e+01
7.080000000000000000e+02,6.298952263182673050e+02,2.466845567472744349e+01
7.120000000000000000e+02,6.299731390917602312e+02,2.476860549850882975e+01
7.160000000000000000e+02,6.300339780726257004e+02,2.485945353125108781e+01
7.200000000000000000e+02,6.300979047685185606e+02,2.493782000475557581e+01
7.240000000000000000e+02,6.301397567679557596e+02,2.503278274591317043e+01
7.280000000000000000e+02,6.302149184523810845e+02,2.512360717472698113e+01
7.320000000000000000e+02,6.303131010018214511e+02,2.521818930545252613e+01
7.360000000000000000e+02,6.303926597373188088e+02,2.530590837809438298e+01
7.400000000000000000e+02,6.305180925675674644e+02,2.539288704369691274e+01
7.440000000000000000e+02,6.306497077508960274e+02,2.546979135362190760e+01
7.480000000000000000e+02,6.308389891711229893e+02,2.554315038169181307e+01
7.520000000000000000e+02,6.309688219414894093e+02,2.562458875779040568e+01
7.560000000000000000e+02,6.310924787918870607e+02,2.569956159772775450e+01
7.600000000000000000e+02,6.312134441228071182e+02,2.577395032551060083e+01
7.640000000000000000e+02,6.313728535776613171e+02,2.585616190795680680e+01
7.680000000000000000e+02,6.315107657552083538e+02,2.593739654036284037e+01
7.720000000000000000e+02,6.316689257340242420e+02,2.602710558248907446e+01
7.760000000000000000e+02,6.318213501288659018e+02,2.610736252767275900e+01
7.800000000000000000e+02,6.319690394017094377e+02,2.618242888018378878e+01
7.840000000000000000e+02,6.320458216836734664e+02,2.624931346673460908e+01
7.880000000000000000e+02,6.321378775380710522e+02,2.632057368251025409e+01
7.920000000000000000e+02,6.322191308080807630e+02,2.638894350055340254e+01
7.960000000000000000e+02,6.322998608040199997e+02,2.644843277350255661e+01
8.000000000000000000e+02,6.323621851666666771e+02,2.651418917970880429e+01
8.040000000000000000e+02,6.324374064676616172e+02,2.658897954930823104e+01
8.080000000000000000e+02,6.325098122112211740e+02,2.666067841409082817e+01
8.120000000000000000e+02,6.326142517241378300e+02,2.673598300370943193e+01
8.160000000000000000e+02,6.326429745506536619e+02,2.680701732378229352e+01
8.200000000000000000e+02,6.326793228048779838e+02,2.687947383072440388e+01
8.240000000000000000e+02,6.326982396642395088e+02,2.694301428262953380e+01
8.280000000000000000e+02,6.327517564412238471e+02,2.701831622177022396e+01
8.320000000000000000e+02,6.327950691105769465e+02,2.708968809729748983e+01
8.360000000000000000e+02,6.328383773684211064e+02,2.716253614910196035e+01
8.400000000000000000e+02,6.329326824365078892e+02,2.724385617150300121e+01
