t,sigma_avg,sigma_err
0.000000000000000000e+00,nan,nan
4.000000000000000000e+00,5.044914906666666866e+03,7.180990034048490998e+02
8.000000000000000000e+00,3.694843229333333966e+03,3.562612281625248443e+02
1.200000000000000000e+01,3.241263231111111054e+03,2.375027738213705675e+02
1.600000000000000000e+01,3.021088369999999941e+03,1.852469985719916679e+02
2.000000000000000000e+01,2.887662569866666217e+03,1.526060325226348766e+02
2.400000000000000000e+01,2.800022420000000238e+03,1.276600580472588859e+02
2.800000000000000000e+01,2.735186047619047258e+03,1.102568907944030201e+02
3.200000000000000000e+01,2.692032683333333807e+03,9.880840446038520497e+01
3.600000000000000000e+01,2.659674237037037074e+03,8.865431666844402514e+01
4.000000000000000000e+01,2.632858586666666724e+03,8.097655960321246482e+01
4.400000000000000000e+01,2.611579490909090964e+03,7.625428810472968166e+01
4.800000000000000000e+01,2.594125811111111034e+03,7.190966116908742833e+01
5.200000000000000000e+01,2.582051794871794755e+03,6.875943951694002010e+01
5.600000000000000000e+01,2.569772695238095366e+03,6.583364722142616188e+01
6.000000000000000000e+01,2.559257608888889081e+03,6.274137483357147005e+01
6.400000000000000000e+01,2.550321466666666311e+03,6.073488290768890607e+01
6.800000000000000000e+01,2.540377749019608018e+03,5.806904886600575821e+01
7.200000000000000000e+01,2.531857022222222440e+03,5.649817811059298833e+01
7.600000000000000000e+01,2.524980898245613844e+03,5.563832534028235699e+01
8.000000000000000000e+01,2.517818319999999858e+03,5.478098438500715162e+01
8.400000000000000000e+01,2.511565282539682357e+03,5.429628106385457897e+01
8.800000000000000000e+01,2.504996884848485024e+03,5.381229489472009675e+01
9.200000000000000000e+01,2.497956886956521885e+03,5.308531826156582412e+01
9.600000000000000000e+01,2.491205472222221943e+03,5.295197987104215542e+01
1.000000000000000000e+02,2.485161189333332914e+03,5.252964650327782437e+01
1.040000000000000000e+02,2.478664097435897020e+03,5.163055718740097433e+01
1.080000000000000000e+02,2.472206074074073967e+03,5.119703260668531186e+01
1.120000000000000000e+02,2.466707357142857290e+03,5.067763659797163456e+01
1.160000000000000000e+02,2.461894248275862083e+03,5.013898062852853599e+01
1.200000000000000000e+02,2.457436751111110880e+03,4.953416704831490591e+01
1.240000000000000000e+02,2.453581436559139547e+03,4.894714253610126775e+01
1.280000000000000000e+02,2.449542704166667136e+03,4.833062510712624515e+01
1.320000000000000000e+02,2.444618060606060681e+03,4.760833466913459944e+01
1.360000000000000000e+02,2.441094847058823689e+03,4.732893914237759958e+01
1.400000000000000000e+02,2.436629733333333206e+03,4.712417481886920712e+01
1.440000000000000000e+02,2.432243259259259048e+03,4.698638325275225469e+01
1.480000000000000000e+02,2.428227009009008725e+03,4.717664164743423072e+01
1.520000000000000000e+02,2.424556228070175166e+03,4.730893934552685209e+01
1.560000000000000000e+02,2.422150683760683933e+03,4.725264509403390178e+01
1.600000000000000000e+02,2.420054366666666738e+03,4.720588000703033771e+01
1.640000000000000000e+02,2.419093707317073040e+03,4.747067515924896952e+01
1.680000000000000000e+02,2.417069444444444343e+03,4.755830238478687733e+01
1.720000000000000000e+02,2.415331643410852848e+03,4.767533526286916867e+01
1.760000000000000000e+02,2.414378030303030300e+03,4.788613425482932939e+01
1.800000000000000000e+02,2.412394503703703776e+03,4.807488412273941236e+01
1.840000000000000000e+02,2.411074681159420379e+03,4.801789945977969154e+01
1.880000000000000000e+02,2.410094113475176982e+03,4.795626049865456508e+01
1.920000000000000000e+02,2.409219569444444460e+03,4.842865263606592663e+01
1.960000000000000000e+02,2.407949442176870889e+03,4.875337720093283878e+01
2.000000000000000000e+02,2.407717373333333398e+03,4.937715104730790472e+01
2.040000000000000000e+02,2.406752601307189707e+03,4.972157035199659703e+01
2.080000000000000000e+02,2.406554294871794809e+03,5.007899327208939866e+01
2.120000000000000000e+02,2.405982591194968791e+03,5.034996448615909515e+01
2.160000000000000000e+02,2.405852864197531289e+03,5.076815430058837109e+01
2.200000000000000000e+02,2.405472145454545625e+03,5.122705572347135217e+01
2.240000000000000000e+02,2.405204595238095408e+03,5.176512830685984312e+01
2.280000000000000000e+02,2.404676888888889152e+03,5.239524387235593395e+01
2.320000000000000000e+02,2.404458264367815900e+03,5.316440992354922201e+01
2.360000000000000000e+02,2.403911039548022472e+03,5.362684114424076398e+01
2.400000000000000000e+02,2.403335199999999986e+03,5.418125281186074460e+01
2.440000000000000000e+02,2.402841617486338691e+03,5.447495835713137069e+01
2.480000000000000000e+02,2.401886537634408796e+03,5.504152512624088445e+01
2.520000000000000000e+02,2.400876285714285586e+03,5.554349314904221302e+01
2.560000000000000000e+02,2.400033718749999935e+03,5.608507105490001265e+01
2.600000000000000000e+02,2.399052758974358767e+03,5.678260558542028491e+01
2.640000000000000000e+02,2.398435060606060688e+03,5.728743798652912744e+01
2.680000000000000000e+02,2.397977592039801493e+03,5.787742619324391313e+01
2.720000000000000000e+02,2.397564107843137208e+03,5.854789171872990039e+01
2.760000000000000000e+02,2.397595130434782732e+03,5.926731091416630193e+01
2.800000000000000000e+02,2.397138761904761395e+03,5.976357650793756449e+01
2.840000000000000000e+02,2.396976751173709090e+03,6.040971363558018226e+01
2.880000000000000000e+02,2.396808092592592402e+03,6.095571669873782383e+01
2.920000000000000000e+02,2.396794155251142001e+03,6.184805947086153566e+01
2.960000000000000000e+02,2.396543153153153071e+03,6.253694783124333867e+01
3.000000000000000000e+02,2.396221822222222272e+03,6.335120837415896489e+01
3.040000000000000000e+02,2.396050052631578637e+03,6.391940213558218886e+01
3.080000000000000000e+02,2.396293142857142811e+03,6.453292284972511084e+01
3.120000000000000000e+02,2.396309264957265441e+03,6.518142806776882026e+01
3.160000000000000000e+02,2.396178945147679315e+03,6.580340016645055812e+01
3.200000000000000000e+02,2.396317399999999907e+03,6.648881139428510778e+01
3.240000000000000000e+02,2.396402592592592555e+03,6.706091863214045645e+01
3.280000000000000000e+02,2.396428276422764156e+03,6.763093733360383908e+01
3.320000000000000000e+02,2.396876690763052011e+03,6.840272081494460110e+01
