r,gCA_mean,gCA_err
2.857142857142857054e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.571428571428571508e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.428571428571428492e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.571428571428571175e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.142857142857142794e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.714285714285714413e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.285714285714285476e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.857142857142856540e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.428571428571428159e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.571428571428571397e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.142857142857143016e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.714285714285713524e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.285714285714285143e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.857142857142856762e-01,6.888965246819445457e-03,2.296173823354609466e-04
9.428571428571428381e-01,5.350470987539780454e-01,1.365601567543104885e-03
1.000000000000000000e+00,2.843719397856993680e+00,2.138053095585433667e-03
1.057142857142856940e+00,4.330383171854058411e+00,3.062523592409245512e-03
1.114285714285714324e+00,3.808223336295535777e+00,3.017863887849486608e-03
1.171428571428571264e+00,2.763742103789191162e+00,2.482580609332329675e-03
1.228571428571428648e+00,1.940319005610710690e+00,2.415125433832035571e-03
1.285714285714285587e+00,1.402129956281453760e+00,1.172300727573185328e-03
1.342857142857142971e+00,1.067574866443381509e+00,1.424483154140838157e-03
1.399999999999999911e+00,8.618488339022603029e-01,1.537077604713731104e-03
1.457142857142857295e+00,7.351876592164795499e-01,8.458467439853665105e-04
1.514285714285714235e+00,6.629451213293661160e-01,7.303505790132547131e-04
1.571428571428571175e+00,6.283754804789732917e-01,6.937440578119814837e-04
1.628571428571428559e+00,6.259691065072610083e-01,6.618251703894237076e-04
1.685714285714285499e+00,6.466962306693238016e-01,6.882365835611033589e-04
1.742857142857142883e+00,6.988691565423305052e-01,1.138812939291835398e-03
1.799999999999999822e+00,7.647840822472653510e-01,6.770480656529741324e-04
1.857142857142857206e+00,8.459308837265149261e-01,9.640383672844611606e-04
1.914285714285714146e+00,9.294438878168396201e-01,6.643187550738123993e-04
1.971428571428571530e+00,1.008186649808586521e+00,1.012759534550717721e-03
2.028571428571428470e+00,1.076455559429511544e+00,9.833105615102010096e-04
2.085714285714285410e+00,1.111824489845912423e+00,1.004473214981064719e-03
2.142857142857142794e+00,1.114687543550012538e+00,6.124095344013932114e-04
2.200000000000000178e+00,1.089296883211590572e+00,1.190644257486515650e-03
2.257142857142857117e+00,1.046549797060427611e+00,6.542910345554849797e-04
2.314285714285714057e+00,1.001544023189783861e+00,9.994436003628631889e-04
2.371428571428571441e+00,9.639631415114923163e-01,6.859950976463635502e-04
2.428571428571428381e+00,9.347171920394632405e-01,8.851349167656857040e-04
2.485714285714285765e+00,9.183882859149606892e-01,1.004214656646306792e-03
2.542857142857142705e+00,9.185909413340975771e-01,7.013632094114707893e-04
2.599999999999999645e+00,9.295628017339628846e-01,6.885069090754754578e-04
2.657142857142857029e+00,9.494541829188971604e-01,4.062525815578332616e-04
2.714285714285714413e+00,9.777863847110422890e-01,6.197130083685044918e-04
2.771428571428571352e+00,1.004376577943381754e+00,6.212836456317704118e-04
2.828571428571428292e+00,1.033792880602447006e+00,8.586427696095766523e-04
2.885714285714285676e+00,1.055112308206760385e+00,7.124830355459223002e-04
2.942857142857143060e+00,1.067890185067644993e+00,6.444226345066914009e-04
3.000000000000000000e+00,1.073262000263057292e+00,6.178431469580242816e-04
3.057142857142856940e+00,1.068914312320926596e+00,7.385891949326042370e-04
3.114285714285713880e+00,1.057020142383925387e+00,3.162758654712781166e-04
3.171428571428571264e+00,1.040119520468980152e+00,4.901096782987917743e-04
3.228571428571428648e+00,1.020434527070560593e+00,4.103478224780227881e-04
3.285714285714285587e+00,1.001104446341436027e+00,4.485975440535187224e-04
3.342857142857142527e+00,9.841782423198279783e-01,6.653272449472593698e-04
3.399999999999999911e+00,9.703524073886112822e-01,3.557321174309703181e-04
3.457142857142857295e+00,9.634608573337691828e-01,2.843654943100211571e-04
3.514285714285714235e+00,9.600632151988264251e-01,4.437597103476264822e-04
3.571428571428571175e+00,9.617447558158132015e-01,4.227254946599642914e-04
3.628571428571428559e+00,9.692772303740054829e-01,3.522186603563843285e-04
3.685714285714285499e+00,9.780127095061146303e-01,3.050523634522057698e-04
3.742857142857142883e+00,9.890760763121914101e-01,5.641439968960053298e-04
3.799999999999999822e+00,9.996891622562091850e-01,2.707552816715567035e-04
3.857142857142856762e+00,1.008016675787966721e+00,2.964038800008475701e-04
3.914285714285714146e+00,1.014731951915900598e+00,3.039931578203263754e-04
3.971428571428571530e+00,1.016735617625105004e+00,3.292547819929048537e-04
4.028571428571428470e+00,1.017473897355695822e+00,4.910724230565877580e-04
4.085714285714285410e+00,1.014530424346773207e+00,6.149692332389132500e-04
4.142857142857142350e+00,1.010959140326141981e+00,3.564509465001970299e-04
4.200000000000000178e+00,1.005442840885448330e+00,3.950736931392342314e-04
4.257142857142857117e+00,1.001114686183328217e+00,3.417445787711179996e-04
4.314285714285714057e+00,9.959822034743929242e-01,4.210101979903585197e-04
4.371428571428570997e+00,9.918442652104182411e-01,5.289028051621709166e-04
4.428571428571428825e+00,9.900912713721318203e-01,3.930738274799758930e-04
4.485714285714285765e+00,9.902687936489138476e-01,3.298174364797458371e-04
4.542857142857142705e+00,9.915650075085921111e-01,5.261309560111696211e-04
4.599999999999999645e+00,9.934036237282459769e-01,3.293500363342203099e-04
4.657142857142856585e+00,9.964952632724635162e-01,3.167546349223848874e-04
4.714285714285714413e+00,1.000254358102933505e+00,4.040154368761249845e-04
4.771428571428571352e+00,1.003016157605468139e+00,2.794432178719709402e-04
4.828571428571428292e+00,1.004753500384915732e+00,2.871822390918513817e-04
4.885714285714285232e+00,1.007064523449745952e+00,3.648157932144827000e-04
4.942857142857143060e+00,1.007266833787396010e+00,3.416073286315987785e-04
5.000000000000000000e+00,1.006537898660277985e+00,3.355183347488060216e-04
5.057142857142856940e+00,1.005095647391769820e+00,3.158956490975656380e-04
5.114285714285713880e+00,1.002406948191511438e+00,4.046915019437984746e-04
5.171428571428570820e+00,1.000883421560374131e+00,3.183513069369663779e-04
5.228571428571428648e+00,9.988393279485748844e-01,4.030896945616677042e-04
5.285714285714285587e+00,9.967521778425787460e-01,2.423026301666275238e-04
5.342857142857142527e+00,9.963015043133491844e-01,3.479064172246362275e-04
5.400000000000000355e+00,9.952651779341824545e-01,3.248432771058741694e-04
5.457142857142857295e+00,9.949479951548770851e-01,3.327193634952686991e-04
5.514285714285714235e+00,9.964392041776400921e-01,2.693002697077776365e-04
5.571428571428571175e+00,9.971550113021677708e-01,1.022576880062964455e-04
5.628571428571428115e+00,9.985168201900723739e-01,2.593795944668295605e-04
5.685714285714285054e+00,9.995240538696146260e-01,2.064849353604702813e-04
5.742857142857142883e+00,1.001150015620138056e+00,2.485520897366798126e-04
