r,gCA_mean,gCA_err
2.857142857142857054e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.571428571428571508e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.428571428571428492e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.571428571428571175e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.142857142857142794e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.714285714285714413e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.285714285714285476e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.857142857142856540e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.428571428571428159e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.571428571428571397e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.142857142857143016e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.714285714285713524e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.285714285714285143e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.857142857142856762e-01,7.424996424964400155e-03,2.482040523644339939e-04
9.428571428571428381e-01,5.686398109577701643e-01,1.620879527252482325e-03
1.000000000000000000e+00,3.009271124630752858e+00,3.960227112822861488e-03
1.057142857142856940e+00,4.558424191742888709e+00,4.385252782544380931e-03
1.114285714285714324e+00,3.997871884142591536e+00,2.973958241657549077e-03
1.171428571428571264e+00,2.898500185995070755e+00,3.302347097333921486e-03
1.228571428571428648e+00,2.024679779380435640e+00,3.014063542230563386e-03
1.285714285714285587e+00,1.456283731750154242e+00,1.827462948875333091e-03
1.342857142857142971e+00,1.102217513299028617e+00,1.760432134550214429e-03
1.399999999999999911e+00,8.911372521959590731e-01,1.473233939291238113e-03
1.457142857142857295e+00,7.554274586789606616e-01,1.286490245106863351e-03
1.514285714285714235e+00,6.821320218052882023e-01,1.003269160626254044e-03
1.571428571428571175e+00,6.433348167354872027e-01,1.002263424777844391e-03
1.628571428571428559e+00,6.396326674492992526e-01,1.132575858922386589e-03
1.685714285714285499e+00,6.602083058542996818e-01,7.265729257476641638e-04
1.742857142857142883e+00,7.051065947405922296e-01,7.205186719754756589e-04
1.799999999999999822e+00,7.734440073780171065e-01,6.071443372437036658e-04
1.857142857142857206e+00,8.505845827749111132e-01,1.123656685482989602e-03
1.914285714285714146e+00,9.327372632967474431e-01,1.425051082932279412e-03
1.971428571428571530e+00,1.009141662139584783e+00,1.212893728999855317e-03
2.028571428571428470e+00,1.074009697647340333e+00,1.652210260260055137e-03
2.085714285714285410e+00,1.108400967248357238e+00,1.266002480605451716e-03
2.142857142857142794e+00,1.109996616057046470e+00,9.516942280732585205e-04
2.200000000000000178e+00,1.085559358527548257e+00,5.323711206334473664e-04
2.257142857142857117e+00,1.040044176730144931e+00,6.551847924555655308e-04
2.314285714285714057e+00,9.963641625549486402e-01,6.570902715451564088e-04
2.371428571428571441e+00,9.570001435139611212e-01,9.669020341457341527e-04
2.428571428571428381e+00,9.297697903623112214e-01,9.089958286709106522e-04
2.485714285714285765e+00,9.152083075367215548e-01,7.165467068039452127e-04
2.542857142857142705e+00,9.140952352253576274e-01,3.401040032881513082e-04
2.599999999999999645e+00,9.240601686030117667e-01,7.887259425320261629e-04
2.657142857142857029e+00,9.438139362734784266e-01,5.081998250110896951e-04
2.714285714285714413e+00,9.707715481916210365e-01,9.056530957534111382e-04
2.771428571428571352e+00,1.001875407706302346e+00,8.327587759897240411e-04
2.828571428571428292e+00,1.030225652010695603e+00,7.648687145119881323e-04
2.885714285714285676e+00,1.051117703083603416e+00,6.059477106983002497e-04
2.942857142857143060e+00,1.067370643441103883e+00,5.917424980509240979e-04
3.000000000000000000e+00,1.071490025649891376e+00,6.345476647555358361e-04
3.057142857142856940e+00,1.067767356747619134e+00,9.798247821810534500e-04
3.114285714285713880e+00,1.058603095192580890e+00,1.064865592854933891e-03
3.171428571428571264e+00,1.042179751258432985e+00,7.271084209802235188e-04
3.228571428571428648e+00,1.022088032614461239e+00,8.162596023742136123e-04
3.285714285714285587e+00,1.004073306863762616e+00,5.170715476382822936e-04
3.342857142857142527e+00,9.877741088170381989e-01,4.814934772459717382e-04
3.399999999999999911e+00,9.735712458077072640e-01,5.830978205728653847e-04
3.457142857142857295e+00,9.658219912911933935e-01,4.290651587993407688e-04
3.514285714285714235e+00,9.629275422183445343e-01,3.817377430895645390e-04
3.571428571428571175e+00,9.642328605234469219e-01,6.189873886173123630e-04
3.628571428571428559e+00,9.709887587638232898e-01,6.202151091256925559e-04
3.685714285714285499e+00,9.800059531873852592e-01,7.171965245712629694e-04
3.742857142857142883e+00,9.906217355517623613e-01,5.085034598547307850e-04
3.799999999999999822e+00,9.988422298149350897e-01,5.253377717243593991e-04
3.857142857142856762e+00,1.006813178023662880e+00,6.407782075295067594e-04
3.914285714285714146e+00,1.012448707710801088e+00,5.507178832241825311e-04
3.971428571428571530e+00,1.016618749224311058e+00,5.020363172996003065e-04
4.028571428571428470e+00,1.016803281659285130e+00,6.144590025753079478e-04
4.085714285714285410e+00,1.014146067992498068e+00,3.931858684004379276e-04
4.142857142857142350e+00,1.011770359828029209e+00,4.574110783067694501e-04
4.200000000000000178e+00,1.006160899990509616e+00,5.033580757177636301e-04
4.257142857142857117e+00,1.000432194478462433e+00,4.795934894004433486e-04
4.314285714285714057e+00,9.945382451752834418e-01,5.566922153815675230e-04
4.371428571428570997e+00,9.919804726013840002e-01,3.661602664435347474e-04
4.428571428571428825e+00,9.896080710316035312e-01,3.434789105698558245e-04
4.485714285714285765e+00,9.897217117091173799e-01,4.078870606345004111e-04
4.542857142857142705e+00,9.901910061430154730e-01,3.984985603239345545e-04
4.599999999999999645e+00,9.927238800711825073e-01,4.938586059785931648e-04
4.657142857142856585e+00,9.958590147200950815e-01,5.569375405299166948e-04
4.714285714285714413e+00,1.000053993338398062e+00,4.935822845494133339e-04
4.771428571428571352e+00,1.002522782831875237e+00,5.353757786321575998e-04
4.828571428571428292e+00,1.004571673682812305e+00,3.362587879790823525e-04
4.885714285714285232e+00,1.006734512038593765e+00,5.693737903816485559e-04
4.942857142857143060e+00,1.006926218971028408e+00,3.708669431134796967e-04
5.000000000000000000e+00,1.006398706815468502e+00,3.851571032663294735e-04
5.057142857142856940e+00,1.005087109269420242e+00,7.486132991175773561e-04
5.114285714285713880e+00,1.003224211343344940e+00,3.227142729600818247e-04
5.171428571428570820e+00,1.001677345586361678e+00,3.621458206807906012e-04
5.228571428571428648e+00,1.000423164624119288e+00,3.627682769188205229e-04
5.285714285714285587e+00,9.972784156833643943e-01,3.885946313519303441e-04
5.342857142857142527e+00,9.957845592243073085e-01,3.174363719337588443e-04
5.400000000000000355e+00,9.950383218075284919e-01,4.106593721367997416e-04
5.457142857142857295e+00,9.963094120170346013e-01,5.138709894293303892e-04
5.514285714285714235e+00,9.954443858332779893e-01,4.904957606492369284e-04
5.571428571428571175e+00,9.961591310265258681e-01,2.634626987851834234e-04
5.628571428571428115e+00,9.979429959536464390e-01,2.989196944643877181e-04
5.685714285714285054e+00,9.987355126050116993e-01,2.604560058842727253e-04
5.742857142857142883e+00,1.000211540972130830e+00,3.462918723082674842e-04
