t,sigma_avg,sigma_err
0.000000000000000000e+00,nan,nan
4.000000000000000222e-01,1.296040541666666854e+02,1.766885807764554528e+01
8.000000000000000444e-01,9.735131666666666206e+01,8.897522631482702948e+00
1.199999999999999956e+00,8.590160555555556243e+01,5.946238677183797172e+00
1.600000000000000089e+00,8.027047395833332644e+01,4.525680509665350293e+00
2.000000000000000000e+00,7.685790500000000236e+01,3.764309918382314990e+00
2.399999999999999911e+00,7.450284166666668284e+01,3.226072164347764115e+00
2.799999999999999822e+00,7.262564880952382396e+01,2.786493980963125061e+00
3.200000000000000178e+00,7.123829166666665458e+01,2.514520629391536310e+00
3.600000000000000089e+00,7.028065740740740353e+01,2.304611998619787716e+00
4.000000000000000000e+00,6.938749583333333248e+01,2.127057203284292264e+00
4.400000000000000355e+00,6.861978030303029641e+01,1.967663013888784729e+00
4.799999999999999822e+00,6.790374652777779829e+01,1.852929393820516912e+00
5.200000000000000178e+00,6.724831730769230376e+01,1.735580731359910311e+00
5.599999999999999645e+00,6.675427083333333655e+01,1.651884945987620590e+00
6.000000000000000000e+00,6.623657500000000198e+01,1.566539476915296714e+00
6.400000000000000355e+00,6.587371354166666038e+01,1.511464615417195345e+00
6.799999999999999822e+00,6.549291911764706242e+01,1.472081330717681436e+00
7.200000000000000178e+00,6.510540740740739807e+01,1.437689626193690673e+00
7.599999999999999645e+00,6.482194517543860002e+01,1.412037798353659612e+00
8.000000000000000000e+00,6.453813749999999061e+01,1.390402287632087841e+00
8.400000000000000355e+00,6.423435119047618969e+01,1.361902702189673464e+00
8.800000000000000711e+00,6.398564772727272754e+01,1.358194351935109179e+00
9.199999999999999289e+00,6.374984963768115165e+01,1.336317274944812450e+00
9.599999999999999645e+00,6.350218750000001222e+01,1.328369536331508671e+00
1.000000000000000000e+01,6.325898333333333312e+01,1.323120533429015699e+00
1.040000000000000036e+01,6.307074999999999676e+01,1.318198886298158623e+00
1.080000000000000071e+01,6.288867901234566204e+01,1.305825537833282590e+00
1.119999999999999929e+01,6.267233035714288292e+01,1.293523319821941575e+00
1.159999999999999964e+01,6.249363505747127334e+01,1.283371887600484040e+00
1.200000000000000000e+01,6.227098749999998972e+01,1.276802928381900459e+00
1.240000000000000036e+01,6.207316801075268131e+01,1.267845842375452392e+00
1.280000000000000071e+01,6.188363411458333019e+01,1.268629054275430157e+00
1.319999999999999929e+01,6.171988257575758041e+01,1.275344469996716468e+00
1.359999999999999964e+01,6.155153799019608130e+01,1.276225048759137559e+00
1.400000000000000000e+01,6.141017738095236922e+01,1.272101756622765034e+00
1.440000000000000036e+01,6.126772337962963633e+01,1.273478249015207009e+00
1.480000000000000071e+01,6.109296058558559395e+01,1.270302210389076203e+00
