t,sigma_avg,sigma_err
0.000000000000000000e+00,nan,nan
4.000000000000000222e-01,8.174946399999997766e+02,1.613574708889682654e+02
8.000000000000000444e-01,5.666993866666665554e+02,8.118851609309406570e+01
1.199999999999999956e+00,4.793430666666668003e+02,5.467633261489115881e+01
1.600000000000000089e+00,4.324298866666666186e+02,4.100971579944337009e+01
2.000000000000000000e+00,4.047853600000000256e+02,3.238123529094505670e+01
2.399999999999999911e+00,3.861704800000000546e+02,2.663948035013452653e+01
2.799999999999999822e+00,3.726311314285715071e+02,2.305980511563620539e+01
3.200000000000000178e+00,3.624704633333332708e+02,2.005755830440000764e+01
3.600000000000000089e+00,3.545034074074073374e+02,1.798821087317135436e+01
4.000000000000000000e+00,3.478500000000000227e+02,1.597719275901328650e+01
4.400000000000000355e+00,3.423415999999999713e+02,1.442713772330574962e+01
4.799999999999999822e+00,3.379034666666667590e+02,1.324476087637573229e+01
5.200000000000000178e+00,3.338302769230768945e+02,1.223136108360373164e+01
5.599999999999999645e+00,3.306900000000000546e+02,1.158594070026264511e+01
6.000000000000000000e+00,3.276719822222221978e+02,1.100639250209613884e+01
6.400000000000000355e+00,3.250578499999999167e+02,1.056444370151595002e+01
6.799999999999999822e+00,3.229099764705882762e+02,1.010859105936927094e+01
7.200000000000000178e+00,3.207874222222222329e+02,9.798484519384123459e+00
7.599999999999999645e+00,3.189958736842105509e+02,9.501254149375810698e+00
8.000000000000000000e+00,3.173608800000000087e+02,9.365141703898760994e+00
8.400000000000000355e+00,3.155731047619048013e+02,9.082509746840266018e+00
8.800000000000000711e+00,3.142015393939394130e+02,8.909430144429869358e+00
9.199999999999999289e+00,3.127775884057970757e+02,8.645840330652267980e+00
9.599999999999999645e+00,3.114800444444445020e+02,8.385643014595274281e+00
1.000000000000000000e+01,3.101507840000000442e+02,8.165184084690814359e+00
1.040000000000000036e+01,3.090278564102563905e+02,7.947363693920276084e+00
1.080000000000000071e+01,3.080975111111110323e+02,7.742058060605885750e+00
1.119999999999999929e+01,3.070935238095238446e+02,7.606460955693938430e+00
1.159999999999999964e+01,3.060850666666666484e+02,7.492503556410356147e+00
1.200000000000000000e+01,3.050503288888888846e+02,7.339422244058786404e+00
1.240000000000000036e+01,3.043055569892472931e+02,7.293346870074818966e+00
1.280000000000000071e+01,3.036034999999999968e+02,7.271056531849540150e+00
1.319999999999999929e+01,3.027052444444444745e+02,7.210096638580999695e+00
1.359999999999999964e+01,3.019868549019608395e+02,7.139378252965022931e+00
1.400000000000000000e+01,3.013622476190475936e+02,7.135560598454631531e+00
1.440000000000000036e+01,3.006584962962962777e+02,7.059848328019375785e+00
1.480000000000000071e+01,3.000001441441440875e+02,7.031502993184142625e+00
1.519999999999999929e+01,2.992718526315790086e+02,6.945213198625314277e+00
1.559999999999999964e+01,2.986136683760684036e+02,6.860616142772218318e+00
1.600000000000000000e+01,2.980342133333332981e+02,6.796677864534397706e+00
1.639999999999999858e+01,2.974015219512194790e+02,6.756376614525648527e+00
1.680000000000000071e+01,2.969936126984126759e+02,6.782205889716214742e+00
1.719999999999999929e+01,2.963036465116279601e+02,6.782511638655756236e+00
1.760000000000000142e+01,2.957389939393939358e+02,6.859099438263399406e+00
1.800000000000000000e+01,2.953423111111111439e+02,6.918554920861219593e+00
1.839999999999999858e+01,2.947598144927536623e+02,6.945864612736746935e+00
1.880000000000000071e+01,2.943525106382978151e+02,6.918620196263028710e+00
1.919999999999999929e+01,2.940618444444444890e+02,6.966521156265836012e+00
1.960000000000000142e+01,2.937141224489795377e+02,6.968922758712450261e+00
2.000000000000000000e+01,2.933885066666666717e+02,6.954355801269791471e+00
2.039999999999999858e+01,2.931090666666666493e+02,6.991635496617123913e+00
2.080000000000000071e+01,2.927699282051281671e+02,7.024197574305008906e+00
2.119999999999999929e+01,2.924153358490565893e+02,7.029943741983390559e+00
2.160000000000000142e+01,2.920164740740739830e+02,7.035437840288476075e+00
2.200000000000000000e+01,2.917410230303030403e+02,7.061451642419845243e+00
2.239999999999999858e+01,2.913689238095238352e+02,7.075287171190279167e+00
2.280000000000000071e+01,2.911063532163742025e+02,7.110634063178744135e+00
2.319999999999999929e+01,2.908636505747126648e+02,7.152548533125499652e+00
2.360000000000000142e+01,2.906349242937852750e+02,7.172574464607111899e+00
2.400000000000000000e+01,2.903998577777778110e+02,7.142602493770263017e+00
2.439999999999999858e+01,2.902070032786885463e+02,7.131878240104094324e+00
2.480000000000000071e+01,2.899973720430107278e+02,7.103733176605373956e+00
2.519999999999999929e+01,2.898133121693121552e+02,7.089624747412270445e+00
2.560000000000000142e+01,2.896728458333332696e+02,7.085257218936344970e+00
2.600000000000000000e+01,2.894412348717948475e+02,7.081109599477037442e+00
2.639999999999999858e+01,2.892463838383838493e+02,7.059811411982629181e+00
