t,sigma_avg,sigma_err
0.000000000000000000e+00,nan,nan
4.000000000000000222e-01,2.338099399999999548e+02,3.221628203559843939e+01
8.000000000000000444e-01,1.692296499999999924e+02,1.592746863088833464e+01
1.199999999999999956e+00,1.459973833333333175e+02,1.075075561521974876e+01
1.600000000000000089e+00,1.341108541666666554e+02,7.970344856882001672e+00
2.000000000000000000e+00,1.266866233333333440e+02,6.339982524250657114e+00
2.399999999999999911e+00,1.217556361111111585e+02,5.337255658570475347e+00
2.799999999999999822e+00,1.180125738095238432e+02,4.573912870723779278e+00
3.200000000000000178e+00,1.152280937499999709e+02,3.992000636173251404e+00
3.600000000000000089e+00,1.130099685185185052e+02,3.586088881096419989e+00
4.000000000000000000e+00,1.110461066666666454e+02,3.230389220044964205e+00
4.400000000000000355e+00,1.095213757575757398e+02,2.964613572420736531e+00
4.799999999999999822e+00,1.082216125000000204e+02,2.737361271452912970e+00
5.200000000000000178e+00,1.072226333333333059e+02,2.598092394705102670e+00
5.599999999999999645e+00,1.062617297619048031e+02,2.474301911049016756e+00
6.000000000000000000e+00,1.054384833333333233e+02,2.407472893731683605e+00
6.400000000000000355e+00,1.047582427083332988e+02,2.299071575032101578e+00
6.799999999999999822e+00,1.041474892156863064e+02,2.228759708275036111e+00
7.200000000000000178e+00,1.035759138888888913e+02,2.190676080899844003e+00
7.599999999999999645e+00,1.030640877192982572e+02,2.167901701623150323e+00
8.000000000000000000e+00,1.024182083333333395e+02,2.106714606055064110e+00
8.400000000000000355e+00,1.018275238095237967e+02,2.065799169959269044e+00
8.800000000000000711e+00,1.013101666666666461e+02,2.043976590246164182e+00
9.199999999999999289e+00,1.008211376811594278e+02,2.007842031469176280e+00
9.599999999999999645e+00,1.002369027777777717e+02,1.954938490322156497e+00
1.000000000000000000e+01,9.972028666666665231e+01,1.905633908102141838e+00
1.040000000000000036e+01,9.925233333333332553e+01,1.877627921166508784e+00
1.080000000000000071e+01,9.883788271604936426e+01,1.858490192498917226e+00
1.119999999999999929e+01,9.836973214285715983e+01,1.825424854776391159e+00
1.159999999999999964e+01,9.794248275862071296e+01,1.799335623970160558e+00
1.200000000000000000e+01,9.752861111111111825e+01,1.764388621520309286e+00
1.240000000000000036e+01,9.707202150537632690e+01,1.739404085681071743e+00
1.280000000000000071e+01,9.667885937499997340e+01,1.732538837943124577e+00
1.319999999999999929e+01,9.628235858585860285e+01,1.707031371468679337e+00
1.359999999999999964e+01,9.590356372549020136e+01,1.692335784448416813e+00
1.400000000000000000e+01,9.555299047619047315e+01,1.675491760452711087e+00
1.440000000000000036e+01,9.519849074074073769e+01,1.659708579131901063e+00
1.480000000000000071e+01,9.489141441441441316e+01,1.662071254803845877e+00
1.519999999999999929e+01,9.462419736842106488e+01,1.642298420113817103e+00
1.559999999999999964e+01,9.437597008547008670e+01,1.635597757690209431e+00
1.600000000000000000e+01,9.411352916666666601e+01,1.619544546911549254e+00
1.639999999999999858e+01,9.381951626016260093e+01,1.589927646591617894e+00
1.680000000000000071e+01,9.353719841269840174e+01,1.587536505248545948e+00
1.719999999999999929e+01,9.331266279069770064e+01,1.590393146328677565e+00
1.760000000000000142e+01,9.311620075757575421e+01,1.593911166471632335e+00
1.800000000000000000e+01,9.292684814814813876e+01,1.589128749288511333e+00
1.839999999999999858e+01,9.278700724637681674e+01,1.595102130365489979e+00
1.880000000000000071e+01,9.261867375886524201e+01,1.601510517763255148e+00
1.919999999999999929e+01,9.246329861111112791e+01,1.608497837298410227e+00
1.960000000000000142e+01,9.227793197278910498e+01,1.623405714804387001e+00
2.000000000000000000e+01,9.211313000000001239e+01,1.642988047569292176e+00
2.039999999999999858e+01,9.194569281045751552e+01,1.663032812098864444e+00
2.080000000000000071e+01,9.174380448717947445e+01,1.669888360709384845e+00
2.119999999999999929e+01,9.157225157232704760e+01,1.687534688678302919e+00
2.160000000000000142e+01,9.139727777777774520e+01,1.698199616348915253e+00
2.200000000000000000e+01,9.125250909090907214e+01,1.705501652829245041e+00
2.239999999999999858e+01,9.110281547619050002e+01,1.716900571535445952e+00
2.280000000000000071e+01,9.096082456140351269e+01,1.718589842017315128e+00
2.319999999999999929e+01,9.083314655172414120e+01,1.727339171754982861e+00
2.360000000000000142e+01,9.072801694915253279e+01,1.738276630893729191e+00
2.400000000000000000e+01,9.060547777777776446e+01,1.741971763916561278e+00
2.439999999999999858e+01,9.048644262295083252e+01,1.749879327530950102e+00
2.480000000000000071e+01,9.035700806451612266e+01,1.771788847512806964e+00
2.519999999999999929e+01,9.025985714285717165e+01,1.789625827550686221e+00
2.560000000000000142e+01,9.016279947916665094e+01,1.795205144798890151e+00
2.600000000000000000e+01,9.007369230769231194e+01,1.815415203860476723e+00
2.639999999999999858e+01,8.999049747474747107e+01,1.823427760611195048e+00
2.680000000000000071e+01,8.989450497512437721e+01,1.833704350522456172e+00
2.719999999999999929e+01,8.981523529411764173e+01,1.848189171436963596e+00
2.760000000000000142e+01,8.974433091787439309e+01,1.859562532068152807e+00
2.800000000000000000e+01,8.968093095238094747e+01,1.874066346422070373e+00
2.839999999999999858e+01,8.960577699530517748e+01,1.881969089644002668e+00
2.880000000000000071e+01,8.953084259259257749e+01,1.887435447021269752e+00
2.919999999999999929e+01,8.944786529680364140e+01,1.897918335285796232e+00
2.960000000000000142e+01,8.934758783783780700e+01,1.907457859261717958e+00
3.000000000000000000e+01,8.927553999999999235e+01,1.905649700761990806e+00
3.039999999999999858e+01,8.918722368421052238e+01,1.904988428138145728e+00
3.080000000000000071e+01,8.911009740259738976e+01,1.904506962059496322e+00
3.119999999999999929e+01,8.904055555555555657e+01,1.910028273693029188e+00
3.160000000000000142e+01,8.896322362869197775e+01,1.913270774168547295e+00
3.200000000000000000e+01,8.889746458333334544e+01,1.916610298647900779e+00
3.239999999999999858e+01,8.884370370370371006e+01,1.923409677069969792e+00
3.279999999999999716e+01,8.877177235772359154e+01,1.934737510260148508e+00
3.320000000000000284e+01,8.869953212851405056e+01,1.945288519963602081e+00
3.360000000000000142e+01,8.862806349206348955e+01,1.956896655858878953e+00
3.400000000000000000e+01,8.856783725490195991e+01,1.964355742498829605e+00
3.439999999999999858e+01,8.848586821705427496e+01,1.974949140741887987e+00
3.479999999999999716e+01,8.841969348659003458e+01,1.989766910830816249e+00
3.520000000000000284e+01,8.835255681818181017e+01,2.013030815063391099e+00
3.560000000000000142e+01,8.828567228464419259e+01,2.032775056681718873e+00
3.600000000000000000e+01,8.820131296296297307e+01,2.050535023792968481e+00
3.639999999999999858e+01,8.812111904761906089e+01,2.070171884175931787e+00
3.679999999999999716e+01,8.802279528985506829e+01,2.090422420722755970e+00
3.720000000000000284e+01,8.794208960573476475e+01,2.113390805737805245e+00
3.760000000000000142e+01,8.787480673758865635e+01,2.141671663666772307e+00
3.800000000000000000e+01,8.778867017543859674e+01,2.165128052482878207e+00
3.839999999999999858e+01,8.769671180555556589e+01,2.186036486981722149e+00
3.879999999999999716e+01,8.762048797250861298e+01,2.202614237612900538e+00
3.920000000000000284e+01,8.755493197278909179e+01,2.229260038069082572e+00
3.960000000000000142e+01,8.749301683501683158e+01,2.249884703776838357e+00
4.000000000000000000e+01,8.745340833333332853e+01,2.273462773294759209e+00
