t,D_cat_mean,D_cat_err,D_ani_mean,D_ani_err
0.000000000000000000e+00,nan,nan,nan,nan
4.000000000000000222e-01,4.904651249999998908e-01,2.560646139891701277e-03,4.964416666666665590e-01,3.919490574281651180e-03
8.000000000000000444e-01,3.594602708333333174e-01,1.297577760301749355e-03,3.623994166666665850e-01,1.948250123914222745e-03
1.199999999999999956e+00,3.198902500000000426e-01,8.728988820781775253e-04,3.217998333333333405e-01,1.294029358386796294e-03
1.600000000000000089e+00,2.991987083333332853e-01,6.571883160368425939e-04,3.005760937499999952e-01,9.752298568000423561e-04
2.000000000000000000e+00,2.860558833333333162e-01,5.241919554931206288e-04,2.871301916666667009e-01,7.856144559925709765e-04
2.399999999999999911e+00,2.769847222222222571e-01,4.328189603557323450e-04,2.778605416666667383e-01,6.635341626995901491e-04
2.799999999999999822e+00,2.703819166666667217e-01,3.687012037740030213e-04,2.711168750000000904e-01,5.771720646554187508e-04
3.200000000000000178e+00,2.653818229166665654e-01,3.231764987534663670e-04,2.660136197916666556e-01,5.115220421828502433e-04
3.600000000000000089e+00,2.614501620370369706e-01,2.909664201085584881e-04,2.620166898148147960e-01,4.577726256653089575e-04
4.000000000000000000e+00,2.582767166666666281e-01,2.662764341482668938e-04,2.587985083333333436e-01,4.124559937619063092e-04
4.400000000000000355e+00,2.556534128787878446e-01,2.445677393562497855e-04,2.561456704545454488e-01,3.795760331073480391e-04
4.799999999999999822e+00,2.534668472222222357e-01,2.265718418323800195e-04,2.539246979166666640e-01,3.548021185974643507e-04
5.200000000000000178e+00,2.516152435897435757e-01,2.138844146410746904e-04,2.520429230769230533e-01,3.334637869590831197e-04
5.599999999999999645e+00,2.500255446428572004e-01,2.048962780670360426e-04,2.504154642857143731e-01,3.144332236919023253e-04
6.000000000000000000e+00,2.486416999999999933e-01,1.985871461756786725e-04,2.489972916666666480e-01,2.986493387316674505e-04
6.400000000000000355e+00,2.474252812499999621e-01,1.941370318726897239e-04,2.477585911458332624e-01,2.854251284051351699e-04
6.799999999999999822e+00,2.463508578431372609e-01,1.894783396999545849e-04,2.466679754901960619e-01,2.737781619963387814e-04
7.200000000000000178e+00,2.453901388888888868e-01,1.862514608587040798e-04,2.456957407407407423e-01,2.658944956751834333e-04
7.599999999999999645e+00,2.445264692982456189e-01,1.850505857184314099e-04,2.448223684210527051e-01,2.601072713214732995e-04
8.000000000000000000e+00,2.437527916666666905e-01,1.841268475471587629e-04,2.440274166666666356e-01,2.543948546866658055e-04
8.400000000000000355e+00,2.430493452380951547e-01,1.834590662374056900e-04,2.433073611111111201e-01,2.490710015384242962e-04
8.800000000000000711e+00,2.424047916666666469e-01,1.838060458163381721e-04,2.426545454545454006e-01,2.448539804535612837e-04
9.199999999999999289e+00,2.418134420289855258e-01,1.847766780962349187e-04,2.420546195652173993e-01,2.418389545406472599e-04
9.599999999999999645e+00,2.412713715277778337e-01,1.864551244816928602e-04,2.415026041666667178e-01,2.393630884581259206e-04
1.000000000000000000e+01,2.407688666666666089e-01,1.894540512389830060e-04,2.409938333333333238e-01,2.371069795537165720e-04
1.040000000000000036e+01,2.403025641025640646e-01,1.919951178269304845e-04,2.405214903846153995e-01,2.350680717331799765e-04
1.080000000000000071e+01,2.398693827160493508e-01,1.947889421644203396e-04,2.400816358024690511e-01,2.335957888346076221e-04
1.119999999999999929e+01,2.394643601190476756e-01,1.978670376894570864e-04,2.396735714285714580e-01,2.320936400648809274e-04
1.159999999999999964e+01,2.390872844827586496e-01,2.000619473125090297e-04,2.392924568965517640e-01,2.312086777401700015e-04
