t,D_cat_mean,D_cat_err,D_ani_mean,D_ani_err
0.000000000000000000e+00,nan,nan,nan,nan
4.000000000000000222e-01,6.750726249999997597e-01,6.040802927760427488e-02,7.359702499999999370e-01,3.980546448777091267e-02
8.000000000000000444e-01,4.721410833333332668e-01,3.010805983525997528e-02,5.022162916666665922e-01,1.990067609228815190e-02
1.199999999999999956e+00,4.161139027777777666e-01,2.000503564086137526e-02,4.358503333333333951e-01,1.326492310128705998e-02
1.600000000000000089e+00,3.897213854166666214e-01,1.496105378050941598e-02,4.041304166666666586e-01,9.966430684615343663e-03
2.000000000000000000e+00,3.734755250000000304e-01,1.192210777616091975e-02,3.846412083333333731e-01,7.981465332461152445e-03
2.399999999999999911e+00,3.619858333333333400e-01,9.877058045719033785e-03,3.710028819444444181e-01,6.651988492907249043e-03
2.799999999999999822e+00,3.533520833333333444e-01,8.419176027402858198e-03,3.608496488095238042e-01,5.699730440219394866e-03
3.200000000000000178e+00,3.464989531249998977e-01,7.313382909107276654e-03,3.529571874999999359e-01,4.986217082745207640e-03
3.600000000000000089e+00,3.409644398148147793e-01,6.480999274917615023e-03,3.466048749999999790e-01,4.445321472040123477e-03
4.000000000000000000e+00,3.363564958333332688e-01,5.825549087385574649e-03,3.413764916666667260e-01,4.001579540132007597e-03
4.400000000000000355e+00,3.324843030303030189e-01,5.281142281841447704e-03,3.369783825757575180e-01,3.632488074536292626e-03
4.799999999999999822e+00,3.291759062500000388e-01,4.827583698429285634e-03,3.332099270833333571e-01,3.318896349048570428e-03
5.200000000000000178e+00,3.263034519230768593e-01,4.434843808083836769e-03,3.299208205128204563e-01,3.052883765870176031e-03
5.599999999999999645e+00,3.238291666666667235e-01,4.104198907284609295e-03,3.270533333333333625e-01,2.816050745932310341e-03
6.000000000000000000e+00,3.216914444444444743e-01,3.817786314108219999e-03,3.245350000000000179e-01,2.610819301398351056e-03
