cluster_size, probability, probability_err
1.000000000000000000e+00,5.201274479383264371e-01,1.246307945847021899e-03
2.000000000000000000e+00,2.342993776684142160e-01,8.448043475155200474e-04
3.000000000000000000e+00,9.141334328798828013e-02,8.528740785277329206e-04
4.000000000000000000e+00,5.497950759473071297e-02,5.134769658295452619e-04
5.000000000000000000e+00,3.105202421068390881e-02,4.245286921771169184e-04
6.000000000000000000e+00,2.062965946852565735e-02,2.169354460010548770e-04
7.000000000000000000e+00,1.334067357625264537e-02,6.891513107934725980e-05
8.000000000000000000e+00,9.153706203692943758e-03,1.209831809008649566e-04
9.000000000000000000e+00,6.514439274119166075e-03,8.998509229425189859e-05
1.000000000000000000e+01,4.464189212536530393e-03,1.346405002615674396e-04
1.100000000000000000e+01,3.337525401370339349e-03,6.250996009690285287e-05
1.200000000000000000e+01,2.542095170760724863e-03,6.230655690517934372e-05
1.300000000000000000e+01,1.738594695965535843e-03,7.416403044304813738e-05
1.400000000000000000e+01,1.440716136489572120e-03,8.255425443838818771e-05
1.500000000000000000e+01,1.098669750839288998e-03,3.583611002185965169e-05
1.600000000000000000e+01,9.453949873357054981e-04,7.917551616740824380e-06
1.700000000000000000e+01,6.262641280661860937e-04,5.497054971137500898e-05
1.800000000000000000e+01,4.615574728215444760e-04,3.485349203359076431e-05
1.900000000000000000e+01,3.865418251309416658e-04,2.698699068109218990e-05
2.000000000000000000e+01,2.853562203212833088e-04,1.315147348183539560e-05
2.100000000000000000e+01,2.279620582010111326e-04,1.020884393653887528e-05
2.200000000000000000e+01,2.012074221875861468e-04,2.923813902431289202e-05
2.300000000000000000e+01,1.498373018236799224e-04,1.303548562255764383e-05
2.400000000000000000e+01,1.346087126794163048e-04,2.063103923448083364e-05
2.500000000000000000e+01,1.005577082766206552e-04,1.081660689984010724e-05
2.600000000000000000e+01,5.407951566654940019e-05,1.069167286512930613e-05
2.700000000000000000e+01,7.574477659194146838e-05,7.531078536512259109e-06
2.800000000000000000e+01,4.704047469614346046e-05,6.559407104588976499e-06
2.900000000000000000e+01,3.843832392050805844e-05,3.468481722224340799e-06
3.000000000000000000e+01,3.073015427871818365e-05,8.725856703134135214e-06
3.100000000000000000e+01,2.773638249086295029e-05,4.527759254994705393e-06
3.200000000000000000e+01,1.481918619897368602e-05,1.156114071661497900e-05
3.300000000000000000e+01,1.234572808958338796e-05,6.180687398270750895e-06
3.400000000000000000e+01,1.589323286278859331e-05,3.452681907656015272e-06
3.500000000000000000e+01,1.110026853091308228e-05,3.311146272387490127e-06
3.600000000000000000e+01,7.367307817445299244e-06,3.917714901498039641e-06
3.700000000000000000e+01,2.979169645836312578e-06,2.979169645836313001e-06
3.800000000000000000e+01,2.894423025714054030e-06,2.894423025714054454e-06
4.000000000000000000e+01,5.239361602942246671e-06,2.709879388533030072e-06
5.300000000000000000e+01,2.334267040149393014e-06,2.334267040149392590e-06
