cluster_size, probability, probability_err
1.000000000000000000e+00,4.726599492080225118e-01,6.256488704996593592e-04
2.000000000000000000e+00,2.168081446795075973e-01,6.156444965586394110e-04
3.000000000000000000e+00,9.315456831980788166e-02,4.238006706436263545e-04
4.000000000000000000e+00,5.821081699118266228e-02,4.538188542771760554e-04
5.000000000000000000e+00,3.699862195100513812e-02,4.347187126024724263e-04
6.000000000000000000e+00,2.613074001547203637e-02,2.107249257900087249e-04
7.000000000000000000e+00,1.860247530442325770e-02,1.172752095648792078e-04
8.000000000000000000e+00,1.424519522997041814e-02,2.052150472448916667e-04
9.000000000000000000e+00,1.098113190623482838e-02,2.589633442558111412e-05
1.000000000000000000e+01,8.319084039139980347e-03,6.702013147920322196e-05
1.100000000000000000e+01,6.890237725273682702e-03,8.973285244761762189e-05
1.200000000000000000e+01,5.547940393470211611e-03,1.085386325903262282e-04
1.300000000000000000e+01,4.309984198836116186e-03,9.844262090388230862e-05
1.400000000000000000e+01,3.716629602960366905e-03,1.537560908298018060e-04
1.500000000000000000e+01,3.046306979701547679e-03,4.402805005950820083e-05
1.600000000000000000e+01,2.579929261942058225e-03,1.209729399338813039e-04
1.700000000000000000e+01,2.257718451754666799e-03,9.770254509385593790e-05
1.800000000000000000e+01,1.933081712112883323e-03,5.901472801438082972e-05
1.900000000000000000e+01,1.600760940500999896e-03,5.139316067689459426e-05
2.000000000000000000e+01,1.475655731541533275e-03,5.799545045021885578e-05
2.100000000000000000e+01,1.229875489625147133e-03,9.282307715561114624e-06
2.200000000000000000e+01,1.110219122399533397e-03,2.785105569497314392e-05
2.300000000000000000e+01,8.606908475842526760e-04,8.508225995660223726e-06
2.400000000000000000e+01,8.700932188120416794e-04,4.036855199165883330e-05
2.500000000000000000e+01,6.880195743084110494e-04,5.214675623205791656e-05
2.600000000000000000e+01,5.822618882628194598e-04,6.690824588677595061e-05
2.700000000000000000e+01,5.591659903086916355e-04,1.012900815493130729e-05
2.800000000000000000e+01,4.283007410359749353e-04,5.014679480234719147e-05
2.900000000000000000e+01,4.706937066598194746e-04,3.050962730141773199e-05
3.000000000000000000e+01,3.703988942655833238e-04,6.516331822990813617e-06
3.100000000000000000e+01,2.974001379296500338e-04,3.119830709483489460e-05
3.200000000000000000e+01,3.296589588533944504e-04,2.568678201938660231e-05
3.300000000000000000e+01,3.057135806437777880e-04,9.279875004248922907e-06
3.400000000000000000e+01,2.497428911129527507e-04,3.132873816076818258e-05
3.500000000000000000e+01,2.077570239454706435e-04,6.025651053033157244e-05
3.600000000000000000e+01,1.948384178107305867e-04,2.712001497192671477e-05
3.700000000000000000e+01,1.153975860492668882e-04,1.354856617120754549e-05
3.800000000000000000e+01,1.438122561825283139e-04,1.016215499336790070e-05
3.900000000000000000e+01,1.623622715944805360e-04,1.798199558949278761e-05
4.000000000000000000e+01,1.214062167953052824e-04,2.770530200285892947e-06
4.100000000000000000e+01,9.663615149263558943e-05,1.406790162198793886e-05
4.200000000000000000e+01,1.395838538547047229e-04,1.995556676917547054e-05
4.300000000000000000e+01,8.365085250182888209e-05,5.919255869841655264e-06
4.400000000000000000e+01,8.642475187050839656e-05,8.037079079788730519e-06
4.500000000000000000e+01,6.850431236851246494e-05,1.343474097640673662e-05
4.600000000000000000e+01,6.406009056968970771e-05,1.707946804332041301e-05
4.700000000000000000e+01,6.529007631318700471e-05,8.822753622302369742e-06
4.800000000000000000e+01,5.025069266060980602e-05,6.674388559084976568e-06
4.900000000000000000e+01,5.123466561024907136e-05,1.017566847091302615e-05
5.000000000000000000e+01,3.540745891931853010e-05,1.004782769841508856e-05
5.100000000000000000e+01,3.478553095987146757e-05,6.640738387936748371e-06
5.200000000000000000e+01,4.520486353049660977e-05,1.072683878829962100e-05
5.300000000000000000e+01,4.487716929219178049e-05,2.452866418131048911e-06
5.400000000000000000e+01,2.183921039150588889e-05,5.491571834124957022e-06
5.500000000000000000e+01,3.336829344162866505e-05,1.415396481662642468e-05
5.600000000000000000e+01,1.928350608976066996e-05,2.817621783791380193e-06
5.700000000000000000e+01,1.951226735935183653e-05,5.708528877437662871e-06
5.800000000000000000e+01,1.916768955023400120e-05,2.378513940406930649e-06
5.900000000000000000e+01,1.682968915680313805e-05,7.297626411754569352e-07
6.000000000000000000e+01,2.404258745320409101e-05,4.290290200615043596e-06
6.100000000000000000e+01,1.340378616559697611e-05,5.312804910476287054e-06
6.200000000000000000e+01,1.939004454666727760e-05,2.470752174519629372e-06
6.300000000000000000e+01,1.532591544191064055e-05,5.099246569091500812e-06
6.400000000000000000e+01,1.099923791063941178e-05,7.326341321874915496e-06
6.500000000000000000e+01,1.447759466070819810e-05,4.784184169826477507e-06
6.600000000000000000e+01,1.147160834229308904e-05,3.195786818219790018e-06
6.700000000000000000e+01,4.642116419083588963e-06,2.401822358970166154e-06
6.800000000000000000e+01,9.866244901942219770e-06,2.952821941086252723e-06
6.900000000000000000e+01,8.775082208207113003e-06,5.277766266122684171e-06
7.000000000000000000e+01,1.265483974417791219e-05,8.785611670387218978e-06
7.100000000000000000e+01,6.868158168302916377e-06,3.582633417080722452e-06
7.200000000000000000e+01,8.177650059829411132e-06,4.685944431198597274e-06
7.300000000000000000e+01,1.057711752228058703e-05,1.057711752228058872e-05
7.400000000000000000e+01,4.773191577901795888e-06,2.478691488776097876e-06
7.500000000000000000e+01,4.851655274401913564e-06,2.481398163846969716e-06
7.600000000000000000e+01,2.710555989244513691e-06,2.710555989244514115e-06
7.700000000000000000e+01,2.677634256581625082e-06,2.677634256581625082e-06
7.800000000000000000e+01,6.623258449287665216e-06,3.512907698086446531e-06
7.900000000000000000e+01,7.378430299322794365e-06,6.707663908475269240e-07
8.100000000000000000e+01,2.573446153212690211e-06,2.573446153212690211e-06
8.200000000000000000e+01,2.672224894447116400e-06,2.672224894447116824e-06
8.300000000000000000e+01,2.820365293712840820e-06,2.820365293712841667e-06
8.400000000000000000e+01,5.564367266494925677e-06,2.782741920633188123e-06
8.500000000000000000e+01,1.952880889888764140e-06,1.952880889888763716e-06
8.700000000000000000e+01,2.634962794325343769e-06,2.634962794325344192e-06
9.000000000000000000e+01,6.625042181326823117e-06,3.557530265997530607e-06
9.200000000000000000e+01,2.138067870826491587e-06,2.138067870826491164e-06
9.400000000000000000e+01,5.198483507981973623e-06,2.603837350558900844e-06
1.310000000000000000e+02,2.784739626844890119e-06,2.784739626844890543e-06
1.510000000000000000e+02,2.656127154119121103e-06,2.656127154119121527e-06
