cluster_size, probability, probability_err
1.000000000000000000e+00,4.557294569915231741e-01,1.381748188466796990e-03
2.000000000000000000e+00,2.021715391146057528e-01,1.267002911187100960e-03
3.000000000000000000e+00,8.943554421412115707e-02,4.248472120359215965e-04
4.000000000000000000e+00,5.645555303038483214e-02,1.549771902388846805e-05
5.000000000000000000e+00,3.674542827573462622e-02,3.167054952280079863e-04
6.000000000000000000e+00,2.641450589557206227e-02,2.521698891274339548e-04
7.000000000000000000e+00,1.978857221704082708e-02,2.798593566385144341e-04
8.000000000000000000e+00,1.520680182784741458e-02,2.388389254538395717e-04
9.000000000000000000e+00,1.190185414222881717e-02,3.346583401770153476e-04
1.000000000000000000e+01,9.900603333089312216e-03,1.677982136315316899e-04
1.100000000000000000e+01,8.302710342644814903e-03,5.817229007457717645e-05
1.200000000000000000e+01,7.139859535031240802e-03,1.018321611115807247e-04
1.300000000000000000e+01,5.678799620821524397e-03,1.102082487806348453e-04
1.400000000000000000e+01,5.157561812590577902e-03,3.063500566232576567e-05
1.500000000000000000e+01,4.465013610677344945e-03,7.732747570971181623e-05
1.600000000000000000e+01,3.899113425787905426e-03,6.509451375138485571e-05
1.700000000000000000e+01,3.338045503938783052e-03,3.336291523748148872e-05
1.800000000000000000e+01,3.088719134993280629e-03,1.554477936180440479e-04
1.900000000000000000e+01,2.678320187218066663e-03,1.061013934347031169e-04
2.000000000000000000e+01,2.358540113361658284e-03,1.132044085281490764e-04
2.100000000000000000e+01,2.171876040170005445e-03,3.688955807661019147e-05
2.200000000000000000e+01,1.887794667538011126e-03,1.688117108841933424e-05
2.300000000000000000e+01,1.805259149952574693e-03,8.382407512941713495e-05
2.400000000000000000e+01,1.622739730000055626e-03,1.409319805234631126e-05
2.500000000000000000e+01,1.389747317001111112e-03,3.391086551508922431e-05
2.600000000000000000e+01,1.389890440674594434e-03,6.204712984956332292e-05
2.700000000000000000e+01,1.195163490513863856e-03,6.415733728965817412e-05
2.800000000000000000e+01,1.159271828776927858e-03,2.373756197041424089e-05
2.900000000000000000e+01,1.022655544669249942e-03,3.170114869579725934e-05
3.000000000000000000e+01,9.654026198157861227e-04,4.480929550919766219e-05
3.100000000000000000e+01,8.333502563951832509e-04,6.822757667046482110e-05
3.200000000000000000e+01,7.340782076910833944e-04,6.104471531708186038e-05
3.300000000000000000e+01,7.503609202927221744e-04,3.047575901117088567e-05
3.400000000000000000e+01,7.528799695153721994e-04,4.140932998226398948e-05
3.500000000000000000e+01,7.016240228806666299e-04,5.020253950408919445e-05
3.600000000000000000e+01,6.341234290403750589e-04,3.764841348337961827e-05
3.700000000000000000e+01,6.294488736522499449e-04,6.071953273865403252e-05
3.800000000000000000e+01,5.041843967072333300e-04,3.230968470052648602e-05
3.900000000000000000e+01,4.982766289955250149e-04,9.110974542533152893e-06
4.000000000000000000e+01,4.845799576696389129e-04,4.751893946761202294e-05
4.100000000000000000e+01,4.267691113350111087e-04,1.613590636140747669e-05
4.200000000000000000e+01,4.571877831214554992e-04,3.731049411086782472e-06
4.300000000000000000e+01,3.751633562952639352e-04,4.581946489979977832e-05
4.400000000000000000e+01,3.473488271574138881e-04,2.512101994118450573e-05
4.500000000000000000e+01,3.492076726556944156e-04,2.683740041118921850e-05
4.600000000000000000e+01,3.176838297916194506e-04,2.139571106301498484e-05
4.700000000000000000e+01,3.002678574541277779e-04,1.724101952425856259e-05
4.800000000000000000e+01,2.783577493355499544e-04,2.911848298144049436e-05
4.900000000000000000e+01,3.084387340508389021e-04,2.129825420214725537e-05
5.000000000000000000e+01,2.675079214624861198e-04,1.429165042987746638e-05
5.100000000000000000e+01,2.374656915361845891e-04,3.824579244978656734e-05
5.200000000000000000e+01,2.144611734297307193e-04,3.654002520202441967e-05
5.300000000000000000e+01,2.923935260329139549e-04,1.455854949870887109e-05
5.400000000000000000e+01,1.977373386940701799e-04,3.747572205119370439e-06
5.500000000000000000e+01,2.111113878801972185e-04,2.194490481894682365e-05
5.600000000000000000e+01,1.528893651648231768e-04,6.993846195328374163e-06
5.700000000000000000e+01,1.622108995099507984e-04,5.313543857297932180e-06
5.800000000000000000e+01,1.764645242392743967e-04,2.379627975459131238e-05
5.900000000000000000e+01,1.664121969486148656e-04,7.844782073099789297e-06
6.000000000000000000e+01,1.620974426315610866e-04,1.769908347125589241e-05
6.100000000000000000e+01,1.483940087601160211e-04,1.441180869271848765e-05
